# Mass = 0.0479598 Mev*(hbarc)^2/2 
# R = 7.46549 fm 
# a = 0.662 fm 
# V0 = 59.5769 MeV 
# RSO = 6.87299 fm 
# aSO = 0.662 fm 
# VSO = 28.0171 MeV fm^2
# Rc = 7.46549 fm
# Zc = 81
# n = 0 
# l = 2 
# two_j = 5 
# two_t = 1 
# Energy = -26.4057 MeV
# r          u            Phi          u/r          
0.01         1.3831e-08   1.00476e-08  1.3831e-06   
0.012398     2.63577e-08  1.54442e-08  2.12596e-06  
0.014796     4.48007e-08  2.19963e-08  3.02789e-06  
0.017194     7.03042e-08  2.97039e-08  4.08888e-06  
0.019592     1.04012e-07  3.85669e-08  5.30893e-06  
0.02199      1.4707e-07   4.85853e-08  6.68803e-06  
0.024388     2.0062e-07   5.97591e-08  8.22618e-06  
0.026786     2.65808e-07  7.20882e-08  9.92339e-06  
0.029184     3.43777e-07  8.55726e-08  1.17796e-05  
0.031582     4.35671e-07  1.00212e-07  1.37949e-05  
0.03398      5.42635e-07  1.16007e-07  1.59693e-05  
0.036378     6.65812e-07  1.32957e-07  1.83026e-05  
0.038776     8.06347e-07  1.51062e-07  2.0795e-05   
0.041174     9.65382e-07  1.70322e-07  2.34464e-05  
0.043572     1.14406e-06  1.90737e-07  2.62568e-05  
0.04597      1.34353e-06  2.12307e-07  2.92262e-05  
0.048368     1.56493e-06  2.35031e-07  3.23547e-05  
0.050766     1.80941e-06  2.5891e-07   3.56421e-05  
0.053164     2.0781e-06   2.83944e-07  3.90885e-05  
0.055562     2.37216e-06  3.10132e-07  4.26939e-05  
0.05796      2.69272e-06  3.37475e-07  4.64582e-05  
0.060358     3.04093e-06  3.65971e-07  5.03815e-05  
0.062756     3.41793e-06  3.95622e-07  5.44638e-05  
0.065154     3.82486e-06  4.26427e-07  5.8705e-05   
0.067552     4.26288e-06  4.58386e-07  6.31051e-05  
0.06995      4.73311e-06  4.91499e-07  6.76642e-05  
0.072348     5.2367e-06   5.25765e-07  7.23821e-05  
0.074746     5.7748e-06   5.61185e-07  7.7259e-05   
0.077144     6.34855e-06  5.97759e-07  8.22948e-05  
0.079542     6.95908e-06  6.35485e-07  8.74894e-05  
0.08194      7.60755e-06  6.74365e-07  9.28429e-05  
0.084338     8.29509e-06  7.14397e-07  9.83553e-05  
0.086736     9.02284e-06  7.55583e-07  0.000104026  
0.089134     9.79195e-06  7.97921e-07  0.000109856  
0.091532     1.06036e-05  8.41412e-07  0.000115845  
0.09393      1.14588e-05  8.86055e-07  0.000121993  
0.096328     1.23588e-05  9.3185e-07   0.000128299  
0.098726     1.33048e-05  9.78797e-07  0.000134765  
0.101124     1.42978e-05  1.0269e-06   0.000141389  
0.103522     1.5339e-05   1.07615e-06  0.000148171  
0.10592      1.64295e-05  1.12655e-06  0.000155113  
0.108318     1.75706e-05  1.1781e-06   0.000162213  
0.110716     1.87632e-05  1.2308e-06   0.000169472  
0.113114     2.00086e-05  1.28466e-06  0.000176889  
0.115512     2.13079e-05  1.33967e-06  0.000184465  
0.11791      2.26623e-05  1.39582e-06  0.0001922    
0.120308     2.40728e-05  1.45313e-06  0.000200093  
0.122706     2.55407e-05  1.51158e-06  0.000208145  
0.125104     2.7067e-05   1.57119e-06  0.000216356  
0.127502     2.86529e-05  1.63194e-06  0.000224725  
0.1299       3.02996e-05  1.69385e-06  0.000233253  
0.132298     3.20081e-05  1.7569e-06   0.000241939  
0.134696     3.37796e-05  1.82111e-06  0.000250784  
0.137094     3.56153e-05  1.88646e-06  0.000259787  
0.139492     3.75162e-05  1.95296e-06  0.000268949  
0.14189      3.94836e-05  2.0206e-06   0.000278269  
0.144288     4.15185e-05  2.0894e-06   0.000287748  
0.146686     4.36222e-05  2.15934e-06  0.000297385  
0.149084     4.57956e-05  2.23043e-06  0.00030718   
0.151482     4.80401e-05  2.30267e-06  0.000317134  
0.15388      5.03566e-05  2.37605e-06  0.000327246  
0.156278     5.27464e-05  2.45058e-06  0.000337516  
0.158676     5.52105e-05  2.52626e-06  0.000347945  
0.161074     5.77502e-05  2.60308e-06  0.000358532  
0.163472     6.03665e-05  2.68105e-06  0.000369277  
0.16587      6.30605e-05  2.76016e-06  0.00038018   
0.168268     6.58335e-05  2.84042e-06  0.000391242  
0.170666     6.86865e-05  2.92182e-06  0.000402462  
0.173064     7.16207e-05  3.00436e-06  0.00041384   
0.175462     7.46373e-05  3.08805e-06  0.000425376  
0.17786      7.77372e-05  3.17289e-06  0.00043707   
0.180258     8.09217e-05  3.25887e-06  0.000448922  
0.182656     8.4192e-05   3.34599e-06  0.000460932  
0.185054     8.75491e-05  3.43425e-06  0.0004731    
0.187452     9.09941e-05  3.52366e-06  0.000485426  
0.18985      9.45283e-05  3.6142e-06   0.00049791   
0.192248     9.81527e-05  3.70589e-06  0.000510552  
0.194646     0.000101868  3.79872e-06  0.000523352  
0.197044     0.000105677  3.89269e-06  0.00053631   
0.199442     0.000109579  3.9878e-06   0.000549425  
0.20184      0.000113575  4.08406e-06  0.000562699  
0.204238     0.000117668  4.18145e-06  0.00057613   
0.206636     0.000121857  4.27998e-06  0.000589719  
