# Mass = 0.0480256 Mev*(hbarc)^2/2 
# R = 7.46549 fm 
# a = 0.662 fm 
# V0 = 45.1828 MeV 
# RSO = 6.87299 fm 
# aSO = 0.662 fm 
# VSO = 27.9403 MeV fm^2
# Rc = 7.46549 fm
# Zc = 0
# n = 1 
# l = 3 
# two_j = 5 
# two_t = -1 
# Energy = -8.41984 MeV
# r          u            Phi          u/r          
0.01         1.28353e-10  9.49364e-10  1.28353e-08  
0.012398     3.03257e-10  1.80919e-09  2.44601e-08  
0.014796     6.15147e-10  3.07509e-09  4.15752e-08  
0.017194     1.12178e-09  4.82559e-09  6.52423e-08  
0.019592     1.89108e-09  7.13921e-09  9.6523e-08   
0.02199      3.00118e-09  1.00945e-08  1.36479e-07  
0.024388     4.54036e-09  1.37698e-08  1.86172e-07  
0.026786     6.60712e-09  1.82438e-08  2.46663e-07  
0.029184     9.31009e-09  2.35949e-08  3.19014e-07  
0.031582     1.27681e-08  2.99015e-08  4.04285e-07  
0.03398      1.71102e-08  3.72422e-08  5.03538e-07  
0.036378     2.24755e-08  4.56952e-08  6.17833e-07  
0.038776     2.90134e-08  5.5339e-08   7.48232e-07  
0.041174     3.68834e-08  6.62521e-08  8.95794e-07  
0.043572     4.62552e-08  7.85127e-08  1.06158e-06  
0.04597      5.73085e-08  9.21992e-08  1.24665e-06  
0.048368     7.02335e-08  1.0739e-07   1.45206e-06  
0.050766     8.52301e-08  1.24163e-07  1.67888e-06  
0.053164     1.02509e-07  1.42597e-07  1.92816e-06  
0.055562     1.2229e-07   1.6277e-07   2.20097e-06  
0.05796      1.44804e-07  1.8476e-07   2.49835e-06  
0.060358     1.70292e-07  2.08646e-07  2.82137e-06  
0.062756     1.99005e-07  2.34505e-07  3.1711e-06   
0.065154     2.31204e-07  2.62416e-07  3.54857e-06  
0.067552     2.67159e-07  2.92457e-07  3.95486e-06  
0.06995      3.07152e-07  3.24705e-07  4.39103e-06  
0.072348     3.51475e-07  3.59239e-07  4.85812e-06  
0.074746     4.00429e-07  3.96137e-07  5.35719e-06  
0.077144     4.54325e-07  4.35477e-07  5.88931e-06  
0.079542     5.13485e-07  4.77336e-07  6.45552e-06  
0.08194      5.78242e-07  5.21792e-07  7.05689e-06  
0.084338     6.48936e-07  5.68924e-07  7.69446e-06  
0.086736     7.2592e-07   6.18809e-07  8.3693e-06   
0.089134     8.09556e-07  6.71524e-07  9.08245e-06  
0.091532     9.00215e-07  7.27147e-07  9.83498e-06  
0.09393      9.98281e-07  7.85757e-07  1.06279e-05  
0.096328     1.10415e-06  8.4743e-07   1.14624e-05  
0.098726     1.21821e-06  9.12243e-07  1.23393e-05  
0.101124     1.34089e-06  9.80276e-07  1.32599e-05  
0.103522     1.4726e-06   1.0516e-06   1.4225e-05   
0.10592      1.61378e-06  1.12631e-06  1.52359e-05  
0.108318     1.76488e-06  1.20446e-06  1.62935e-05  
0.110716     1.92633e-06  1.28614e-06  1.73989e-05  
0.113114     2.09861e-06  1.37142e-06  1.85531e-05  
0.115512     2.28219e-06  1.46039e-06  1.97572e-05  
0.11791      2.47755e-06  1.55311e-06  2.10122e-05  
0.120308     2.68518e-06  1.64967e-06  2.23192e-05  
0.122706     2.90558e-06  1.75015e-06  2.36792e-05  
0.125104     3.13928e-06  1.85461e-06  2.50933e-05  
0.127502     3.38678e-06  1.96314e-06  2.65626e-05  
0.1299       3.64863e-06  2.07581e-06  2.8088e-05   
0.132298     3.92536e-06  2.19271e-06  2.96706e-05  
0.134696     4.21753e-06  2.3139e-06   3.13114e-05  
0.137094     4.52569e-06  2.43946e-06  3.30116e-05  
0.139492     4.85043e-06  2.56947e-06  3.47721e-05  
0.14189      5.19232e-06  2.70401e-06  3.6594e-05   
0.144288     5.55195e-06  2.84315e-06  3.84783e-05  
0.146686     5.92993e-06  2.98696e-06  4.0426e-05   
0.149084     6.32687e-06  3.13554e-06  4.24383e-05  
0.151482     6.74339e-06  3.28894e-06  4.45161e-05  
0.15388      7.18012e-06  3.44725e-06  4.66605e-05  
0.156278     7.6377e-06   3.61054e-06  4.88726e-05  
0.158676     8.11679e-06  3.77889e-06  5.11532e-05  
0.161074     8.61804e-06  3.95237e-06  5.35036e-05  
0.163472     9.14212e-06  4.13106e-06  5.59247e-05  
0.16587      9.68972e-06  4.31504e-06  5.84176e-05  
0.168268     1.02615e-05  4.50437e-06  6.09832e-05  
0.170666     1.08582e-05  4.69914e-06  6.36227e-05  
0.173064     1.14806e-05  4.89943e-06  6.63371e-05  
0.175462     1.21292e-05  5.10529e-06  6.91273e-05  
0.17786      1.28049e-05  5.31682e-06  7.19945e-05  
0.180258     1.35085e-05  5.53409e-06  7.49396e-05  
0.182656     1.42405e-05  5.75716e-06  7.79637e-05  
0.185054     1.50019e-05  5.98612e-06  8.10678e-05  
0.187452     1.57934e-05  6.22105e-06  8.4253e-05   
0.18985      1.66157e-05  6.462e-06    8.75202e-05  
0.192248     1.74697e-05  6.70907e-06  9.08705e-05  
0.194646     1.83561e-05  6.96232e-06  9.43049e-05  
0.197044     1.92757e-05  7.22182e-06  9.78245e-05  
0.199442     2.02294e-05  7.48766e-06  0.00010143   
0.20184      2.1218e-05   7.75991e-06  0.000105123  
0.204238     2.22424e-05  8.03863e-06  0.000108904  
0.206636     2.33033e-05  8.32391e-06  0.000112774  
0.209034     2.44016e-05  8.61582e-06  0.000116735  
0.211432     2.55382e-05  8.91443e-06  0.000120787  
0.21383      2.6714e-05   9.21981e-06  0.000124931  
0.216228     2.79298e-05  9.53204e-06  0.000129168  
0.218626     2.91866e-05  9.85119e-06  0.0001335    
0.221024     3.04852e-05  1.01773e-05  0.000137927  
0.223422     3.18265e-05  1.05106e-05  0.00014245   
0.22582      3.32115e-05  1.08509e-05  0.000147071  
0.228218     3.46412e-05  1.11985e-05  0.00015179   
0.230616     3.61164e-05  1.15533e-05  0.000156608  
0.233014     3.7638e-05   1.19155e-05  0.000161527  
0.235412     3.92071e-05  1.22852e-05  0.000166547  
0.23781      4.08247e-05  1.26623e-05  0.000171669  
0.240208     4.24916e-05  1.3047e-05   0.000176895  
0.242606     4.4209e-05   1.34394e-05  0.000182225  
0.245004     4.59777e-05  1.38395e-05  0.000187661  
0.247402     4.77988e-05  1.42474e-05  0.000193203  
0.2498       4.96733e-05  1.46631e-05  0.000198852  
0.252198     5.16022e-05  1.50868e-05  0.00020461   
0.254596     5.35866e-05  1.55185e-05  0.000210477  
0.256994     5.56275e-05  1.59582e-05  0.000216455  
0.259392     5.7726e-05   1.64061e-05  0.000222543  
0.26179      5.98831e-05  1.68622e-05  0.000228745  
0.264188     6.20998e-05  1.73266e-05  0.000235059  
0.266586     6.43774e-05  1.77994e-05  0.000241488  
0.268984     6.67167e-05  1.82806e-05  0.000248032  
0.271382     6.91191e-05  1.87703e-05  0.000254693  
0.27378      7.15855e-05  1.92686e-05  0.000261471  
0.276178     7.41171e-05  1.97755e-05  0.000268367  
0.278576     7.67149e-05  2.02911e-05  0.000275382  
0.280974     7.93802e-05  2.08155e-05  0.000282518  
0.283372     8.21141e-05  2.13488e-05  0.000289775  
0.28577      8.49178e-05  2.18909e-05  0.000297154  
0.288168     8.77923e-05  2.24421e-05  0.000304657  
0.290566     9.07389e-05  2.30023e-05  0.000312283  
0.292964     9.37587e-05  2.35717e-05  0.000320035  
0.295362     9.68529e-05  2.41502e-05  0.000327913  
0.29776      0.000100023  2.4738e-05   0.000335918  
0.300158     0.00010327   2.53352e-05  0.000344051  
0.302556     0.000106594  2.59417e-05  0.000352313  
0.304954     0.000109998  2.65577e-05  0.000360705  
0.307352     0.000113483  2.71833e-05  0.000369228  
0.30975      0.000117049  2.78185e-05  0.000377883  
0.312148     0.000120698  2.84633e-05  0.00038667   
0.314546     0.000124432  2.91179e-05  0.000395592  
0.316944     0.000128251  2.97823e-05  0.000404649  
0.319342     0.000132157  3.04565e-05  0.000413841  
0.32174      0.000136151  3.11407e-05  0.00042317   
0.324138     0.000140234  3.18349e-05  0.000432637  
0.326536     0.000144408  3.25392e-05  0.000442243  
0.328934     0.000148674  3.32537e-05  0.000451988  
0.331332     0.000153033  3.39783e-05  0.000461873  
0.33373      0.000157487  3.47132e-05  0.0004719    
0.336128     0.000162037  3.54585e-05  0.00048207   
0.338526     0.000166685  3.62142e-05  0.000492383  
0.340924     0.00017143   3.69803e-05  0.000502841  
0.343322     0.000176276  3.7757e-05   0.000513443  
0.34572      0.000181224  3.85443e-05  0.000524192  
0.348118     0.000186274  3.93423e-05  0.000535088  
0.350516     0.000191428  4.0151e-05   0.000546133  
0.352914     0.000196688  4.09704e-05  0.000557326  
0.355312     0.000202055  4.18008e-05  0.000568669  
0.35771      0.00020753   4.26421e-05  0.000580163  
0.360108     0.000213115  4.34944e-05  0.00059181   
0.362506     0.000218812  4.43577e-05  0.000603608  
0.364904     0.000224621  4.52322e-05  0.000615561  
0.367302     0.000230544  4.61178e-05  0.000627668  
0.3697       0.000236583  4.70147e-05  0.000639931  
0.372098     0.000242738  4.79229e-05  0.00065235   
0.374496     0.000249013  4.88424e-05  0.000664927  
0.376894     0.000255407  4.97735e-05  0.000677662  
0.379292     0.000261923  5.0716e-05   0.000690556  
0.38169      0.000268561  5.167e-05    0.000703611  
0.384088     0.000275324  5.26357e-05  0.000716827  
0.386486     0.000282214  5.36131e-05  0.000730204  
0.388884     0.00028923   5.46022e-05  0.000743745  
0.391282     0.000296376  5.56032e-05  0.000757449  
0.39368      0.000303652  5.6616e-05   0.000771318  
0.396078     0.000311061  5.76407e-05  0.000785352  
0.398476     0.000318603  5.86774e-05  0.000799554  
0.400874     0.00032628   5.97262e-05  0.000813922  
0.403272     0.000334094  6.07871e-05  0.000828459  
0.40567      0.000342047  6.18602e-05  0.000843165  
0.408068     0.000350139  6.29455e-05  0.000858042  
0.410466     0.000358373  6.40431e-05  0.000873089  
0.412864     0.00036675   6.51531e-05  0.000888308  
0.415262     0.000375272  6.62755e-05  0.0009037    
0.41766      0.00038394   6.74103e-05  0.000919266  
0.420058     0.000392757  6.85577e-05  0.000935006  
0.422456     0.000401723  6.97177e-05  0.000950922  
0.424854     0.00041084   7.08903e-05  0.000967014  
0.427252     0.00042011   7.20757e-05  0.000983283  
0.42965      0.000429534  7.32738e-05  0.00099973   
0.432048     0.000439115  7.44847e-05  0.00101636   
0.434446     0.000448853  7.57085e-05  0.00103316   
0.436844     0.000458752  7.69453e-05  0.00105015   
0.439242     0.000468811  7.81951e-05  0.00106732   
0.44164      0.000479033  7.94579e-05  0.00108467   
0.444038     0.00048942   8.07338e-05  0.0011022    
0.446436     0.000499973  8.20229e-05  0.00111992   
0.448834     0.000510695  8.33252e-05  0.00113783   
