# Mass = 0.0480256 Mev*(hbarc)^2/2 
# R = 7.46549 fm 
# a = 0.662 fm 
# V0 = 45.1828 MeV 
# RSO = 6.87299 fm 
# aSO = 0.662 fm 
# VSO = 27.9403 MeV fm^2
# l = 1 
# two_j = 1 
# two_t = -1 
# Energy = -7.6939 MeV
# r 	 V_eff [2m/hbar/hbar]
0.01 	416399
0.012398 	270883
0.014796 	190180
0.017194 	140820
0.019592 	108447
0.02199 	86075.3
0.024388 	69972
0.026786 	57996.7
0.029184 	48850.2
0.031582 	41706.9
0.03398 	36021.9
0.036378 	31423.6
0.038776 	27651.7
0.041174 	24519.5
0.043572 	21890.1
0.04597 	19661.3
0.048368 	17755.7
0.050766 	16113.7
0.053164 	14688.9
0.055562 	13444.5
0.05796 	12351.4
0.060358 	11385.9
0.062756 	10529
0.065154 	9764.97
0.067552 	9080.84
0.06995 	8465.85
0.072348 	7911
0.074746 	7408.69
0.077144 	6952.49
0.079542 	6536.93
0.08194 	6157.31
0.084338 	5809.61
0.086736 	5490.35
0.089134 	5196.51
0.091532 	4925.46
0.09393 	4674.9
0.096328 	4442.82
0.098726 	4227.45
0.101124 	4027.21
0.103522 	3840.73
0.10592 	3666.77
0.108318 	3504.24
0.110716 	3352.15
0.113114 	3209.63
0.115512 	3075.89
0.11791 	2950.24
0.120308 	2832.02
0.122706 	2720.66
0.125104 	2615.64
0.127502 	2516.5
0.1299 	2422.79
0.132298 	2334.14
0.134696 	2250.17
0.137094 	2170.58
0.139492 	2095.05
0.14189 	2023.32
0.144288 	1955.13
0.146686 	1890.27
0.149084 	1828.51
0.151482 	1769.65
0.15388 	1713.53
0.156278 	1659.97
0.158676 	1608.82
0.161074 	1559.94
0.163472 	1513.2
0.16587 	1468.46
0.168268 	1425.63
0.170666 	1384.59
0.173064 	1345.24
0.175462 	1307.49
0.17786 	1271.27
0.180258 	1236.47
0.182656 	1203.04
0.185054 	1170.9
0.187452 	1139.99
0.18985 	1110.24
0.192248 	1081.59
0.194646 	1054
0.197044 	1027.41
0.199442 	1001.77
0.20184 	977.042
0.204238 	953.179
0.206636 	930.141
0.209034 	907.892
0.211432 	886.396
0.21383 	865.619
0.216228 	845.529
0.218626 	826.097
0.221024 	807.294
0.223422 	789.093
0.22582 	771.469
0.228218 	754.397
0.230616 	737.855
0.233014 	721.821
0.235412 	706.275
0.23781 	691.197
0.240208 	676.568
0.242606 	662.37
0.245004 	648.588
0.247402 	635.204
0.2498 	622.204
0.252198 	609.573
0.254596 	597.297
0.256994 	585.363
0.259392 	573.759
0.26179 	562.472
0.264188 	551.491
0.266586 	540.804
0.268984 	530.403
0.271382 	520.276
0.27378 	510.414
0.276178 	500.808
0.278576 	491.448
0.280974 	482.328
0.283372 	473.438
0.28577 	464.77
0.288168 	456.319
0.290566 	448.075
0.292964 	440.033
0.295362 	432.187
0.29776 	424.529
0.300158 	417.054
0.302556 	409.756
0.304954 	402.629
0.307352 	395.669
0.30975 	388.869
0.312148 	382.226
0.314546 	375.734
0.316944 	369.389
0.319342 	363.186
0.32174 	357.122
0.324138 	351.191
0.326536 	345.391
0.328934 	339.717
0.331332 	334.166
0.33373 	328.734
0.336128 	323.418
0.338526 	318.214
0.340924 	313.12
0.343322 	308.133
0.34572 	303.248
0.348118 	298.465
0.350516 	293.779
0.352914 	289.188
0.355312 	284.69
0.35771 	280.282
0.360108 	275.962
0.362506 	271.727
0.364904 	267.576
0.367302 	263.506
0.3697 	259.514
0.372098 	255.6
0.374496 	251.76
0.376894 	247.994
0.379292 	244.298
0.38169 	240.672
0.384088 	237.114
0.386486 	233.622
0.388884 	230.194
0.391282 	226.829
0.39368 	223.526
0.396078 	220.282
0.398476 	217.097
0.400874 	213.968
0.403272 	210.895
0.40567 	207.877
0.408068 	204.912
0.410466 	201.998
0.412864 	199.135
0.415262 	196.322
0.41766 	193.556
0.420058 	190.838
0.422456 	188.167
0.424854 	185.54
0.427252 	182.957
0.42965 	180.418
0.432048 	177.921
0.434446 	175.465
0.436844 	173.049
0.439242 	170.673
0.44164 	168.335
0.444038 	166.035
0.446436 	163.772
0.448834 	161.545
0.451232 	159.354
0.45363 	157.197
0.456028 	155.075
0.458426 	152.985
0.460824 	150.928
0.463222 	148.903
0.46562 	146.909
0.468018 	144.946
0.470416 	143.012
0.472814 	141.108
0.475212 	139.233
0.47761 	137.386
0.480008 	135.566
0.482406 	133.774
0.484804 	132.008
0.487202 	130.268
0.4896 	128.554
0.491998 	126.864
0.494396 	125.199
0.496794 	123.559
0.499192 	121.941
0.50159 	120.347
0.503988 	118.776
0.506386 	117.227
0.508784 	115.699
0.511182 	114.194
0.51358 	112.709
0.515978 	111.245
0.518376 	109.801
0.520774 	108.377
0.523172 	106.972
0.52557 	105.587
0.527968 	104.221
0.530366 	102.873
0.532764 	101.543
0.535162 	100.231
0.53756 	98.9369
0.539958 	97.6597
0.542356 	96.3994
0.544754 	95.1557
0.547152 	93.9283
0.54955 	92.717
0.551948 	91.5214
0.554346 	90.3413
0.556744 	89.1764
0.559142 	88.0265
0.56154 	86.8913
0.563938 	85.7705
0.566336 	84.6639
0.568734 	83.5713
0.571132 	82.4925
0.57353 	81.4271
0.575928 	80.375
0.578326 	79.336
0.580724 	78.3098
0.583122 	77.2963
0.58552 	76.2952
0.587918 	75.3063
0.590316 	74.3294
0.592714 	73.3644
0.595112 	72.411
0.59751 	71.4691
0.599908 	70.5384
0.602306 	69.6188
0.604704 	68.7102
0.607102 	67.8123
0.6095 	66.925
0.611898 	66.0481
0.614296 	65.1814
0.616694 	64.3248
0.619092 	63.4782
0.62149 	62.6413
0.623888 	61.8141
0.626286 	60.9964
0.628684 	60.188
0.631082 	59.3888
0.63348 	58.5986
0.635878 	57.8174
0.638276 	57.045
0.640674 	56.2812
0.643072 	55.5259
0.64547 	54.7791
0.647868 	54.0405
0.650266 	53.3101
0.652664 	52.5877
0.655062 	51.8733
0.65746 	51.1666
0.659858 	50.4677
0.662256 	49.7763
0.664654 	49.0924
0.667052 	48.4158
0.66945 	47.7465
0.671848 	47.0844
0.674246 	46.4293
0.676644 	45.7812
0.679042 	45.1399
0.68144 	44.5054
0.683838 	43.8775
0.686236 	43.2562
0.688634 	42.6414
0.691032 	42.033
0.69343 	41.4309
0.695828 	40.835
0.698226 	40.2452
0.700624 	39.6615
0.703022 	39.0837
0.70542 	38.5118
0.707818 	37.9458
0.710216 	37.3854
0.712614 	36.8307
0.715012 	36.2816
0.71741 	35.7379
0.719808 	35.1997
0.722206 	34.6669
0.724604 	34.1393
0.727002 	33.6169
0.7294 	33.0997
0.731798 	32.5875
0.734196 	32.0804
0.736594 	31.5782
0.738992 	31.0809
0.74139 	30.5884
0.743788 	30.1007
0.746186 	29.6176
0.748584 	29.1392
0.750982 	28.6654
0.75338 	28.1961
0.755778 	27.7312
0.758176 	27.2708
0.760574 	26.8147
0.762972 	26.3629
0.76537 	25.9153
0.767768 	25.4719
0.770166 	25.0327
0.772564 	24.5975
0.774962 	24.1664
0.77736 	23.7393
0.779758 	23.3161
0.782156 	22.8967
0.784554 	22.4812
0.786952 	22.0696
0.78935 	21.6616
0.791748 	21.2574
0.794146 	20.8568
0.796544 	20.4598
0.798942 	20.0664
0.80134 	19.6765
0.803738 	19.2901
0.806136 	18.9072
0.808534 	18.5277
0.810932 	18.1515
0.81333 	17.7786
0.815728 	17.409
0.818126 	17.0427
0.820524 	16.6796
0.822922 	16.3196
0.82532 	15.9628
0.827718 	15.6091
0.830116 	15.2584
0.832514 	14.9108
0.834912 	14.5661
0.83731 	14.2244
0.839708 	13.8857
0.842106 	13.5498
0.844504 	13.2168
0.846902 	12.8866
0.8493 	12.5592
0.851698 	12.2345
0.854096 	11.9126
0.856494 	11.5934
0.858892 	11.2769
0.86129 	10.963
0.863688 	10.6517
0.866086 	10.343
0.868484 	10.0369
0.870882 	9.73323
0.87328 	9.4321
0.875678 	9.13344
0.878076 	8.83723
0.880474 	8.54344
0.882872 	8.25203
0.88527 	7.96299
0.887668 	7.67629
0.890066 	7.39191
0.892464 	7.10981
0.894862 	6.82998
0.89726 	6.55239
0.899658 	6.27702
0.902056 	6.00384
0.904454 	5.73283
0.906852 	5.46397
0.90925 	5.19723
0.911648 	4.93259
0.914046 	4.67004
0.916444 	4.40954
0.918842 	4.15108
0.92124 	3.89464
0.923638 	3.64019
0.926036 	3.38771
0.928434 	3.13719
0.930832 	2.88861
0.93323 	2.64194
0.935628 	2.39716
0.938026 	2.15425
0.940424 	1.91321
0.942822 	1.674
0.94522 	1.43661
0.947618 	1.20101
0.950016 	0.967204
0.952414 	0.735159
0.954812 	0.50486
0.95721 	0.27629
0.959608 	0.0494309
0.962006 	-0.175733
0.964404 	-0.39922
0.966802 	-0.621045
0.9692 	-0.841226
0.971598 	-1.05978
0.973996 	-1.27672
0.976394 	-1.49206
0.978792 	-1.70582
0.98119 	-1.91802
