# Mass = 0.0473265 Mev*(hbarc)^2/2 
# R = 4.82059 fm 
# a = 0.662 fm 
# V0 = 56.2183 MeV 
# RSO = 4.438 fm 
# aSO = 0.662 fm 
# VSO = 28.772 MeV fm^2
# Rc = 4.82059 fm
# Zc = 25
# n = 0 
# l = 3 
# two_j = 7 
# two_t = 1 
# Energy = -9.16405 MeV
# r          u            Phi          u/r          
0.01         1.60755e-10  1.7218e-08   1.60755e-08  
0.012398     3.79813e-10  3.2812e-08   3.0635e-08   
0.014796     7.70437e-10  5.57706e-08  5.20706e-08  
0.017194     1.40496e-09  8.75181e-08  8.17122e-08  
0.019592     2.36847e-09  1.29478e-07  1.20889e-07  
0.02199      3.75879e-09  1.83075e-07  1.70932e-07  
0.024388     5.68653e-09  2.49733e-07  2.33169e-07  
0.026786     8.27501e-09  3.30874e-07  3.0893e-07   
0.029184     1.16603e-08  4.27922e-07  3.99545e-07  
0.031582     1.59913e-08  5.42299e-07  5.06341e-07  
0.03398      2.14295e-08  6.7543e-07   6.30649e-07  
0.036378     2.81492e-08  8.28735e-07  7.73796e-07  
0.038776     3.63374e-08  1.00364e-06  9.37112e-07  
0.041174     4.61941e-08  1.20156e-06  1.12192e-06  
0.043572     5.79315e-08  1.42392e-06  1.32956e-06  
0.04597      7.17751e-08  1.67214e-06  1.56135e-06  
0.048368     8.79627e-08  1.94764e-06  1.81861e-06  
0.050766     1.06745e-07  2.25184e-06  2.10269e-06  
0.053164     1.28385e-07  2.58616e-06  2.41489e-06  
0.055562     1.5316e-07   2.95202e-06  2.75656e-06  
0.05796      1.81358e-07  3.35084e-06  3.12901e-06  
0.060358     2.1328e-07   3.78403e-06  3.53358e-06  
0.062756     2.4924e-07   4.25302e-06  3.97158e-06  
0.065154     2.89567e-07  4.75921e-06  4.44434e-06  
0.067552     3.34598e-07  5.30403e-06  4.95319e-06  
0.06995      3.84687e-07  5.88889e-06  5.49946e-06  
0.072348     4.40198e-07  6.51521e-06  6.08446e-06  
0.074746     5.01509e-07  7.1844e-06   6.70952e-06  
0.077144     5.69011e-07  7.89787e-06  7.37596e-06  
0.079542     6.43105e-07  8.65704e-06  8.0851e-06   
0.08194      7.24208e-07  9.46331e-06  8.83827e-06  
0.084338     8.12748e-07  1.03181e-05  9.63679e-06  
0.086736     9.09165e-07  1.12228e-05  1.0482e-05   
0.089134     1.01391e-06  1.21789e-05  1.13752e-05  
0.091532     1.12746e-06  1.31877e-05  1.23177e-05  
0.09393      1.25028e-06  1.42507e-05  1.33108e-05  
0.096328     1.38287e-06  1.53692e-05  1.43558e-05  
0.098726     1.52573e-06  1.65447e-05  1.54542e-05  
0.101124     1.67938e-06  1.77786e-05  1.66071e-05  
0.103522     1.84434e-06  1.90722e-05  1.78159e-05  
0.10592      2.02116e-06  2.0427e-05   1.9082e-05   
0.108318     2.2104e-06   2.18445e-05  2.04066e-05  
0.110716     2.41261e-06  2.33259e-05  2.1791e-05   
0.113114     2.62838e-06  2.48726e-05  2.32366e-05  
0.115512     2.85831e-06  2.64862e-05  2.47447e-05  
0.11791      3.10298e-06  2.81679e-05  2.63165e-05  
0.120308     3.36303e-06  2.99193e-05  2.79535e-05  
0.122706     3.63908e-06  3.17416e-05  2.96569e-05  
0.125104     3.93177e-06  3.36362e-05  3.1428e-05   
0.127502     4.24176e-06  3.56046e-05  3.32682e-05  
0.1299       4.56971e-06  3.76482e-05  3.51787e-05  
0.132298     4.91631e-06  3.97683e-05  3.71609e-05  
0.134696     5.28224e-06  4.19664e-05  3.9216e-05   
0.137094     5.66821e-06  4.42438e-05  4.13454e-05  
0.139492     6.07493e-06  4.66019e-05  4.35504e-05  
0.14189      6.50314e-06  4.9042e-05   4.58323e-05  
0.144288     6.95358e-06  5.15657e-05  4.81924e-05  
0.146686     7.42699e-06  5.41742e-05  5.06319e-05  
0.149084     7.92415e-06  5.6869e-05   5.31523e-05  
0.151482     8.44584e-06  5.96514e-05  5.57547e-05  
0.15388      8.99284e-06  6.25227e-05  5.84406e-05  
0.156278     9.56596e-06  6.54845e-05  6.12112e-05  
0.158676     1.0166e-05   6.8538e-05   6.40677e-05  
0.161074     1.07938e-05  7.16847e-05  6.70116e-05  
0.163472     1.14502e-05  7.49258e-05  7.0044e-05   
0.16587      1.21361e-05  7.82628e-05  7.31664e-05  
0.168268     1.28523e-05  8.16971e-05  7.63799e-05  
0.170666     1.35997e-05  8.523e-05    7.9686e-05   
0.173064     1.43792e-05  8.88628e-05  8.30858e-05  
0.175462     1.51916e-05  9.2597e-05   8.65807e-05  
0.17786      1.6038e-05   9.64339e-05  9.01719e-05  
0.180258     1.69192e-05  0.000100375  9.38608e-05  
0.182656     1.78361e-05  0.000104421  9.76486e-05  
0.185054     1.87898e-05  0.000108574  0.000101537  
0.187452     1.97811e-05  0.000112836  0.000105526  
0.18985      2.08111e-05  0.000117206  0.000109619  
0.192248     2.18807e-05  0.000121688  0.000113815  
0.194646     2.2991e-05   0.000126282  0.000118117  
0.197044     2.41429e-05  0.000130989  0.000122526  
0.199442     2.53375e-05  0.000135812  0.000127042  
0.20184      2.65758e-05  0.00014075   0.000131668  
0.204238     2.78588e-05  0.000145806  0.000136404  
0.206636     2.91877e-05  0.000150981  0.000141252  
0.209034     3.05634e-05  0.000156276  0.000146213  
