# Mass = 0.0473905 Mev*(hbarc)^2/2 
# R = 4.82059 fm 
# a = 0.662 fm 
# V0 = 50.276 MeV 
# RSO = 4.43035 fm 
# aSO = 0.662 fm 
# VSO = 28.6062 MeV fm^2
# n = 0 
# l = 1 
# two_j = 1 
# two_t = -1 
# Energy = -29.9686 MeV
# r          u            Phi          u/r          
0.1          0.00185875   0.000355714  0.0185875    
0.10238      0.00194827   0.00036414   0.0190298    
0.10476      0.00203989   0.000372564  0.0194721    
0.10714      0.00213361   0.000380985  0.0199142    
0.10952      0.00222942   0.000389404  0.0203562    
0.1119       0.00232732   0.000397822  0.0207982    
0.11428      0.00242732   0.000406237  0.0212401    
0.11666      0.0025294    0.000414649  0.0216819    
0.11904      0.00263359   0.000423059  0.0221235    
0.12142      0.00273986   0.000431467  0.0225651    
0.1238       0.00284822   0.000439871  0.0230066    
0.12618      0.00295868   0.000448274  0.0234481    
0.12856      0.00307122   0.000456673  0.0238894    
0.13094      0.00318585   0.00046507   0.0243306    
0.13332      0.00330257   0.000473464  0.0247718    
0.1357       0.00342138   0.000481855  0.0252128    
0.13808      0.00354227   0.000490243  0.0256538    
0.14046      0.00366525   0.000498628  0.0260946    
0.14284      0.00379032   0.000507009  0.0265354    
0.14522      0.00391747   0.000515388  0.0269761    
0.1476       0.0040467    0.000523763  0.0274167    
0.14998      0.00417802   0.000532136  0.0278572    
0.15236      0.00431142   0.000540504  0.0282976    
0.15474      0.0044469    0.00054887   0.0287379    
0.15712      0.00458446   0.000557232  0.0291781    
0.1595       0.0047241    0.00056559   0.0296182    
0.16188      0.00486581   0.000573945  0.0300582    
0.16426      0.00500961   0.000582296  0.0304981    
0.16664      0.00515548   0.000590644  0.0309378    
0.16902      0.00530343   0.000598987  0.0313775    
0.1714       0.00545345   0.000607327  0.0318171    
0.17378      0.00560555   0.000615663  0.0322566    
0.17616      0.00575972   0.000623995  0.032696     
0.17854      0.00591596   0.000632324  0.0331352    
0.18092      0.00607427   0.000640648  0.0335744    
0.1833       0.00623466   0.000648968  0.0340134    
0.18568      0.00639711   0.000657284  0.0344523    
0.18806      0.00656163   0.000665595  0.0348911    
0.19044      0.00672821   0.000673903  0.0353298    
0.19282      0.00689686   0.000682206  0.0357684    
0.1952       0.00706758   0.000690505  0.0362069    
0.19758      0.00724036   0.000698799  0.0366452    
0.19996      0.0074152    0.000707089  0.0370834    
0.20234      0.00759211   0.000715374  0.0375215    
