0.000000000000000000e+00 2.903597492260554969e+00
1.000000000000000056e-01 2.986891219339748549e+00
2.000000000000000111e-01 3.193392246097133125e+00
2.999999999999999889e-01 3.413817057537565258e+00
4.000000000000000222e-01 3.523301672586590438e+00
5.000000000000000000e-01 3.433256729412796471e+00
5.999999999999999778e-01 3.123562646434971946e+00
6.999999999999999556e-01 2.641391750577938069e+00
8.000000000000000444e-01 2.073753331821179824e+00
9.000000000000000222e-01 1.512138338487830636e+00
1.000000000000000000e+00 1.025208074688930049e+00
1.100000000000000089e+00 6.470758128979441359e-01
1.199999999999999956e+00 3.806699529471122001e-01
1.300000000000000044e+00 2.089659388463918355e-01
1.399999999999999911e+00 1.071461087081722191e-01
1.500000000000000000e+00 5.136181561876113078e-02
1.600000000000000089e+00 2.303495779091464454e-02
1.699999999999999956e+00 9.671859210475372906e-03
1.800000000000000044e+00 3.804248024052373899e-03
1.899999999999999911e+00 1.402127032821496363e-03
2.000000000000000000e+00 4.846664517637752851e-04
2.100000000000000089e+00 1.568657029821631866e-04
2.200000000000000178e+00 4.782006062218263414e-05
2.299999999999999822e+00 1.365182080065514563e-05
2.399999999999999911e+00 3.667480835026730745e-06
