0.000000000000000000e+00 3.377914994555367034e+00
1.000000000000000056e-01 3.289400496422551612e+00
2.000000000000000111e-01 3.065769398507521615e+00
2.999999999999999889e-01 2.810283699465054408e+00
4.000000000000000222e-01 2.617539766643221189e+00
5.000000000000000000e-01 2.515109527017883373e+00
5.999999999999999778e-01 2.446462861588254878e+00
6.999999999999999556e-01 2.316345664482985622e+00
8.000000000000000444e-01 2.058314546850427362e+00
9.000000000000000222e-01 1.676551899838609083e+00
1.000000000000000000e+00 1.236563171265981032e+00
1.100000000000000089e+00 8.216186480797486036e-01
1.199999999999999956e+00 4.911124138820611162e-01
1.300000000000000044e+00 2.641787607001431226e-01
1.399999999999999911e+00 1.280351449815790299e-01
1.500000000000000000e+00 5.599242513175351627e-02
1.600000000000000089e+00 2.212809362318499812e-02
1.699999999999999956e+00 7.912889385062817776e-03
1.800000000000000044e+00 2.565006220283889103e-03
1.899999999999999911e+00 7.391565241611465975e-04
2.000000000000000000e+00 2.014243116290596490e-04
2.100000000000000089e+00 4.949733095187106892e-05
2.200000000000000178e+00 1.087563274492391547e-05
2.299999999999999822e+00 2.108349866621339371e-06
2.399999999999999911e+00 3.862724326714341349e-07
