0.000000000000000000e+00 4.117564831273236692e+00
1.000000000000000056e-01 3.970423203400556655e+00
2.000000000000000111e-01 3.607317099042297581e+00
2.999999999999999889e-01 3.205696060017823257e+00
4.000000000000000222e-01 2.911762827735163039e+00
5.000000000000000000e-01 2.748404818731770227e+00
5.999999999999999778e-01 2.625122437245922757e+00
6.999999999999999556e-01 2.424699002504200340e+00
8.000000000000000444e-01 2.089471237469182174e+00
9.000000000000000222e-01 1.646860392001053608e+00
1.000000000000000000e+00 1.177528343598137628e+00
1.100000000000000089e+00 7.621575593742100363e-01
1.199999999999999956e+00 4.468317166359749848e-01
1.300000000000000044e+00 2.376976391807444078e-01
1.399999999999999911e+00 1.149538820351451163e-01
1.500000000000000000e+00 5.065786627572309991e-02
1.600000000000000089e+00 2.037169496295698420e-02
1.699999999999999956e+00 7.488896111763545561e-03
1.800000000000000044e+00 2.520304822898245325e-03
1.899999999999999911e+00 7.723535369464914297e-04
2.000000000000000000e+00 2.201882301995892490e-04
2.100000000000000089e+00 5.739931816731508931e-05
2.200000000000000178e+00 1.371799601242530300e-05
2.299999999999999822e+00 3.054218259130760049e-06
2.399999999999999911e+00 6.021638935358231166e-07
