0.000000000000000000e+00 4.248592470636041618e+00
1.000000000000000056e-01 4.229255453511413521e+00
2.000000000000000111e-01 4.160496474756454788e+00
2.999999999999999889e-01 4.016378642183267900e+00
4.000000000000000222e-01 3.770487035269932008e+00
5.000000000000000000e-01 3.412058306366534399e+00
5.999999999999999778e-01 2.954909016353192364e+00
6.999999999999999556e-01 2.435955288831468390e+00
8.000000000000000444e-01 1.904757867851247788e+00
9.000000000000000222e-01 1.409427992191510048e+00
1.000000000000000000e+00 9.856358277315935279e-01
1.100000000000000089e+00 6.509466027064775284e-01
1.199999999999999956e+00 4.058753540953984329e-01
1.300000000000000044e+00 2.389108512097321002e-01
1.399999999999999911e+00 1.327722155718977781e-01
1.500000000000000000e+00 6.967848938585270713e-02
1.600000000000000089e+00 3.453862655190192282e-02
1.699999999999999956e+00 1.617462839104078301e-02
1.800000000000000044e+00 7.158412620902779994e-03
1.899999999999999911e+00 2.994677889690047605e-03
2.000000000000000000e+00 1.184552669679414961e-03
2.100000000000000089e+00 4.427991878313813760e-04
2.200000000000000178e+00 1.567763312634638893e-04
2.299999999999999822e+00 5.249152034550422946e-05
2.399999999999999911e+00 1.656738263838072341e-05
