0.000000000000000000e+00 2.092485855104742498e+00
1.000000000000000056e-01 2.161901736379103323e+00
2.000000000000000111e-01 2.348491073000896989e+00
2.999999999999999889e-01 2.590247253197823341e+00
4.000000000000000222e-01 2.799812228322128060e+00
5.000000000000000000e-01 2.888614164116634520e+00
5.999999999999999778e-01 2.797263853796186250e+00
6.999999999999999556e-01 2.517989617937423041e+00
8.000000000000000444e-01 2.095966140856875271e+00
9.000000000000000222e-01 1.609220853863520873e+00
1.000000000000000000e+00 1.138450366099378552e+00
1.100000000000000089e+00 7.420774578928158727e-01
1.199999999999999956e+00 4.458562438096169700e-01
1.300000000000000044e+00 2.470692246939013847e-01
1.399999999999999911e+00 1.263757910791465378e-01
1.500000000000000000e+00 5.971019842973526032e-02
1.600000000000000089e+00 2.607775237804020249e-02
1.699999999999999956e+00 1.053974339206696295e-02
1.800000000000000044e+00 3.943140747012925836e-03
1.899999999999999911e+00 1.366808884285201009e-03
2.000000000000000000e+00 4.389399668512872438e-04
2.100000000000000089e+00 1.307736067113873097e-04
2.200000000000000178e+00 3.577193014579968386e-05
2.299999999999999822e+00 9.273437106749556123e-06
2.399999999999999911e+00 2.213473243433437868e-06
