0.000000000000000000e+00 3.502043750386037768e+00
1.000000000000000056e-01 3.532625879864079277e+00
2.000000000000000111e-01 3.599033132379167998e+00
2.999999999999999889e-01 3.637785693467467052e+00
4.000000000000000222e-01 3.576189517421854980e+00
5.000000000000000000e-01 3.365689924761109175e+00
5.999999999999999778e-01 3.000851958775323514e+00
6.999999999999999556e-01 2.519396378616698851e+00
8.000000000000000444e-01 1.985654835231199344e+00
9.000000000000000222e-01 1.467150366948529294e+00
1.000000000000000000e+00 1.016099350353362407e+00
1.100000000000000089e+00 6.596801683043130859e-01
1.199999999999999956e+00 4.016804937226123307e-01
1.300000000000000044e+00 2.295279399938857379e-01
1.399999999999999911e+00 1.231551592307374154e-01
1.500000000000000000e+00 6.208388242587218470e-02
1.600000000000000089e+00 2.942051246114718230e-02
1.699999999999999956e+00 1.311120318356166943e-02
1.800000000000000044e+00 5.499540312488491491e-03
1.899999999999999911e+00 2.171235211365506353e-03
2.000000000000000000e+00 8.072038497723397783e-04
2.100000000000000089e+00 2.827101311815339332e-04
2.200000000000000178e+00 9.331904654788786421e-05
2.299999999999999822e+00 2.903082726481654374e-05
2.399999999999999911e+00 8.466246825797158233e-06
