0.000000000000000000e+00 7.637871684262656835e+00
1.000000000000000056e-01 7.467221764327536704e+00
2.000000000000000111e-01 6.977903473942976831e+00
2.999999999999999889e-01 6.232693385408381914e+00
4.000000000000000222e-01 5.321652118592142600e+00
5.000000000000000000e-01 4.343580493741016291e+00
5.999999999999999778e-01 3.389170552043503815e+00
6.999999999999999556e-01 2.528533322922609017e+00
8.000000000000000444e-01 1.803492160660385535e+00
9.000000000000000222e-01 1.229905710201924185e+00
1.000000000000000000e+00 8.018884601897741105e-01
1.100000000000000089e+00 4.998995824015689537e-01
1.199999999999999956e+00 2.979511046096039451e-01
1.300000000000000044e+00 1.697885283236855725e-01
1.399999999999999911e+00 9.250488503123752149e-02
1.500000000000000000e+00 4.818442559165152239e-02
1.600000000000000089e+00 2.399484098172451410e-02
1.699999999999999956e+00 1.142417301395459023e-02
1.800000000000000044e+00 5.197960005252606243e-03
1.899999999999999911e+00 2.262904343362449628e-03
2.000000000000000000e+00 9.414392184744007578e-04
2.100000000000000089e+00 3.744328428255117025e-04
2.200000000000000178e+00 1.423738762395416731e-04
2.299999999999999822e+00 5.174630649109577011e-05
2.399999999999999911e+00 1.798241393893151383e-05
