# Mass = 0.0473905 Mev*(hbarc)^2/2 
# R = 4.82059 fm 
# a = 0.662 fm 
# V0 = 50.276 MeV 
# RSO = 4.43035 fm 
# aSO = 0.662 fm 
# VSO = 28.6062 MeV fm^2
# n = 1 
# l = 1 
# two_j = 3 
# two_t = -1 
# Energy = -9.23001 MeV
# r          u            Phi          u/r          
0.1          0.0031232    0.00334645   0.031232     
0.10238      0.00327362   0.0034253    0.0319752    
0.10476      0.00342753   0.00350411   0.032718     
0.10714      0.00358495   0.00358287   0.0334604    
0.10952      0.00374587   0.0036616    0.0342026    
0.1119       0.00391028   0.00374028   0.0349444    
0.11428      0.00407819   0.00381892   0.0356859    
0.11666      0.00424959   0.00389751   0.0364271    
0.11904      0.00442448   0.00397606   0.037168     
0.12142      0.00460285   0.00405455   0.0379085    
0.1238       0.00478472   0.004133     0.0386488    
0.12618      0.00497007   0.00421139   0.0393887    
0.12856      0.00515889   0.00428973   0.0401283    
0.13094      0.0053512    0.00436801   0.0408676    
0.13332      0.00554699   0.00444624   0.0416066    
0.1357       0.00574625   0.00452442   0.0423452    
0.13808      0.00594898   0.00460253   0.0430835    
0.14046      0.00615517   0.00468059   0.0438216    
0.14284      0.00636484   0.00475858   0.0445592    
0.14522      0.00657797   0.00483652   0.0452966    
0.1476       0.00679456   0.00491439   0.0460336    
0.14998      0.00701461   0.0049922    0.0467703    
0.15236      0.00723811   0.00506994   0.0475066    
0.15474      0.00746506   0.00514762   0.0482426    
0.15712      0.00769547   0.00522523   0.0489783    
0.1595       0.00792932   0.00530278   0.0497136    
0.16188      0.00816661   0.00538025   0.0504486    
0.16426      0.00840735   0.00545765   0.0511832    
0.16664      0.00865152   0.00553499   0.0519174    
0.16902      0.00889913   0.00561225   0.0526513    
0.1714       0.00915016   0.00568943   0.0533848    
0.17378      0.00940462   0.00576654   0.054118     
0.17616      0.00966251   0.00584358   0.0548508    
0.17854      0.00992382   0.00592054   0.0555832    
0.18092      0.0101885    0.00599742   0.0563152    
0.1833       0.0104567    0.00607422   0.0570468    
0.18568      0.0107282    0.00615094   0.0577781    
