# Mass = 0.0473905 Mev*(hbarc)^2/2 
# R = 4.82059 fm 
# a = 0.662 fm 
# V0 = 50.276 MeV 
# RSO = 4.43035 fm 
# aSO = 0.662 fm 
# VSO = 28.6062 MeV fm^2
# l = 0 
# two_j = 1 
# two_t = -1 
# Energy = -40.1926 MeV
# r 	 V_eff [2m/hbar/hbar]
0.1 	-50.2358
0.10238 	-50.2357
0.10476 	-50.2355
0.10714 	-50.2354
0.10952 	-50.2352
0.1119 	-50.2351
0.11428 	-50.2349
0.11666 	-50.2348
0.11904 	-50.2346
0.12142 	-50.2345
0.1238 	-50.2343
0.12618 	-50.2342
0.12856 	-50.234
0.13094 	-50.2339
0.13332 	-50.2337
0.1357 	-50.2336
0.13808 	-50.2334
0.14046 	-50.2333
0.14284 	-50.2331
0.14522 	-50.233
0.1476 	-50.2328
0.14998 	-50.2327
0.15236 	-50.2325
0.15474 	-50.2323
0.15712 	-50.2322
0.1595 	-50.232
0.16188 	-50.2319
0.16426 	-50.2317
0.16664 	-50.2316
0.16902 	-50.2314
0.1714 	-50.2312
0.17378 	-50.2311
0.17616 	-50.2309
0.17854 	-50.2307
0.18092 	-50.2306
0.1833 	-50.2304
0.18568 	-50.2303
0.18806 	-50.2301
0.19044 	-50.2299
0.19282 	-50.2298
0.1952 	-50.2296
0.19758 	-50.2294
0.19996 	-50.2293
0.20234 	-50.2291
0.20472 	-50.2289
0.2071 	-50.2288
0.20948 	-50.2286
0.21186 	-50.2284
0.21424 	-50.2282
0.21662 	-50.2281
0.219 	-50.2279
0.22138 	-50.2277
0.22376 	-50.2276
0.22614 	-50.2274
0.22852 	-50.2272
0.2309 	-50.227
0.23328 	-50.2269
0.23566 	-50.2267
0.23804 	-50.2265
0.24042 	-50.2263
0.2428 	-50.2261
0.24518 	-50.226
0.24756 	-50.2258
0.24994 	-50.2256
0.25232 	-50.2254
0.2547 	-50.2252
0.25708 	-50.2251
0.25946 	-50.2249
0.26184 	-50.2247
0.26422 	-50.2245
0.2666 	-50.2243
0.26898 	-50.2241
0.27136 	-50.2239
0.27374 	-50.2238
0.27612 	-50.2236
0.2785 	-50.2234
0.28088 	-50.2232
0.28326 	-50.223
0.28564 	-50.2228
0.28802 	-50.2226
0.2904 	-50.2224
0.29278 	-50.2222
0.29516 	-50.222
0.29754 	-50.2218
0.29992 	-50.2217
0.3023 	-50.2215
0.30468 	-50.2213
0.30706 	-50.2211
0.30944 	-50.2209
0.31182 	-50.2207
0.3142 	-50.2205
0.31658 	-50.2203
0.31896 	-50.2201
0.32134 	-50.2199
0.32372 	-50.2197
0.3261 	-50.2195
0.32848 	-50.2193
0.33086 	-50.2191
0.33324 	-50.2189
0.33562 	-50.2186
0.338 	-50.2184
0.34038 	-50.2182
0.34276 	-50.218
0.34514 	-50.2178
0.34752 	-50.2176
0.3499 	-50.2174
0.35228 	-50.2172
0.35466 	-50.217
0.35704 	-50.2168
0.35942 	-50.2165
0.3618 	-50.2163
0.36418 	-50.2161
0.36656 	-50.2159
0.36894 	-50.2157
0.37132 	-50.2155
0.3737 	-50.2153
0.37608 	-50.215
0.37846 	-50.2148
0.38084 	-50.2146
0.38322 	-50.2144
0.3856 	-50.2142
0.38798 	-50.2139
0.39036 	-50.2137
0.39274 	-50.2135
0.39512 	-50.2133
0.3975 	-50.213
0.39988 	-50.2128
0.40226 	-50.2126
0.40464 	-50.2124
0.40702 	-50.2121
0.4094 	-50.2119
0.41178 	-50.2117
0.41416 	-50.2114
0.41654 	-50.2112
0.41892 	-50.211
0.4213 	-50.2107
0.42368 	-50.2105
0.42606 	-50.2103
0.42844 	-50.21
0.43082 	-50.2098
0.4332 	-50.2095
0.43558 	-50.2093
0.43796 	-50.2091
0.44034 	-50.2088
0.44272 	-50.2086
0.4451 	-50.2083
0.44748 	-50.2081
0.44986 	-50.2079
0.45224 	-50.2076
0.45462 	-50.2074
0.457 	-50.2071
0.45938 	-50.2069
0.46176 	-50.2066
0.46414 	-50.2064
0.46652 	-50.2061
0.4689 	-50.2059
0.47128 	-50.2056
0.47366 	-50.2054
0.47604 	-50.2051
0.47842 	-50.2049
0.4808 	-50.2046
0.48318 	-50.2043
0.48556 	-50.2041
0.48794 	-50.2038
0.49032 	-50.2036
0.4927 	-50.2033
0.49508 	-50.203
0.49746 	-50.2028
0.49984 	-50.2025
0.50222 	-50.2023
0.5046 	-50.202
0.50698 	-50.2017
0.50936 	-50.2015
0.51174 	-50.2012
0.51412 	-50.2009
0.5165 	-50.2007
0.51888 	-50.2004
0.52126 	-50.2001
0.52364 	-50.1998
0.52602 	-50.1996
0.5284 	-50.1993
0.53078 	-50.199
0.53316 	-50.1987
0.53554 	-50.1985
0.53792 	-50.1982
0.5403 	-50.1979
0.54268 	-50.1976
0.54506 	-50.1973
0.54744 	-50.1971
0.54982 	-50.1968
0.5522 	-50.1965
0.55458 	-50.1962
0.55696 	-50.1959
0.55934 	-50.1956
0.56172 	-50.1953
0.5641 	-50.195
0.56648 	-50.1948
0.56886 	-50.1945
0.57124 	-50.1942
0.57362 	-50.1939
0.576 	-50.1936
0.57838 	-50.1933
0.58076 	-50.193
0.58314 	-50.1927
0.58552 	-50.1924
0.5879 	-50.1921
0.59028 	-50.1918
0.59266 	-50.1915
0.59504 	-50.1912
0.59742 	-50.1909
0.5998 	-50.1906
0.60218 	-50.1903
0.60456 	-50.1899
0.60694 	-50.1896
0.60932 	-50.1893
0.6117 	-50.189
0.61408 	-50.1887
0.61646 	-50.1884
0.61884 	-50.1881
0.62122 	-50.1878
0.6236 	-50.1874
0.62598 	-50.1871
0.62836 	-50.1868
0.63074 	-50.1865
0.63312 	-50.1862
0.6355 	-50.1858
0.63788 	-50.1855
0.64026 	-50.1852
0.64264 	-50.1849
0.64502 	-50.1845
0.6474 	-50.1842
0.64978 	-50.1839
0.65216 	-50.1835
0.65454 	-50.1832
0.65692 	-50.1829
0.6593 	-50.1825
0.66168 	-50.1822
0.66406 	-50.1819
0.66644 	-50.1815
0.66882 	-50.1812
0.6712 	-50.1809
0.67358 	-50.1805
0.67596 	-50.1802
0.67834 	-50.1798
0.68072 	-50.1795
0.6831 	-50.1791
0.68548 	-50.1788
0.68786 	-50.1784
0.69024 	-50.1781
0.69262 	-50.1777
0.695 	-50.1774
0.69738 	-50.177
0.69976 	-50.1767
0.70214 	-50.1763
0.70452 	-50.176
0.7069 	-50.1756
0.70928 	-50.1752
0.71166 	-50.1749
0.71404 	-50.1745
0.71642 	-50.1741
0.7188 	-50.1738
0.72118 	-50.1734
0.72356 	-50.173
0.72594 	-50.1727
0.72832 	-50.1723
0.7307 	-50.1719
0.73308 	-50.1715
0.73546 	-50.1712
0.73784 	-50.1708
0.74022 	-50.1704
0.7426 	-50.17
0.74498 	-50.1697
0.74736 	-50.1693
0.74974 	-50.1689
0.75212 	-50.1685
0.7545 	-50.1681
0.75688 	-50.1677
0.75926 	-50.1673
0.76164 	-50.167
0.76402 	-50.1666
0.7664 	-50.1662
0.76878 	-50.1658
0.77116 	-50.1654
0.77354 	-50.165
0.77592 	-50.1646
0.7783 	-50.1642
0.78068 	-50.1638
0.78306 	-50.1634
0.78544 	-50.163
0.78782 	-50.1626
0.7902 	-50.1622
0.79258 	-50.1617
0.79496 	-50.1613
0.79734 	-50.1609
0.79972 	-50.1605
0.8021 	-50.1601
0.80448 	-50.1597
0.80686 	-50.1593
0.80924 	-50.1588
0.81162 	-50.1584
0.814 	-50.158
0.81638 	-50.1576
0.81876 	-50.1572
0.82114 	-50.1567
0.82352 	-50.1563
0.8259 	-50.1559
0.82828 	-50.1554
0.83066 	-50.155
0.83304 	-50.1546
0.83542 	-50.1541
0.8378 	-50.1537
0.84018 	-50.1533
0.84256 	-50.1528
0.84494 	-50.1524
0.84732 	-50.1519
0.8497 	-50.1515
0.85208 	-50.151
0.85446 	-50.1506
0.85684 	-50.1501
0.85922 	-50.1497
0.8616 	-50.1492
0.86398 	-50.1488
0.86636 	-50.1483
0.86874 	-50.1479
0.87112 	-50.1474
0.8735 	-50.1469
0.87588 	-50.1465
0.87826 	-50.146
0.88064 	-50.1455
0.88302 	-50.1451
0.8854 	-50.1446
0.88778 	-50.1441
0.89016 	-50.1437
0.89254 	-50.1432
0.89492 	-50.1427
0.8973 	-50.1422
0.89968 	-50.1417
0.90206 	-50.1413
0.90444 	-50.1408
0.90682 	-50.1403
0.9092 	-50.1398
0.91158 	-50.1393
0.91396 	-50.1388
0.91634 	-50.1383
0.91872 	-50.1378
0.9211 	-50.1373
0.92348 	-50.1368
0.92586 	-50.1363
0.92824 	-50.1358
0.93062 	-50.1353
0.933 	-50.1348
0.93538 	-50.1343
0.93776 	-50.1338
0.94014 	-50.1333
0.94252 	-50.1328
0.9449 	-50.1323
0.94728 	-50.1318
0.94966 	-50.1312
0.95204 	-50.1307
0.95442 	-50.1302
0.9568 	-50.1297
0.95918 	-50.1291
0.96156 	-50.1286
0.96394 	-50.1281
0.96632 	-50.1276
0.9687 	-50.127
0.97108 	-50.1265
0.97346 	-50.126
0.97584 	-50.1254
0.97822 	-50.1249
0.9806 	-50.1243
0.98298 	-50.1238
0.98536 	-50.1232
0.98774 	-50.1227
0.99012 	-50.1221
0.9925 	-50.1216
0.99488 	-50.121
0.99726 	-50.1205
0.99964 	-50.1199
1.00202 	-50.1194
1.0044 	-50.1188
1.00678 	-50.1182
1.00916 	-50.1177
1.01154 	-50.1171
1.01392 	-50.1165
1.0163 	-50.116
1.01868 	-50.1154
1.02106 	-50.1148
1.02344 	-50.1142
1.02582 	-50.1136
1.0282 	-50.1131
1.03058 	-50.1125
1.03296 	-50.1119
1.03534 	-50.1113
1.03772 	-50.1107
1.0401 	-50.1101
1.04248 	-50.1095
1.04486 	-50.1089
1.04724 	-50.1083
1.04962 	-50.1077
1.052 	-50.1071
1.05438 	-50.1065
1.05676 	-50.1059
1.05914 	-50.1053
1.06152 	-50.1047
1.0639 	-50.1041
1.06628 	-50.1035
1.06866 	-50.1028
1.07104 	-50.1022
1.07342 	-50.1016
1.0758 	-50.101
1.07818 	-50.1003
1.08056 	-50.0997
1.08294 	-50.0991
1.08532 	-50.0984
1.0877 	-50.0978
1.09008 	-50.0972
1.09246 	-50.0965
1.09484 	-50.0959
1.09722 	-50.0952
1.0996 	-50.0946
1.10198 	-50.0939
1.10436 	-50.0933
1.10674 	-50.0926
1.10912 	-50.092
1.1115 	-50.0913
1.11388 	-50.0906
1.11626 	-50.09
1.11864 	-50.0893
1.12102 	-50.0886
1.1234 	-50.088
1.12578 	-50.0873
1.12816 	-50.0866
1.13054 	-50.0859
1.13292 	-50.0852
1.1353 	-50.0846
1.13768 	-50.0839
1.14006 	-50.0832
1.14244 	-50.0825
1.14482 	-50.0818
1.1472 	-50.0811
1.14958 	-50.0804
1.15196 	-50.0797
1.15434 	-50.079
1.15672 	-50.0783
1.1591 	-50.0776
1.16148 	-50.0769
1.16386 	-50.0762
1.16624 	-50.0754
1.16862 	-50.0747
1.171 	-50.074
1.17338 	-50.0733
1.17576 	-50.0725
1.17814 	-50.0718
1.18052 	-50.0711
1.1829 	-50.0703
1.18528 	-50.0696
1.18766 	-50.0689
1.19004 	-50.0681
1.19242 	-50.0674
1.1948 	-50.0666
1.19718 	-50.0659
1.19956 	-50.0651
1.20194 	-50.0644
1.20432 	-50.0636
1.2067 	-50.0629
1.20908 	-50.0621
1.21146 	-50.0613
1.21384 	-50.0606
1.21622 	-50.0598
1.2186 	-50.059
1.22098 	-50.0582
1.22336 	-50.0574
1.22574 	-50.0567
1.22812 	-50.0559
1.2305 	-50.0551
1.23288 	-50.0543
1.23526 	-50.0535
1.23764 	-50.0527
1.24002 	-50.0519
1.2424 	-50.0511
1.24478 	-50.0503
1.24716 	-50.0495
1.24954 	-50.0487
1.25192 	-50.0479
1.2543 	-50.047
1.25668 	-50.0462
1.25906 	-50.0454
1.26144 	-50.0446
1.26382 	-50.0437
1.2662 	-50.0429
1.26858 	-50.0421
1.27096 	-50.0412
1.27334 	-50.0404
1.27572 	-50.0395
1.2781 	-50.0387
1.28048 	-50.0378
1.28286 	-50.037
1.28524 	-50.0361
1.28762 	-50.0353
1.29 	-50.0344
1.29238 	-50.0335
1.29476 	-50.0327
1.29714 	-50.0318
1.29952 	-50.0309
1.3019 	-50.03
1.30428 	-50.0292
1.30666 	-50.0283
1.30904 	-50.0274
1.31142 	-50.0265
1.3138 	-50.0256
1.31618 	-50.0247
1.31856 	-50.0238
1.32094 	-50.0229
1.32332 	-50.022
1.3257 	-50.0211
1.32808 	-50.0202
1.33046 	-50.0193
1.33284 	-50.0183
1.33522 	-50.0174
1.3376 	-50.0165
1.33998 	-50.0156
1.34236 	-50.0146
1.34474 	-50.0137
1.34712 	-50.0128
1.3495 	-50.0118
1.35188 	-50.0109
1.35426 	-50.0099
1.35664 	-50.009
1.35902 	-50.008
1.3614 	-50.007
1.36378 	-50.0061
1.36616 	-50.0051
1.36854 	-50.0041
1.37092 	-50.0032
1.3733 	-50.0022
1.37568 	-50.0012
1.37806 	-50.0002
1.38044 	-49.9992
1.38282 	-49.9982
1.3852 	-49.9973
1.38758 	-49.9963
1.38996 	-49.9953
1.39234 	-49.9942
1.39472 	-49.9932
1.3971 	-49.9922
1.39948 	-49.9912
1.40186 	-49.9902
1.40424 	-49.9892
1.40662 	-49.9881
1.409 	-49.9871
1.41138 	-49.9861
1.41376 	-49.985
1.41614 	-49.984
1.41852 	-49.9829
1.4209 	-49.9819
1.42328 	-49.9808
1.42566 	-49.9798
1.42804 	-49.9787
1.43042 	-49.9777
1.4328 	-49.9766
1.43518 	-49.9755
1.43756 	-49.9744
1.43994 	-49.9734
1.44232 	-49.9723
1.4447 	-49.9712
1.44708 	-49.9701
1.44946 	-49.969
1.45184 	-49.9679
1.45422 	-49.9668
1.4566 	-49.9657
1.45898 	-49.9646
1.46136 	-49.9635
1.46374 	-49.9624
1.46612 	-49.9612
1.4685 	-49.9601
1.47088 	-49.959
1.47326 	-49.9578
1.47564 	-49.9567
1.47802 	-49.9556
1.4804 	-49.9544
1.48278 	-49.9533
1.48516 	-49.9521
1.48754 	-49.951
1.48992 	-49.9498
1.4923 	-49.9486
1.49468 	-49.9474
1.49706 	-49.9463
1.49944 	-49.9451
1.50182 	-49.9439
1.5042 	-49.9427
1.50658 	-49.9415
1.50896 	-49.9403
1.51134 	-49.9391
1.51372 	-49.9379
1.5161 	-49.9367
1.51848 	-49.9355
1.52086 	-49.9343
1.52324 	-49.9331
1.52562 	-49.9318
1.528 	-49.9306
1.53038 	-49.9294
1.53276 	-49.9281
1.53514 	-49.9269
1.53752 	-49.9256
1.5399 	-49.9244
1.54228 	-49.9231
1.54466 	-49.9219
1.54704 	-49.9206
1.54942 	-49.9193
1.5518 	-49.9181
1.55418 	-49.9168
1.55656 	-49.9155
1.55894 	-49.9142
1.56132 	-49.9129
1.5637 	-49.9116
1.56608 	-49.9103
1.56846 	-49.909
1.57084 	-49.9077
1.57322 	-49.9064
1.5756 	-49.905
1.57798 	-49.9037
1.58036 	-49.9024
1.58274 	-49.9011
1.58512 	-49.8997
1.5875 	-49.8984
1.58988 	-49.897
1.59226 	-49.8957
1.59464 	-49.8943
1.59702 	-49.8929
1.5994 	-49.8916
1.60178 	-49.8902
1.60416 	-49.8888
1.60654 	-49.8874
1.60892 	-49.886
1.6113 	-49.8847
1.61368 	-49.8833
1.61606 	-49.8818
1.61844 	-49.8804
1.62082 	-49.879
1.6232 	-49.8776
1.62558 	-49.8762
1.62796 	-49.8748
1.63034 	-49.8733
1.63272 	-49.8719
1.6351 	-49.8704
1.63748 	-49.869
1.63986 	-49.8675
1.64224 	-49.8661
1.64462 	-49.8646
1.647 	-49.8631
1.64938 	-49.8617
1.65176 	-49.8602
1.65414 	-49.8587
1.65652 	-49.8572
1.6589 	-49.8557
1.66128 	-49.8542
1.66366 	-49.8527
1.66604 	-49.8512
1.66842 	-49.8497
1.6708 	-49.8482
1.67318 	-49.8466
1.67556 	-49.8451
1.67794 	-49.8436
1.68032 	-49.842
1.6827 	-49.8405
1.68508 	-49.8389
1.68746 	-49.8374
1.68984 	-49.8358
1.69222 	-49.8342
1.6946 	-49.8326
1.69698 	-49.8311
1.69936 	-49.8295
1.70174 	-49.8279
1.70412 	-49.8263
1.7065 	-49.8247
1.70888 	-49.8231
1.71126 	-49.8214
1.71364 	-49.8198
1.71602 	-49.8182
1.7184 	-49.8166
1.72078 	-49.8149
1.72316 	-49.8133
1.72554 	-49.8116
1.72792 	-49.81
1.7303 	-49.8083
1.73268 	-49.8066
1.73506 	-49.805
1.73744 	-49.8033
1.73982 	-49.8016
1.7422 	-49.7999
1.74458 	-49.7982
1.74696 	-49.7965
1.74934 	-49.7948
1.75172 	-49.7931
1.7541 	-49.7913
1.75648 	-49.7896
1.75886 	-49.7879
1.76124 	-49.7861
1.76362 	-49.7844
1.766 	-49.7826
1.76838 	-49.7809
1.77076 	-49.7791
1.77314 	-49.7773
1.77552 	-49.7756
1.7779 	-49.7738
1.78028 	-49.772
1.78266 	-49.7702
1.78504 	-49.7684
1.78742 	-49.7666
1.7898 	-49.7648
1.79218 	-49.7629
1.79456 	-49.7611
1.79694 	-49.7593
1.79932 	-49.7574
1.8017 	-49.7556
1.80408 	-49.7537
1.80646 	-49.7519
1.80884 	-49.75
1.81122 	-49.7481
1.8136 	-49.7462
1.81598 	-49.7444
1.81836 	-49.7425
1.82074 	-49.7406
1.82312 	-49.7387
1.8255 	-49.7367
1.82788 	-49.7348
1.83026 	-49.7329
1.83264 	-49.731
1.83502 	-49.729
1.8374 	-49.7271
1.83978 	-49.7251
1.84216 	-49.7231
1.84454 	-49.7212
1.84692 	-49.7192
1.8493 	-49.7172
1.85168 	-49.7152
1.85406 	-49.7132
1.85644 	-49.7112
1.85882 	-49.7092
1.8612 	-49.7072
1.86358 	-49.7052
1.86596 	-49.7031
1.86834 	-49.7011
1.87072 	-49.6991
1.8731 	-49.697
1.87548 	-49.6949
1.87786 	-49.6929
1.88024 	-49.6908
1.88262 	-49.6887
1.885 	-49.6866
1.88738 	-49.6845
1.88976 	-49.6824
1.89214 	-49.6803
1.89452 	-49.6782
1.8969 	-49.6761
