# Mass = 0.0473265 Mev*(hbarc)^2/2 
# R = 4.82059 fm 
# a = 0.662 fm 
# V0 = 56.2161 MeV 
# RSO = 4.43035 fm 
# aSO = 0.662 fm 
# VSO = 28.6838 MeV fm^2
# n = 1 
# l = 1 
# two_j = 1 
# two_t = 1 
# Energy = -11.1391 MeV
# r          u            Phi          u/r          
0.1          0.00341405   0.00270854   0.0341405    
0.10238      0.00357847   0.00277231   0.0349528    
0.10476      0.00374672   0.00283605   0.0357648    
0.10714      0.00391879   0.00289975   0.0365763    
0.10952      0.00409468   0.00296341   0.0373875    
0.1119       0.00427439   0.00302704   0.0381983    
0.11428      0.00445791   0.00309062   0.0390087    
0.11666      0.00464525   0.00315417   0.0398187    
0.11904      0.0048364    0.00321767   0.0406284    
0.12142      0.00503136   0.00328113   0.0414377    
0.1238       0.00523013   0.00334455   0.0422466    
0.12618      0.0054327    0.00340792   0.0430551    
0.12856      0.00563907   0.00347124   0.0438633    
0.13094      0.00584924   0.00353452   0.0446711    
0.13332      0.0060632    0.00359775   0.0454785    
0.1357       0.00628095   0.00366093   0.0462856    
0.13808      0.0065025    0.00372406   0.0470923    
0.14046      0.00672783   0.00378713   0.0478985    
0.14284      0.00695694   0.00385016   0.0487044    
0.14522      0.00718984   0.00391312   0.04951      
0.1476       0.00742651   0.00397604   0.0503151    
0.14998      0.00766695   0.0040389    0.0511198    
0.15236      0.00791116   0.0041017    0.0519241    
0.15474      0.00815914   0.00416444   0.0527281    
0.15712      0.00841088   0.00422713   0.0535316    
0.1595       0.00866638   0.00428975   0.0543347    
0.16188      0.00892564   0.00435232   0.0551374    
0.16426      0.00918865   0.00441482   0.0559396    
0.16664      0.0094554    0.00447726   0.0567415    
0.16902      0.0097259    0.00453964   0.0575429    
0.1714       0.0100001    0.00460195   0.0583439    
0.17378      0.0102781    0.00466419   0.0591444    
0.17616      0.0105598    0.00472637   0.0599446    
0.17854      0.0108453    0.00478849   0.0607442    
0.18092      0.0111344    0.00485053   0.0615434    
0.1833       0.0114273    0.0049125    0.0623422    
0.18568      0.0117239    0.00497441   0.0631405    
0.18806      0.0120242    0.00503624   0.0639383    
0.19044      0.0123283    0.005098     0.0647356    
0.19282      0.012636     0.00515969   0.0655325    
0.1952       0.0129474    0.00522131   0.0663289    
0.19758      0.0132625    0.00528285   0.0671248    
0.19996      0.0135813    0.00534431   0.0679202    
0.20234      0.0139038    0.0054057    0.0687151    
0.20472      0.01423      0.005467     0.0695095    
0.2071       0.0145598    0.00552824   0.0703034    
0.20948      0.0148934    0.00558939   0.0710968    
0.21186      0.0152305    0.00565046   0.0718897    
0.21424      0.0155714    0.00571145   0.072682     
0.21662      0.0159159    0.00577236   0.0734738    
0.219        0.0162641    0.00583318   0.0742651    
0.22138      0.0166159    0.00589392   0.0750559    
0.22376      0.0169713    0.00595458   0.0758461    
0.22614      0.0173304    0.00601515   0.0766357    
0.22852      0.0176931    0.00607563   0.0774248    
0.2309       0.0180595    0.00613603   0.0782133    
0.23328      0.0184294    0.00619634   0.0790013    
0.23566      0.018803     0.00625656   0.0797887    
0.23804      0.0191802    0.00631668   0.0805755    
0.24042      0.019561     0.00637672   0.0813617    
0.2428       0.0199454    0.00643667   0.0821473    
0.24518      0.0203334    0.00649652   0.0829324    
0.24756      0.0207249    0.00655628   0.0837168    
0.24994      0.0211201    0.00661595   0.0845006    
0.25232      0.0215188    0.00667551   0.0852839    
0.2547       0.0219211    0.00673499   0.0860665    
