#m_1	m_2	CGcoefficient
-1	-5	0.0
-1	-4	-0.4082482905
-1	-3	-0.5477225575
-1	-2	-0.632455532
-1	-1	-0.6831300511
-1	0	-0.7071067812
-1	1	-0.7071067812
-1	2	-0.6831300511
-1	3	-0.632455532
-1	4	-0.5477225575
-1	5	-0.4082482905
0	-5	0.9128709292
0	-4	0.7302967433
0	-3	0.5477225575
0	-2	0.3651483717
0	-1	0.1825741858
0	0	0.0
0	1	-0.1825741858
0	2	-0.3651483717
0	3	-0.5477225575
0	4	-0.7302967433
0	5	-0.9128709292
1	-5	0.4082482905
1	-4	0.5477225575
1	-3	0.632455532
1	-2	0.6831300511
1	-1	0.7071067812
1	0	0.7071067812
1	1	0.6831300511
1	2	0.632455532
1	3	0.5477225575
1	4	0.4082482905
1	5	0.0
