#m_1	m_2	CGcoefficient
-6	-7	0.0
-6	-6	0.0
-6	-5	0.0
-6	-4	0.0
-6	-3	0.0
-6	-2	0.0
-6	-1	0.0
-6	0	0.0
-6	1	0.0809269941
-6	2	0.1880573403
-6	3	0.3134289004
-6	4	0.4243847374
-6	5	0.4812070609
-6	6	0.4479793939
-6	7	0.3060281862
-5	-7	0.0
-5	-6	0.0
-5	-5	0.0
-5	-4	0.0
-5	-3	0.0
-5	-2	0.0
-5	-1	0.0
-5	0	-0.1748222881
-5	1	-0.3250539614
-5	2	-0.4094618009
-5	3	-0.3693795015
-5	4	-0.1852166841
-5	5	0.1014473559
-5	6	0.3777693946
-5	7	0.4674657761
-4	-7	0.0
-4	-6	0.0
-4	-5	0.0
-4	-4	0.0
-4	-3	0.0
-4	-2	0.0
-4	-1	0.2789198822
-4	0	0.4007415528
-4	1	0.3474809837
-4	2	0.1291916478
-4	3	-0.1547803321
-4	4	-0.3460583832
-4	5	-0.29221364
-4	6	0.0532726693
-4	7	0.4882520792
-3	-7	0.0
-3	-6	0.0
-3	-5	0.0
-3	-4	0.0
-3	-3	0.0
-3	-2	-0.3742102902
-3	-1	-0.3864827258
-3	0	-0.1643363323
-3	1	0.1374676562
-3	2	0.3246315389
-3	3	0.2643171825
-3	4	-0.0259543787
-3	5	-0.3318993526
-3	6	-0.2858911438
-3	7	0.3781984343
-2	-7	0.0
-2	-6	0.0
-2	-5	0.0
-2	-4	0.0
-2	-3	0.4410110563
-2	-2	0.2761165962
-2	-1	-0.0683211391
-2	0	-0.3056323439
-2	1	-0.2763557351
-2	2	-0.0151540923
-2	3	0.2699811173
-2	4	0.3090097421
-2	5	-0.0280339331
-2	6	-0.4380037274
-2	7	0.1993280767
-1	-7	0.0
-1	-6	0.0
-1	-5	0.0
-1	-4	-0.462536298
-1	-3	-0.0882022113
-1	-2	0.2646066338
-1	-1	0.3087077394
-1	0	0.0712781505
-1	1	-0.2217236229
-1	2	-0.3149718944
-1	3	-0.0982097429
-1	4	0.2659532411
-1	5	0.3343241605
-1	6	-0.3369259442
-1	7	0.0
0	-7	0.0
0	-6	0.0
0	-5	0.4282254015
0	-4	-0.1354167621
0	-3	-0.3464514082
0	-2	-0.1500178603
0	-1	0.169753895
0	0	0.3162654189
0	1	0.169753895
0	2	-0.1500178603
0	3	-0.3464514082
0	4	-0.1354167621
0	5	0.4282254015
0	6	0.0
0	7	0.0
1	-7	0.0
1	-6	-0.3369259442
1	-5	0.3343241605
1	-4	0.2659532411
1	-3	-0.0982097429
1	-2	-0.3149718944
1	-1	-0.2217236229
1	0	0.0712781505
1	1	0.3087077394
1	2	0.2646066338
1	3	-0.0882022113
1	4	-0.462536298
1	5	0.0
1	6	0.0
1	7	0.0
2	-7	0.1993280767
2	-6	-0.4380037274
2	-5	-0.0280339331
2	-4	0.3090097421
2	-3	0.2699811173
2	-2	-0.0151540923
2	-1	-0.2763557351
2	0	-0.3056323439
2	1	-0.0683211391
2	2	0.2761165962
2	3	0.4410110563
2	4	0.0
2	5	0.0
2	6	0.0
2	7	0.0
3	-7	0.3781984343
3	-6	-0.2858911438
3	-5	-0.3318993526
3	-4	-0.0259543787
3	-3	0.2643171825
3	-2	0.3246315389
3	-1	0.1374676562
3	0	-0.1643363323
3	1	-0.3864827258
3	2	-0.3742102902
3	3	0.0
3	4	0.0
3	5	0.0
3	6	0.0
3	7	0.0
4	-7	0.4882520792
4	-6	0.0532726693
4	-5	-0.29221364
4	-4	-0.3460583832
4	-3	-0.1547803321
4	-2	0.1291916478
4	-1	0.3474809837
4	0	0.4007415528
4	1	0.2789198822
4	2	0.0
4	3	0.0
4	4	0.0
4	5	0.0
4	6	0.0
4	7	0.0
5	-7	0.4674657761
5	-6	0.3777693946
5	-5	0.1014473559
5	-4	-0.1852166841
5	-3	-0.3693795015
5	-2	-0.4094618009
5	-1	-0.3250539614
5	0	-0.1748222881
5	1	0.0
5	2	0.0
5	3	0.0
5	4	0.0
5	5	0.0
5	6	0.0
5	7	0.0
6	-7	0.3060281862
6	-6	0.4479793939
6	-5	0.4812070609
6	-4	0.4243847374
6	-3	0.3134289004
6	-2	0.1880573403
6	-1	0.0809269941
6	0	0.0
6	1	0.0
6	2	0.0
6	3	0.0
6	4	0.0
6	5	0.0
6	6	0.0
6	7	0.0
