#m_1	m_2	CGcoefficient
-7	-4	0.0
-7	-3	0.0
-7	-2	0.0
-7	-1	0.0
-7	0	0.0
-7	1	0.0
-7	2	0.0
-7	3	0.0
-7	4	0.6831300511
-6	-4	0.0
-6	-3	0.0
-6	-2	0.0
-6	-1	0.0
-6	0	0.0
-6	1	0.0
-6	2	0.0
-6	3	-0.5163977795
-6	4	0.4472135955
-5	-4	0.0
-5	-3	0.0
-5	-2	0.0
-5	-1	0.0
-5	0	0.0
-5	1	0.0
-5	2	0.3789323734
-5	3	-0.4961389384
-5	4	0.2773500981
-4	-4	0.0
-4	-3	0.0
-4	-2	0.0
-4	-1	0.0
-4	0	0.0
-4	1	-0.2679456508
-4	2	0.4640954809
-4	3	-0.3922322703
-4	4	0.1601281538
-3	-4	0.0
-3	-3	0.0
-3	-2	0.0
-3	-1	0.0
-3	0	0.1806489209
-3	1	-0.3957819559
-3	2	0.4424976789
-3	3	-0.2731154968
-3	4	0.083624201
-2	-4	0.0
-2	-3	0.0
-2	-2	0.0
-2	-1	-0.1142524094
-2	0	0.3128931094
-2	1	-0.4424976789
-2	2	0.3612978419
-2	3	-0.167248402
-2	4	0.0373978796
-1	-4	0.0
-1	-3	0.0
-1	-2	0.0659636593
-1	-1	-0.2285048188
-1	0	0.4039432673
-1	1	-0.4171908125
-1	2	0.255476154
-1	3	-0.0863667034
-1	4	0.0124659599
0	-4	0.0
0	-3	-0.0329818297
0	-2	0.151141731
0	-1	-0.3379631847
0	0	0.4363085953
0	1	-0.3379631847
0	2	0.151141731
0	3	-0.0329818297
0	4	0.0
1	-4	0.0124659599
1	-3	-0.0863667034
1	-2	0.255476154
1	-1	-0.4171908125
1	0	0.4039432673
1	1	-0.2285048188
1	2	0.0659636593
1	3	0.0
1	4	0.0
2	-4	0.0373978796
2	-3	-0.167248402
2	-2	0.3612978419
2	-1	-0.4424976789
2	0	0.3128931094
2	1	-0.1142524094
2	2	0.0
2	3	0.0
2	4	0.0
3	-4	0.083624201
3	-3	-0.2731154968
3	-2	0.4424976789
3	-1	-0.3957819559
3	0	0.1806489209
3	1	0.0
3	2	0.0
3	3	0.0
3	4	0.0
4	-4	0.1601281538
4	-3	-0.3922322703
4	-2	0.4640954809
4	-1	-0.2679456508
4	0	0.0
4	1	0.0
4	2	0.0
4	3	0.0
4	4	0.0
5	-4	0.2773500981
5	-3	-0.4961389384
5	-2	0.3789323734
5	-1	0.0
5	0	0.0
5	1	0.0
5	2	0.0
5	3	0.0
5	4	0.0
6	-4	0.4472135955
6	-3	-0.5163977795
6	-2	0.0
6	-1	0.0
6	0	0.0
6	1	0.0
6	2	0.0
6	3	0.0
6	4	0.0
7	-4	0.6831300511
7	-3	0.0
7	-2	0.0
7	-1	0.0
7	0	0.0
7	1	0.0
7	2	0.0
7	3	0.0
7	4	0.0
