#m_1	m_2	CGcoefficient
-5	-7	0.0
-5	-6	0.0
-5	-5	0.4217411678
-5	-4	0.5658251521
-5	-3	0.6088590823
-5	-2	0.5858749251
-5	-1	0.5220923559
-5	0	0.4368138043
-5	1	0.3445633756
-5	2	0.2557719741
-5	3	0.1773459553
-5	4	0.1131972167
-5	5	0.0647575868
-5	6	0.0314833536
-5	7	0.0113353028
-4	-7	0.0
-4	-6	-0.6800371996
-4	-5	-0.4771456635
-4	-4	-0.1741573071
-4	-3	0.1048044927
-4	-2	0.3145418888
-4	-1	0.4430100543
-4	0	0.4950556449
-4	1	0.4842936248
-4	2	0.4282822205
-4	3	0.3453737962
-4	4	0.252563813
-4	5	0.1640112353
-4	6	0.0900527467
-4	7	0.0365552533
-3	-7	0.5997364375
-3	-6	-0.1433644296
-3	-5	-0.4469809504
-3	-4	-0.4655081859
-3	-3	-0.3205331629
-3	-2	-0.1042033969
-3	-1	0.1174045151
-3	0	0.3009161763
-3	1	0.4222904318
-3	2	0.4734499123
-3	3	0.4589104453
-3	4	0.3924075427
-3	5	0.2935139068
-3	6	0.1842211606
-3	7	0.085295591
-2	-7	0.6569783508
-2	-6	0.2848362389
-2	-5	-0.1003426623
-2	-4	-0.3495630829
-2	-3	-0.4348061644
-2	-2	-0.377895783
-2	-1	-0.2224147025
-2	0	-0.0186523168
-2	1	0.1856384155
-2	2	0.3512155335
-2	3	0.4511462427
-2	4	0.4729424511
-2	5	0.419254457
-2	6	0.3071148946
-2	7	0.1651742017
-1	-7	0.5639469809
-1	-6	0.4922532815
-1	-5	0.2399945341
-1	-4	-0.0458110811
-1	-3	-0.2745546695
-1	-2	-0.3981042707
-1	-1	-0.4022699809
-1	0	-0.2991647879
-1	1	-0.1197966738
-1	2	0.0932615841
-1	3	0.2931688934
-1	4	0.4360876289
-1	5	0.4884099505
-1	6	0.4338129645
-1	7	0.2791953587
0	-7	0.4203412616
0	-6	0.5176868648
0	-5	0.4420929579
0	-4	0.2531550969
0	-3	0.0177224277
0	-2	-0.2015279996
0	-1	-0.3545167108
0	0	-0.4091835394
0	1	-0.3545167108
0	2	-0.2015279996
0	3	0.0177224277
0	4	0.2531550969
0	5	0.4420929579
0	6	0.5176868648
0	7	0.4203412616
1	-7	0.2791953587
1	-6	0.4338129645
1	-5	0.4884099505
1	-4	0.4360876289
1	-3	0.2931688934
1	-2	0.0932615841
1	-1	-0.1197966738
1	0	-0.2991647879
1	1	-0.4022699809
1	2	-0.3981042707
1	3	-0.2745546695
1	4	-0.0458110811
1	5	0.2399945341
1	6	0.4922532815
1	7	0.5639469809
2	-7	0.1651742017
2	-6	0.3071148946
2	-5	0.419254457
2	-4	0.4729424511
2	-3	0.4511462427
2	-2	0.3512155335
2	-1	0.1856384155
2	0	-0.0186523168
2	1	-0.2224147025
2	2	-0.377895783
2	3	-0.4348061644
2	4	-0.3495630829
2	5	-0.1003426623
2	6	0.2848362389
2	7	0.6569783508
3	-7	0.085295591
3	-6	0.1842211606
3	-5	0.2935139068
3	-4	0.3924075427
3	-3	0.4589104453
3	-2	0.4734499123
3	-1	0.4222904318
3	0	0.3009161763
3	1	0.1174045151
3	2	-0.1042033969
3	3	-0.3205331629
3	4	-0.4655081859
3	5	-0.4469809504
3	6	-0.1433644296
3	7	0.5997364375
4	-7	0.0365552533
4	-6	0.0900527467
4	-5	0.1640112353
4	-4	0.252563813
4	-3	0.3453737962
4	-2	0.4282822205
4	-1	0.4842936248
4	0	0.4950556449
4	1	0.4430100543
4	2	0.3145418888
4	3	0.1048044927
4	4	-0.1741573071
4	5	-0.4771456635
4	6	-0.6800371996
4	7	0.0
5	-7	0.0113353028
5	-6	0.0314833536
5	-5	0.0647575868
5	-4	0.1131972167
5	-3	0.1773459553
5	-2	0.2557719741
5	-1	0.3445633756
5	0	0.4368138043
5	1	0.5220923559
5	2	0.5858749251
5	3	0.6088590823
5	4	0.5658251521
5	5	0.4217411678
5	6	0.0
5	7	0.0
