#m_1	m_2	CGcoefficient
-5	-6	0.0
-5	-5	0.0
-5	-4	0.0
-5	-3	0.0
-5	-2	0.0
-5	-1	-0.1714985851
-5	0	-0.320844474
-5	1	-0.4433103475
-5	2	-0.5118906969
-5	3	-0.5118906969
-5	4	-0.4433103475
-5	5	-0.320844474
-5	6	-0.1714985851
-4	-6	0.0
-4	-5	0.0
-4	-4	0.0
-4	-3	0.0
-4	-2	0.3429971703
-4	-1	0.4696682183
-4	0	0.4326266004
-4	1	0.2559453484
-4	2	0.0
-4	3	-0.2559453484
-4	4	-0.4326266004
-4	5	-0.4696682183
-4	6	-0.3429971703
-3	-6	0.0
-3	-5	0.0
-3	-4	0.0
-3	-3	-0.4850712501
-3	-2	-0.4200840252
-3	-1	-0.141610296
-3	0	0.1675555619
-3	1	0.361961383
-3	2	0.361961383
-3	3	0.1675555619
-3	4	-0.141610296
-3	5	-0.4200840252
-3	6	-0.4850712501
-2	-6	0.0
-2	-5	0.0
-2	-4	0.5423261445
-2	-3	0.1714985851
-2	-2	-0.2193817272
-2	-1	-0.3799802978
-2	0	-0.2736170867
-2	1	0.0
-2	2	0.2736170867
-2	3	0.3799802978
-2	4	0.2193817272
-2	5	-0.1714985851
-2	6	-0.5423261445
-1	-6	0.0
-1	-5	-0.4807207474
-1	-4	0.1775179006
-1	-3	0.4007727448
-1	-2	0.2270816615
-1	-1	-0.0957460353
-1	0	-0.3270349701
-1	1	-0.3270349701
-1	2	-0.0957460353
-1	3	0.2270816615
-1	4	0.4007727448
-1	5	0.1775179006
-1	6	-0.4807207474
0	-6	0.3040344961
0	-5	-0.4560517441
0	-4	-0.2487554968
0	-3	0.152017248
0	-2	0.3593134953
0	-1	0.2763949964
0	0	0.0
0	1	-0.2763949964
0	2	-0.3593134953
0	3	-0.152017248
0	4	0.2487554968
0	5	0.4560517441
0	6	-0.3040344961
1	-6	0.4807207474
1	-5	-0.1775179006
1	-4	-0.4007727448
1	-3	-0.2270816615
1	-2	0.0957460353
1	-1	0.3270349701
1	0	0.3270349701
1	1	0.0957460353
1	2	-0.2270816615
1	3	-0.4007727448
1	4	-0.1775179006
1	5	0.4807207474
1	6	0.0
2	-6	0.5423261445
2	-5	0.1714985851
2	-4	-0.2193817272
2	-3	-0.3799802978
2	-2	-0.2736170867
2	-1	0.0
2	0	0.2736170867
2	1	0.3799802978
2	2	0.2193817272
2	3	-0.1714985851
2	4	-0.5423261445
2	5	0.0
2	6	0.0
3	-6	0.4850712501
3	-5	0.4200840252
3	-4	0.141610296
3	-3	-0.1675555619
3	-2	-0.361961383
3	-1	-0.361961383
3	0	-0.1675555619
3	1	0.141610296
3	2	0.4200840252
3	3	0.4850712501
3	4	0.0
3	5	0.0
3	6	0.0
4	-6	0.3429971703
4	-5	0.4696682183
4	-4	0.4326266004
4	-3	0.2559453484
4	-2	0.0
4	-1	-0.2559453484
4	0	-0.4326266004
4	1	-0.4696682183
4	2	-0.3429971703
4	3	0.0
4	4	0.0
4	5	0.0
4	6	0.0
5	-6	0.1714985851
5	-5	0.320844474
5	-4	0.4433103475
5	-3	0.5118906969
5	-2	0.5118906969
5	-1	0.4433103475
5	0	0.320844474
5	1	0.1714985851
5	2	0.0
5	3	0.0
5	4	0.0
5	5	0.0
5	6	0.0
