#m_1	m_2	CGcoefficient
-4	-4	0.0
-4	-3	0.0
-4	-2	0.0
-4	-1	0.0
-4	0	0.0
-4	1	0.0
-4	2	0.0
-4	3	-0.2581988897
-4	4	-0.5163977795
-3	-4	0.0
-3	-3	0.0
-3	-2	0.0
-3	-1	0.0
-3	0	0.0
-3	1	0.0
-3	2	0.3415650255
-3	3	0.3872983346
-3	4	-0.2581988897
-2	-4	0.0
-2	-3	0.0
-2	-2	0.0
-2	-1	0.0
-2	0	0.0
-2	1	-0.3872983346
-2	2	-0.2581988897
-2	3	0.3415650255
-2	4	0.0
-1	-4	0.0
-1	-3	0.0
-1	-2	0.0
-1	-1	0.0
-1	0	0.4082482905
-1	1	0.1290994449
-1	2	-0.3872983346
-1	3	0.0
-1	4	0.0
0	-4	0.0
0	-3	0.0
0	-2	0.0
0	-1	-0.4082482905
0	0	0.0
0	1	0.4082482905
0	2	0.0
0	3	0.0
0	4	0.0
1	-4	0.0
1	-3	0.0
1	-2	0.3872983346
1	-1	-0.1290994449
1	0	-0.4082482905
1	1	0.0
1	2	0.0
1	3	0.0
1	4	0.0
2	-4	0.0
2	-3	-0.3415650255
2	-2	0.2581988897
2	-1	0.3872983346
2	0	0.0
2	1	0.0
2	2	0.0
2	3	0.0
2	4	0.0
3	-4	0.2581988897
3	-3	-0.3872983346
3	-2	-0.3415650255
3	-1	0.0
3	0	0.0
3	1	0.0
3	2	0.0
3	3	0.0
3	4	0.0
4	-4	0.5163977795
4	-3	0.2581988897
4	-2	0.0
4	-1	0.0
4	0	0.0
4	1	0.0
4	2	0.0
4	3	0.0
4	4	0.0
