#m_1	m_2	CGcoefficient
-1	-7	0.0
-1	-6	0.0
-1	-5	0.0975900073
-1	-4	0.1690308509
-1	-3	0.2390457219
-1	-2	0.3086066999
-1	-1	0.377964473
-1	0	0.4472135955
-1	1	0.5163977795
-1	2	0.5855400438
-1	3	0.6546536707
-1	4	0.7237468645
-1	5	0.7928249672
-1	6	0.8618916074
-1	7	0.9309493363
0	-7	0.0
0	-6	-0.3518657753
0	-5	-0.4780914437
0	-4	-0.5606119106
0	-3	-0.6172133998
0	-2	-0.6546536707
0	-1	-0.6761234038
0	0	-0.6831300511
0	1	-0.6761234038
0	2	-0.6546536707
0	3	-0.6172133998
0	4	-0.5606119106
0	5	-0.4780914437
0	6	-0.3518657753
0	7	0.0
1	-7	0.9309493363
1	-6	0.8618916074
1	-5	0.7928249672
1	-4	0.7237468645
1	-3	0.6546536707
1	-2	0.5855400438
1	-1	0.5163977795
1	0	0.4472135955
1	1	0.377964473
1	2	0.3086066999
1	3	0.2390457219
1	4	0.1690308509
1	5	0.0975900073
1	6	0.0
1	7	0.0
