#m_1	m_2	CGcoefficient
-6	-5	0.0
-6	-4	0.0
-6	-3	0.0
-6	-2	0.0
-6	-1	0.0
-6	0	0.0
-6	1	0.2732409806
-6	2	0.4572196122
-6	3	0.5279517323
-6	4	0.4572196122
-6	5	0.2732409806
-5	-5	0.0
-5	-4	0.0
-5	-3	0.0
-5	-2	0.0
-5	-1	0.0
-5	0	-0.4320319244
-5	1	-0.4489807461
-5	2	-0.186659125
-5	3	0.186659125
-5	4	0.4489807461
-5	5	0.4320319244
-4	-5	0.0
-4	-4	0.0
-4	-3	0.0
-4	-2	0.0
-4	-1	0.5045045955
-4	0	0.2330206912
-4	1	-0.1955384722
-4	2	-0.3899181954
-4	3	-0.1955384722
-4	4	0.2330206912
-4	5	0.5045045955
-3	-5	0.0
-3	-4	0.0
-3	-3	0.0
-3	-2	-0.4873977442
-3	-1	0.0582551728
-3	0	0.3760355235
-3	1	0.2018018382
-3	2	-0.2018018382
-3	3	-0.3760355235
-3	4	-0.0582551728
-3	5	0.4873977442
-2	-5	0.0
-2	-4	0.0
-2	-3	0.3979585917
-2	-2	-0.3082573996
-2	-1	-0.30207927
-2	0	0.1228126877
-2	1	0.3559449853
-2	2	0.1228126877
-2	3	-0.30207927
-2	4	-0.3082573996
-2	5	0.3979585917
-1	-5	0.0
-1	-4	-0.266958739
-1	-3	0.4377544509
-1	-2	0.0459523
-1	-1	-0.3403485038
-1	0	-0.2055049331
-1	1	0.2055049331
-1	2	0.3403485038
-1	3	-0.0459523
-1	4	-0.4377544509
-1	5	0.266958739
0	-5	0.1302625264
0	-4	-0.4168400846
0	-3	0.2518408844
0	-2	0.3126300634
0	-1	-0.1042100211
0	0	-0.3473667371
0	1	-0.1042100211
0	2	0.3126300634
0	3	0.2518408844
0	4	-0.4168400846
0	5	0.1302625264
1	-5	0.266958739
1	-4	-0.4377544509
1	-3	-0.0459523
1	-2	0.3403485038
1	-1	0.2055049331
1	0	-0.2055049331
1	1	-0.3403485038
1	2	0.0459523
1	3	0.4377544509
1	4	-0.266958739
1	5	0.0
2	-5	0.3979585917
2	-4	-0.3082573996
2	-3	-0.30207927
2	-2	0.1228126877
2	-1	0.3559449853
2	0	0.1228126877
2	1	-0.30207927
2	2	-0.3082573996
2	3	0.3979585917
2	4	0.0
2	5	0.0
3	-5	0.4873977442
3	-4	-0.0582551728
3	-3	-0.3760355235
3	-2	-0.2018018382
3	-1	0.2018018382
3	0	0.3760355235
3	1	0.0582551728
3	2	-0.4873977442
3	3	0.0
3	4	0.0
3	5	0.0
4	-5	0.5045045955
4	-4	0.2330206912
4	-3	-0.1955384722
4	-2	-0.3899181954
4	-1	-0.1955384722
4	0	0.2330206912
4	1	0.5045045955
4	2	0.0
4	3	0.0
4	4	0.0
4	5	0.0
5	-5	0.4320319244
5	-4	0.4489807461
5	-3	0.186659125
5	-2	-0.186659125
5	-1	-0.4489807461
5	0	-0.4320319244
5	1	0.0
5	2	0.0
5	3	0.0
5	4	0.0
5	5	0.0
6	-5	0.2732409806
6	-4	0.4572196122
6	-3	0.5279517323
6	-2	0.4572196122
6	-1	0.2732409806
6	0	0.0
6	1	0.0
6	2	0.0
6	3	0.0
6	4	0.0
6	5	0.0
