#m_1	m_2	CGcoefficient
-6	-6	0.0
-6	-5	0.0
-6	-4	0.0
-6	-3	0.0
-6	-2	0.0
-6	-1	0.0
-6	0	0.0
-6	1	-0.1577557537
-6	2	-0.3155115074
-6	3	-0.4462006529
-6	4	-0.4988674957
-6	5	-0.4421987725
-6	6	-0.2796710599
-5	-6	0.0
-5	-5	0.0
-5	-4	0.0
-5	-3	0.0
-5	-2	0.0
-5	-1	0.0
-5	0	0.2951339906
-5	1	0.4320319244
-5	2	0.3864211006
-5	3	0.1577557537
-5	4	-0.1632927186
-5	5	-0.4195065898
-5	6	-0.4421987725
-4	-6	0.0
-4	-5	0.0
-4	-4	0.0
-4	-3	0.0
-4	-2	0.0
-4	-1	-0.4077862096
-4	0	-0.3979585917
-4	1	-0.1302625264
-4	2	0.2018018382
-4	3	0.3686573062
-4	4	0.2288217763
-4	5	-0.1632927186
-4	6	-0.4988674957
-3	-6	0.0
-3	-5	0.0
-3	-4	0.0
-3	-3	0.0
-3	-2	0.4708709558
-3	-1	0.2354354779
-3	0	-0.1541286998
-3	1	-0.3495310368
-3	2	-0.2088847475
-3	3	0.1398355299
-3	4	0.3686573062
-3	5	0.1577557537
-3	6	-0.4462006529
-2	-6	0.0
-2	-5	0.0
-2	-4	0.0
-2	-3	-0.4708709558
-2	-2	0.0
-2	-1	0.3329560459
-2	0	0.2516911129
-2	1	-0.0880735428
-2	2	-0.3305203435
-2	3	-0.2088847475
-2	4	0.2018018382
-2	5	0.3864211006
-2	6	-0.3155115074
-1	-6	0.0
-1	-5	0.0
-1	-4	0.4077862096
-1	-3	-0.2354354779
-1	-2	-0.3329560459
-1	-1	0.0
-1	0	0.3008284188
-1	1	0.2542464181
-1	2	-0.0880735428
-1	3	-0.3495310368
-1	4	-0.1302625264
-1	5	0.4320319244
-1	6	-0.1577557537
0	-6	0.0
0	-5	-0.2951339906
0	-4	0.3979585917
0	-3	0.1541286998
0	-2	-0.2516911129
0	-1	-0.3008284188
0	0	0.0
0	1	0.3008284188
0	2	0.2516911129
0	3	-0.1541286998
0	4	-0.3979585917
0	5	0.2951339906
0	6	0.0
1	-6	0.1577557537
1	-5	-0.4320319244
1	-4	0.1302625264
1	-3	0.3495310368
1	-2	0.0880735428
1	-1	-0.2542464181
1	0	-0.3008284188
1	1	0.0
1	2	0.3329560459
1	3	0.2354354779
1	4	-0.4077862096
1	5	0.0
1	6	0.0
2	-6	0.3155115074
2	-5	-0.3864211006
2	-4	-0.2018018382
2	-3	0.2088847475
2	-2	0.3305203435
2	-1	0.0880735428
2	0	-0.2516911129
2	1	-0.3329560459
2	2	0.0
2	3	0.4708709558
2	4	0.0
2	5	0.0
2	6	0.0
3	-6	0.4462006529
3	-5	-0.1577557537
3	-4	-0.3686573062
3	-3	-0.1398355299
3	-2	0.2088847475
3	-1	0.3495310368
3	0	0.1541286998
3	1	-0.2354354779
3	2	-0.4708709558
3	3	0.0
3	4	0.0
3	5	0.0
3	6	0.0
4	-6	0.4988674957
4	-5	0.1632927186
4	-4	-0.2288217763
4	-3	-0.3686573062
4	-2	-0.2018018382
4	-1	0.1302625264
4	0	0.3979585917
4	1	0.4077862096
4	2	0.0
4	3	0.0
4	4	0.0
4	5	0.0
4	6	0.0
5	-6	0.4421987725
5	-5	0.4195065898
5	-4	0.1632927186
5	-3	-0.1577557537
5	-2	-0.3864211006
5	-1	-0.4320319244
5	0	-0.2951339906
5	1	0.0
5	2	0.0
5	3	0.0
5	4	0.0
5	5	0.0
5	6	0.0
6	-6	0.2796710599
6	-5	0.4421987725
6	-4	0.4988674957
6	-3	0.4462006529
6	-2	0.3155115074
6	-1	0.1577557537
6	0	0.0
6	1	0.0
6	2	0.0
6	3	0.0
6	4	0.0
6	5	0.0
6	6	0.0
