#m_1	m_2	CGcoefficient
-3	-7	0.0
-3	-6	0.0
-3	-5	0.0
-3	-4	-0.1565560728
-3	-3	-0.2775442529
-3	-2	-0.3848846289
-3	-1	-0.4713854753
-3	0	-0.5317945373
-3	1	-0.5627984377
-3	2	-0.5627984377
-3	3	-0.5317945373
-3	4	-0.4713854753
-3	5	-0.3848846289
-3	6	-0.2775442529
-3	7	-0.1565560728
-2	-7	0.0
-2	-6	0.0
-2	-5	0.3834824944
-2	-4	0.5124500386
-2	-3	0.5333117858
-2	-2	0.4713854753
-2	-1	0.3481412459
-2	0	0.1842190315
-2	1	0.0
-2	2	-0.1842190315
-2	3	-0.3481412459
-2	4	-0.4713854753
-2	5	-0.5333117858
-2	6	-0.5124500386
-2	7	-0.3834824944
-1	-7	0.0
-1	-6	-0.6183469424
-1	-5	-0.5185629788
-1	-4	-0.2923833808
-1	-3	-0.0421619987
-1	-2	0.1797793663
-1	-1	0.3425256963
-1	0	0.4280863447
-1	1	0.4280863447
-1	2	0.3425256963
-1	3	0.1797793663
-1	4	-0.0421619987
-1	5	-0.2923833808
-1	6	-0.5185629788
-1	7	-0.6183469424
0	-7	0.6678910326
0	-6	0.0954130047
0	-5	-0.2568811664
0	-4	-0.42568879
0	-3	-0.4477071757
0	-2	-0.3596336329
0	-1	-0.1981654712
0	0	0.0
0	1	0.1981654712
0	2	0.3596336329
0	3	0.4477071757
0	4	0.42568879
0	5	0.2568811664
0	6	-0.0954130047
0	7	-0.6678910326
1	-7	0.6183469424
1	-6	0.5185629788
1	-5	0.2923833808
1	-4	0.0421619987
1	-3	-0.1797793663
1	-2	-0.3425256963
1	-1	-0.4280863447
1	0	-0.4280863447
1	1	-0.3425256963
1	2	-0.1797793663
1	3	0.0421619987
1	4	0.2923833808
1	5	0.5185629788
1	6	0.6183469424
1	7	0.0
2	-7	0.3834824944
2	-6	0.5124500386
2	-5	0.5333117858
2	-4	0.4713854753
2	-3	0.3481412459
2	-2	0.1842190315
2	-1	0.0
2	0	-0.1842190315
2	1	-0.3481412459
2	2	-0.4713854753
2	3	-0.5333117858
2	4	-0.5124500386
2	5	-0.3834824944
2	6	0.0
2	7	0.0
3	-7	0.1565560728
3	-6	0.2775442529
3	-5	0.3848846289
3	-4	0.4713854753
3	-3	0.5317945373
3	-2	0.5627984377
3	-1	0.5627984377
3	0	0.5317945373
3	1	0.4713854753
3	2	0.3848846289
3	3	0.2775442529
3	4	0.1565560728
3	5	0.0
3	6	0.0
3	7	0.0
