#m_1	m_2	CGcoefficient
-6	-4	0.0
-6	-3	0.0
-6	-2	0.0
-6	-1	0.0
-6	0	0.0
-6	1	-0.4258153136
-6	2	-0.5712911923
-6	3	-0.5038314737
-6	4	-0.2908872369
-5	-4	0.0
-5	-3	0.0
-5	-2	0.0
-5	-1	0.0
-5	0	0.5497252061
-5	1	0.3109715368
-5	2	-0.1554857684
-5	3	-0.4750168688
-5	4	-0.444337594
-4	-4	0.0
-4	-3	0.0
-4	-2	0.0
-4	-1	-0.5241424184
-4	0	0.0741249317
-4	1	0.4219265078
-4	2	0.2165327848
-4	3	-0.2679456508
-4	4	-0.5188745217
-3	-4	0.0
-3	-3	0.0
-3	-2	0.4059989715
-3	-1	-0.3631365196
-3	0	-0.2870846259
-3	1	0.2096569673
-3	2	0.3922322703
-3	3	0.0
-3	4	-0.5188745217
-2	-4	0.0
-2	-3	-0.2531848418
-2	-2	0.4707565418
-2	-1	-0.0427960493
-2	0	-0.3906726924
-2	1	-0.0924500327
-2	2	0.358057437
-2	3	0.2445997952
-2	4	-0.4576043153
-1	-4	0.1132277034
-1	-3	-0.4050957468
-1	-2	0.3445015511
-1	-1	0.2430976328
-1	0	-0.2614881802
-1	1	-0.3202563076
-1	2	0.1653796461
-1	3	0.4092937423
-1	4	-0.3544587785
0	-4	0.2320477404
0	-3	-0.4640954809
0	-2	0.1012739367
0	-1	0.3789323734
0	0	0.0
0	1	-0.3789323734
0	2	-0.1012739367
0	3	0.4640954809
0	4	-0.2320477404
1	-4	0.3544587785
1	-3	-0.4092937423
1	-2	-0.1653796461
1	-1	0.3202563076
1	0	0.2614881802
1	1	-0.2430976328
1	2	-0.3445015511
1	3	0.4050957468
1	4	-0.1132277034
2	-4	0.4576043153
2	-3	-0.2445997952
2	-2	-0.358057437
2	-1	0.0924500327
2	0	0.3906726924
2	1	0.0427960493
2	2	-0.4707565418
2	3	0.2531848418
2	4	0.0
3	-4	0.5188745217
3	-3	0.0
3	-2	-0.3922322703
3	-1	-0.2096569673
3	0	0.2870846259
3	1	0.3631365196
3	2	-0.4059989715
3	3	0.0
3	4	0.0
4	-4	0.5188745217
4	-3	0.2679456508
4	-2	-0.2165327848
4	-1	-0.4219265078
4	0	-0.0741249317
4	1	0.5241424184
4	2	0.0
4	3	0.0
4	4	0.0
5	-4	0.444337594
5	-3	0.4750168688
5	-2	0.1554857684
5	-1	-0.3109715368
5	0	-0.5497252061
5	1	0.0
5	2	0.0
5	3	0.0
5	4	0.0
6	-4	0.2908872369
6	-3	0.5038314737
6	-2	0.5712911923
6	-1	0.4258153136
6	0	0.0
6	1	0.0
6	2	0.0
6	3	0.0
6	4	0.0
