#m_1	m_2	CGcoefficient
-1	-7	0.0
-1	-6	-0.3535533906
-1	-5	-0.4818120558
-1	-4	-0.5669467095
-1	-3	-0.6267831705
-1	-2	-0.6681531048
-1	-1	-0.6943650748
-1	0	-0.7071067812
-1	1	-0.7071067812
-1	2	-0.6943650748
-1	3	-0.6681531048
-1	4	-0.6267831705
-1	5	-0.5669467095
-1	6	-0.4818120558
-1	7	-0.3535533906
0	-7	0.9354143467
0	-6	0.8017837257
0	-5	0.6681531048
0	-4	0.5345224838
0	-3	0.4008918629
0	-2	0.2672612419
0	-1	0.133630621
0	0	0.0
0	1	-0.133630621
0	2	-0.2672612419
0	3	-0.4008918629
0	4	-0.5345224838
0	5	-0.6681531048
0	6	-0.8017837257
0	7	-0.9354143467
1	-7	0.3535533906
1	-6	0.4818120558
1	-5	0.5669467095
1	-4	0.6267831705
1	-3	0.6681531048
1	-2	0.6943650748
1	-1	0.7071067812
1	0	0.7071067812
1	1	0.6943650748
1	2	0.6681531048
1	3	0.6267831705
1	4	0.5669467095
1	5	0.4818120558
1	6	0.3535533906
1	7	0.0
