#m_1	m_2	CGcoefficient
-7	-5	0.0
-7	-4	0.0
-7	-3	0.5997364375
-7	-2	0.6569783508
-7	-1	0.5639469809
-7	0	0.4203412616
-7	1	0.2791953587
-7	2	0.1651742017
-7	3	0.085295591
-7	4	0.0365552533
-7	5	0.0113353028
-6	-5	0.0
-6	-4	-0.6800371996
-6	-3	-0.1433644296
-6	-2	0.2848362389
-6	-1	0.4922532815
-6	0	0.5176868648
-6	1	0.4338129645
-6	2	0.3071148946
-6	3	0.1842211606
-6	4	0.0900527467
-6	5	0.0314833536
-5	-5	0.4217411678
-5	-4	-0.4771456635
-5	-3	-0.4469809504
-5	-2	-0.1003426623
-5	-1	0.2399945341
-5	0	0.4420929579
-5	1	0.4884099505
-5	2	0.419254457
-5	3	0.2935139068
-5	4	0.1640112353
-5	5	0.0647575868
-4	-5	0.5658251521
-4	-4	-0.1741573071
-4	-3	-0.4655081859
-4	-2	-0.3495630829
-4	-1	-0.0458110811
-4	0	0.2531550969
-4	1	0.4360876289
-4	2	0.4729424511
-4	3	0.3924075427
-4	4	0.252563813
-4	5	0.1131972167
-3	-5	0.6088590823
-3	-4	0.1048044927
-3	-3	-0.3205331629
-3	-2	-0.4348061644
-3	-1	-0.2745546695
-3	0	0.0177224277
-3	1	0.2931688934
-3	2	0.4511462427
-3	3	0.4589104453
-3	4	0.3453737962
-3	5	0.1773459553
-2	-5	0.5858749251
-2	-4	0.3145418888
-2	-3	-0.1042033969
-2	-2	-0.377895783
-2	-1	-0.3981042707
-2	0	-0.2015279996
-2	1	0.0932615841
-2	2	0.3512155335
-2	3	0.4734499123
-2	4	0.4282822205
-2	5	0.2557719741
-1	-5	0.5220923559
-1	-4	0.4430100543
-1	-3	0.1174045151
-1	-2	-0.2224147025
-1	-1	-0.4022699809
-1	0	-0.3545167108
-1	1	-0.1197966738
-1	2	0.1856384155
-1	3	0.4222904318
-1	4	0.4842936248
-1	5	0.3445633756
0	-5	0.4368138043
0	-4	0.4950556449
0	-3	0.3009161763
0	-2	-0.0186523168
0	-1	-0.2991647879
0	0	-0.4091835394
0	1	-0.2991647879
0	2	-0.0186523168
0	3	0.3009161763
0	4	0.4950556449
0	5	0.4368138043
1	-5	0.3445633756
1	-4	0.4842936248
1	-3	0.4222904318
1	-2	0.1856384155
1	-1	-0.1197966738
1	0	-0.3545167108
1	1	-0.4022699809
1	2	-0.2224147025
1	3	0.1174045151
1	4	0.4430100543
1	5	0.5220923559
2	-5	0.2557719741
2	-4	0.4282822205
2	-3	0.4734499123
2	-2	0.3512155335
2	-1	0.0932615841
2	0	-0.2015279996
2	1	-0.3981042707
2	2	-0.377895783
2	3	-0.1042033969
2	4	0.3145418888
2	5	0.5858749251
3	-5	0.1773459553
3	-4	0.3453737962
3	-3	0.4589104453
3	-2	0.4511462427
3	-1	0.2931688934
3	0	0.0177224277
3	1	-0.2745546695
3	2	-0.4348061644
3	3	-0.3205331629
3	4	0.1048044927
3	5	0.6088590823
4	-5	0.1131972167
4	-4	0.252563813
4	-3	0.3924075427
4	-2	0.4729424511
4	-1	0.4360876289
4	0	0.2531550969
4	1	-0.0458110811
4	2	-0.3495630829
4	3	-0.4655081859
4	4	-0.1741573071
4	5	0.5658251521
5	-5	0.0647575868
5	-4	0.1640112353
5	-3	0.2935139068
5	-2	0.419254457
5	-1	0.4884099505
5	0	0.4420929579
5	1	0.2399945341
5	2	-0.1003426623
5	3	-0.4469809504
5	4	-0.4771456635
5	5	0.4217411678
6	-5	0.0314833536
6	-4	0.0900527467
6	-3	0.1842211606
6	-2	0.3071148946
6	-1	0.4338129645
6	0	0.5176868648
6	1	0.4922532815
6	2	0.2848362389
6	3	-0.1433644296
6	4	-0.6800371996
6	5	0.0
7	-5	0.0113353028
7	-4	0.0365552533
7	-3	0.085295591
7	-2	0.1651742017
7	-1	0.2791953587
7	0	0.4203412616
7	1	0.5639469809
7	2	0.6569783508
7	3	0.5997364375
7	4	0.0
7	5	0.0
