#m_1	m_2	CGcoefficient
-6	-2	0.0
-6	-1	0.0
-6	0	0.7928249672
-6	1	0.5606119106
-6	2	0.2390457219
-5	-2	0.0
-5	-1	-0.5606119106
-5	0	0.3964124836
-5	1	0.6210590034
-5	2	0.377964473
-4	-2	0.2390457219
-4	-1	-0.6210590034
-4	0	0.072074997
-4	1	0.5640760748
-4	2	0.4834937784
-3	-2	0.377964473
-3	-1	-0.5640760748
-3	0	-0.1801874925
-3	1	0.4413674148
-3	2	0.5582905262
-2	-2	0.4834937784
-2	-1	-0.4413674148
-2	0	-0.3603749851
-2	1	0.2791452631
-2	2	0.6030226892
-1	-2	0.5582905262
-1	-1	-0.2791452631
-1	0	-0.4684874806
-1	1	0.0953462589
-1	2	0.6179143807
0	-2	0.6030226892
0	-1	-0.0953462589
0	0	-0.5045249791
0	1	-0.0953462589
0	2	0.6030226892
1	-2	0.6179143807
1	-1	0.0953462589
1	0	-0.4684874806
1	1	-0.2791452631
1	2	0.5582905262
2	-2	0.6030226892
2	-1	0.2791452631
2	0	-0.3603749851
2	1	-0.4413674148
2	2	0.4834937784
3	-2	0.5582905262
3	-1	0.4413674148
3	0	-0.1801874925
3	1	-0.5640760748
3	2	0.377964473
4	-2	0.4834937784
4	-1	0.5640760748
4	0	0.072074997
4	1	-0.6210590034
4	2	0.2390457219
5	-2	0.377964473
5	-1	0.6210590034
5	0	0.3964124836
5	1	-0.5606119106
5	2	0.0
6	-2	0.2390457219
6	-1	0.5606119106
6	0	0.7928249672
6	1	0.0
6	2	0.0
