#m_1	m_2	CGcoefficient
-7	-7	0.0
-7	-6	0.0
-7	-5	0.0
-7	-4	0.0
-7	-3	0.0
-7	-2	0.0
-7	-1	0.0
-7	0	0.0
-7	1	0.1214803768
-7	2	0.2576987946
-7	3	0.3884955503
-7	4	0.4704914761
-7	5	0.4704914761
-7	6	0.3793223549
-7	7	0.2190018637
-6	-7	0.0
-6	-6	0.0
-6	-5	0.0
-6	-4	0.0
-6	-3	0.0
-6	-2	0.0
-6	-1	0.0
-6	0	-0.2429607535
-6	1	-0.3936414109
-6	2	-0.4111450446
-6	3	-0.2653929851
-6	4	0.0
-6	5	0.278346511
-6	6	0.4380037274
-6	7	0.3793223549
-5	-7	0.0
-5	-6	0.0
-5	-5	0.0
-5	-4	0.0
-5	-3	0.0
-5	-2	0.0
-5	-1	0.3565689034
-5	0	0.4126483221
-5	1	0.2304256393
-5	2	-0.0736067705
-5	3	-0.3122870792
-5	4	-0.3275294518
-5	5	-0.084231486
-5	6	0.278346511
-5	7	0.4704914761
-4	-7	0.0
-4	-6	0.0
-4	-5	0.0
-4	-4	0.0
-4	-3	0.0
-4	-2	-0.4367059357
-4	-1	-0.3087977285
-4	0	0.0351907672
-4	1	0.300498382
-4	2	0.2944270818
-4	3	0.0329179485
-4	4	-0.2695407553
-4	5	-0.3275294518
-4	6	0.0
-4	7	0.4704914761
-3	-7	0.0
-3	-6	0.0
-3	-5	0.0
-3	-4	0.0
-3	-3	0.4655300917
-3	-2	0.1140311185
-3	-1	-0.2580535075
-3	0	-0.309950076
-3	1	-0.0543622027
-3	2	0.2456345568
-3	3	0.3017018682
-3	4	0.0329179485
-3	5	-0.3122870792
-3	6	-0.2653929851
-3	7	0.3884955503
-2	-7	0.0
-2	-6	0.0
-2	-5	0.0
-2	-4	-0.4367059357
-2	-3	0.1140311185
-2	-2	0.3438167585
-2	-1	0.1281329406
-2	0	-0.2054698131
-2	1	-0.3038939518
-2	2	-0.0765740782
-2	3	0.2456345568
-2	4	0.2944270818
-2	5	-0.0736067705
-2	6	-0.4111450446
-2	7	0.2576987946
-1	-7	0.0
-1	-6	0.0
-1	-5	0.3565689034
-1	-4	-0.3087977285
-1	-3	-0.2580535075
-1	-2	0.1281329406
-1	-1	0.3138603238
-1	0	0.132630194
-1	1	-0.1914351955
-1	2	-0.3038939518
-1	3	-0.0543622027
-1	4	0.300498382
-1	5	0.2304256393
-1	6	-0.3936414109
-1	7	0.1214803768
0	-7	0.0
0	-6	-0.2429607535
0	-5	0.4126483221
0	-4	0.0351907672
0	-3	-0.309950076
0	-2	-0.2054698131
0	-1	0.132630194
0	0	0.3062963129
0	1	0.132630194
0	2	-0.2054698131
0	3	-0.309950076
0	4	0.0351907672
0	5	0.4126483221
0	6	-0.2429607535
0	7	0.0
1	-7	0.1214803768
1	-6	-0.3936414109
1	-5	0.2304256393
1	-4	0.300498382
1	-3	-0.0543622027
1	-2	-0.3038939518
1	-1	-0.1914351955
1	0	0.132630194
1	1	0.3138603238
1	2	0.1281329406
1	3	-0.2580535075
1	4	-0.3087977285
1	5	0.3565689034
1	6	0.0
1	7	0.0
2	-7	0.2576987946
2	-6	-0.4111450446
2	-5	-0.0736067705
2	-4	0.2944270818
2	-3	0.2456345568
2	-2	-0.0765740782
2	-1	-0.3038939518
2	0	-0.2054698131
2	1	0.1281329406
2	2	0.3438167585
2	3	0.1140311185
2	4	-0.4367059357
2	5	0.0
2	6	0.0
2	7	0.0
3	-7	0.3884955503
3	-6	-0.2653929851
3	-5	-0.3122870792
3	-4	0.0329179485
3	-3	0.3017018682
3	-2	0.2456345568
3	-1	-0.0543622027
3	0	-0.309950076
3	1	-0.2580535075
3	2	0.1140311185
3	3	0.4655300917
3	4	0.0
3	5	0.0
3	6	0.0
3	7	0.0
4	-7	0.4704914761
4	-6	0.0
4	-5	-0.3275294518
4	-4	-0.2695407553
4	-3	0.0329179485
4	-2	0.2944270818
4	-1	0.300498382
4	0	0.0351907672
4	1	-0.3087977285
4	2	-0.4367059357
4	3	0.0
4	4	0.0
4	5	0.0
4	6	0.0
4	7	0.0
5	-7	0.4704914761
5	-6	0.278346511
5	-5	-0.084231486
5	-4	-0.3275294518
5	-3	-0.3122870792
5	-2	-0.0736067705
5	-1	0.2304256393
5	0	0.4126483221
5	1	0.3565689034
5	2	0.0
5	3	0.0
5	4	0.0
5	5	0.0
5	6	0.0
5	7	0.0
6	-7	0.3793223549
6	-6	0.4380037274
6	-5	0.278346511
6	-4	0.0
6	-3	-0.2653929851
6	-2	-0.4111450446
6	-1	-0.3936414109
6	0	-0.2429607535
6	1	0.0
6	2	0.0
6	3	0.0
6	4	0.0
6	5	0.0
6	6	0.0
6	7	0.0
7	-7	0.2190018637
7	-6	0.3793223549
7	-5	0.4704914761
7	-4	0.4704914761
7	-3	0.3884955503
7	-2	0.2576987946
7	-1	0.1214803768
7	0	0.0
7	1	0.0
7	2	0.0
7	3	0.0
7	4	0.0
7	5	0.0
7	6	0.0
7	7	0.0
