#m_1	m_2	CGcoefficient
-3	-4	0.0
-3	-3	0.0
-3	-2	0.4385290097
-3	-1	0.5883484054
-3	0	0.6201736729
-3	1	0.5661385171
-3	2	0.4539206495
-3	3	0.3100868365
-3	4	0.1601281538
-2	-4	0.0
-2	-3	-0.6698641271
-2	-2	-0.4529108137
-2	-1	-0.1132277034
-2	0	0.2067245576
-2	1	0.4367853486
-2	2	0.541331962
-2	3	0.5084751799
-2	4	0.3459163478
-1	-4	0.5991446895
-1	-3	-0.1339728254
-1	-2	-0.4557327152
-1	-1	-0.467764277
-1	0	-0.2717914161
-1	1	0.0302613766
-1	2	0.3359785155
-1	3	0.5414447277
-1	4	0.5358913016
0	-4	0.6563301233
0	-3	0.3281650617
0	-2	-0.0716114874
0	-1	-0.3636405261
0	0	-0.4688072309
0	1	-0.3636405261
0	2	-0.0716114874
0	3	0.3281650617
0	4	0.6563301233
1	-4	0.5358913016
1	-3	0.5414447277
1	-2	0.3359785155
1	-1	0.0302613766
1	0	-0.2717914161
1	1	-0.467764277
1	2	-0.4557327152
1	3	-0.1339728254
1	4	0.5991446895
2	-4	0.3459163478
2	-3	0.5084751799
2	-2	0.541331962
2	-1	0.4367853486
2	0	0.2067245576
2	1	-0.1132277034
2	2	-0.4529108137
2	3	-0.6698641271
2	4	0.0
3	-4	0.1601281538
3	-3	0.3100868365
3	-2	0.4539206495
3	-1	0.5661385171
3	0	0.6201736729
3	1	0.5883484054
3	2	0.4385290097
3	3	0.0
3	4	0.0
