#m_1	m_2	CGcoefficient
-5	-5	0.0
-5	-4	-0.7071067812
-5	-3	-0.7071067812
-5	-2	-0.5940885258
-5	-1	-0.4537426065
-5	0	-0.320844474
-5	1	-0.2100420126
-5	2	-0.1258455564
-5	3	-0.0672672794
-5	4	-0.0304227718
-5	5	-0.0101409239
-4	-5	0.7071067812
-4	-4	0.0
-4	-3	-0.3834824944
-4	-2	-0.5423261445
-4	-1	-0.5557189302
-4	0	-0.4850712501
-4	1	-0.3760355235
-4	2	-0.2605250529
-4	3	-0.1587305668
-4	4	-0.0811273914
-4	5	-0.0304227718
-3	-5	0.7071067812
-3	-4	0.3834824944
-3	-3	0.0
-3	-2	-0.2970442629
-3	-1	-0.4696682183
-3	0	-0.5242965552
-3	1	-0.4873977442
-3	2	-0.3927562949
-3	3	-0.2738049461
-3	4	-0.1587305668
-3	5	-0.0672672794
-2	-5	0.5940885258
-2	-4	0.5423261445
-2	-3	0.2970442629
-2	-2	0.0
-2	-1	-0.2605250529
-2	0	-0.4359417953
-2	1	-0.509070341
-2	2	-0.4867643486
-2	3	-0.3927562949
-2	4	-0.2605250529
-2	5	-0.1258455564
-1	-5	0.4537426065
-1	-4	0.5557189302
-1	-3	0.4696682183
-1	-2	0.2605250529
-1	-1	0.0
-1	0	-0.2459043367
-1	1	-0.425918805
-1	2	-0.509070341
-1	3	-0.4873977442
-1	4	-0.3760355235
-1	5	-0.2100420126
0	-5	0.320844474
0	-4	0.4850712501
0	-3	0.5242965552
0	-2	0.4359417953
0	-1	0.2459043367
0	0	0.0
0	1	-0.2459043367
0	2	-0.4359417953
0	3	-0.5242965552
0	4	-0.4850712501
0	5	-0.320844474
1	-5	0.2100420126
1	-4	0.3760355235
1	-3	0.4873977442
1	-2	0.509070341
1	-1	0.425918805
1	0	0.2459043367
1	1	0.0
1	2	-0.2605250529
1	3	-0.4696682183
1	4	-0.5557189302
1	5	-0.4537426065
2	-5	0.1258455564
2	-4	0.2605250529
2	-3	0.3927562949
2	-2	0.4867643486
2	-1	0.509070341
2	0	0.4359417953
2	1	0.2605250529
2	2	0.0
2	3	-0.2970442629
2	4	-0.5423261445
2	5	-0.5940885258
3	-5	0.0672672794
3	-4	0.1587305668
3	-3	0.2738049461
3	-2	0.3927562949
3	-1	0.4873977442
3	0	0.5242965552
3	1	0.4696682183
3	2	0.2970442629
3	3	0.0
3	4	-0.3834824944
3	5	-0.7071067812
4	-5	0.0304227718
4	-4	0.0811273914
4	-3	0.1587305668
4	-2	0.2605250529
4	-1	0.3760355235
4	0	0.4850712501
4	1	0.5557189302
4	2	0.5423261445
4	3	0.3834824944
4	4	0.0
4	5	-0.7071067812
5	-5	0.0101409239
5	-4	0.0304227718
5	-3	0.0672672794
5	-2	0.1258455564
5	-1	0.2100420126
5	0	0.320844474
5	1	0.4537426065
5	2	0.5940885258
5	3	0.7071067812
5	4	0.7071067812
5	5	0.0
