#m_1	m_2	CGcoefficient
-5	-7	0.0
-5	-6	0.0
-5	-5	0.0
-5	-4	0.0
-5	-3	0.0
-5	-2	0.0
-5	-1	0.0
-5	0	-0.0614063438
-5	1	-0.1453139318
-5	2	-0.2516911129
-5	3	-0.3632848294
-5	4	-0.4554016343
-5	5	-0.4988674957
-5	6	-0.464420364
-5	7	-0.3283947887
-4	-7	0.0
-4	-6	0.0
-4	-5	0.0
-4	-4	0.0
-4	-3	0.0
-4	-2	0.0
-4	-1	0.1453139318
-4	0	0.2824691817
-4	1	0.3899181954
-4	2	0.4224113783
-4	3	0.3473667371
-4	4	0.1577557537
-4	5	-0.1152085132
-4	6	-0.3885619541
-4	7	-0.5087470191
-3	-7	0.0
-3	-6	0.0
-3	-5	0.0
-3	-4	0.0
-3	-3	0.0
-3	-2	-0.2516911129
-3	-1	-0.3899181954
-3	0	-0.4052818694
-3	1	-0.2813992188
-3	2	-0.0521050106
-3	3	0.2018018382
-3	4	0.3665912441
-3	5	0.3233030883
-3	6	0.0
-3	7	-0.5087470191
-2	-7	0.0
-2	-6	0.0
-2	-5	0.0
-2	-4	0.0
-2	-3	0.3632848294
-2	-2	0.4224113783
-2	-1	0.2813992188
-2	0	0.0245625375
-2	1	-0.2257883791
-2	2	-0.3495310368
-2	3	-0.2707455769
-2	4	0.0
-2	5	0.3233030883
-2	6	0.3885619541
-2	7	-0.3283947887
-1	-7	0.0
-1	-6	0.0
-1	-5	0.0
-1	-4	-0.4554016343
-1	-3	-0.3473667371
-1	-2	-0.0521050106
-1	-1	0.2257883791
-1	0	0.3438755256
-1	1	0.2516911129
-1	2	0.0
-1	3	-0.2707455769
-1	4	-0.3665912441
-1	5	-0.1152085132
-1	6	0.464420364
-1	7	0.0
0	-7	0.0
0	-6	0.0
0	-5	0.4988674957
0	-4	0.1577557537
0	-3	-0.2018018382
0	-2	-0.3495310368
0	-1	-0.2516911129
0	0	0.0
0	1	0.2516911129
0	2	0.3495310368
0	3	0.2018018382
0	4	-0.1577557537
0	5	-0.4988674957
0	6	0.0
0	7	0.0
1	-7	0.0
1	-6	-0.464420364
1	-5	0.1152085132
1	-4	0.3665912441
1	-3	0.2707455769
1	-2	0.0
1	-1	-0.2516911129
1	0	-0.3438755256
1	1	-0.2257883791
1	2	0.0521050106
1	3	0.3473667371
1	4	0.4554016343
1	5	0.0
1	6	0.0
1	7	0.0
2	-7	0.3283947887
2	-6	-0.3885619541
2	-5	-0.3233030883
2	-4	0.0
2	-3	0.2707455769
2	-2	0.3495310368
2	-1	0.2257883791
2	0	-0.0245625375
2	1	-0.2813992188
2	2	-0.4224113783
2	3	-0.3632848294
2	4	0.0
2	5	0.0
2	6	0.0
2	7	0.0
3	-7	0.5087470191
3	-6	0.0
3	-5	-0.3233030883
3	-4	-0.3665912441
3	-3	-0.2018018382
3	-2	0.0521050106
3	-1	0.2813992188
3	0	0.4052818694
3	1	0.3899181954
3	2	0.2516911129
3	3	0.0
3	4	0.0
3	5	0.0
3	6	0.0
3	7	0.0
4	-7	0.5087470191
4	-6	0.3885619541
4	-5	0.1152085132
4	-4	-0.1577557537
4	-3	-0.3473667371
4	-2	-0.4224113783
4	-1	-0.3899181954
4	0	-0.2824691817
4	1	-0.1453139318
4	2	0.0
4	3	0.0
4	4	0.0
4	5	0.0
4	6	0.0
4	7	0.0
5	-7	0.3283947887
5	-6	0.464420364
5	-5	0.4988674957
5	-4	0.4554016343
5	-3	0.3632848294
5	-2	0.2516911129
5	-1	0.1453139318
5	0	0.0614063438
5	1	0.0
5	2	0.0
5	3	0.0
5	4	0.0
5	5	0.0
5	6	0.0
5	7	0.0
