#m_1	m_2	CGcoefficient
-5	-8	0.0
-5	-7	0.0
-5	-6	0.0
-5	-5	0.0
-5	-4	0.0
-5	-3	0.0
-5	-2	0.0
-5	-1	0.0
-5	0	0.0
-5	1	-0.0143414322
-5	2	-0.0424225284
-5	3	-0.0921095158
-5	4	-0.1681681985
-5	5	-0.2711630723
-5	6	-0.392952624
-5	7	-0.5072996562
-5	8	-0.5423261445
-4	-8	0.0
-4	-7	0.0
-4	-6	0.0
-4	-5	0.0
-4	-4	0.0
-4	-3	0.0
-4	-2	0.0
-4	-1	0.0
-4	0	0.0384821006
-4	1	0.0994120933
-4	2	0.186438618
-4	3	0.2883483941
-4	4	0.3805211953
-4	5	0.4218307439
-4	6	0.3514675117
-4	7	0.0857492926
-4	8	-0.4850712501
-3	-8	0.0
-3	-7	0.0
-3	-6	0.0
-3	-5	0.0
-3	-4	0.0
-3	-3	0.0
-3	-2	0.0
-3	-1	-0.0769642013
-3	0	-0.1731694528
-3	1	-0.2799886876
-3	2	-0.36570652
-3	3	-0.3907875793
-3	4	-0.3158698397
-3	5	-0.1150447483
-3	6	0.1992633492
-3	7	0.5144957554
-3	8	0.0
-2	-8	0.0
-2	-7	0.0
-2	-6	0.0
-2	-5	0.0
-2	-4	0.0
-2	-3	0.0
-2	-2	0.1314413969
-2	-1	0.2555029883
-2	0	0.3526942781
-2	1	0.3820854679
-2	2	0.3142050359
-2	3	0.1426954482
-2	4	-0.1042100211
-2	5	-0.3514675117
-2	6	-0.4601789933
-2	7	0.0
-2	8	0.0
-1	-8	0.0
-1	-7	0.0
-1	-6	0.0
-1	-5	0.0
-1	-4	0.0
-1	-3	-0.2018018382
-1	-2	-0.3337273141
-1	-1	-0.384901169
-1	0	-0.3299152877
-1	1	-0.173880624
-1	2	0.0464715515
-1	3	0.266958739
-1	4	0.4052818694
-1	5	0.3757345747
-1	6	0.0
-1	7	0.0
-1	8	0.0
0	-8	0.0
0	-7	0.0
0	-6	0.0
0	-5	0.0
0	-4	0.2853908965
0	-3	0.3907875793
0	-2	0.3599670902
0	-1	0.2129594025
0	0	0.0
0	1	-0.2129594025
0	2	-0.3599670902
0	3	-0.3907875793
0	4	-0.2853908965
0	5	0.0
0	6	0.0
0	7	0.0
0	8	0.0
1	-8	0.0
1	-7	0.0
1	-6	0.0
1	-5	-0.3757345747
1	-4	-0.4052818694
1	-3	-0.266958739
1	-2	-0.0464715515
1	-1	0.173880624
1	0	0.3299152877
1	1	0.384901169
1	2	0.3337273141
1	3	0.2018018382
1	4	0.0
1	5	0.0
1	6	0.0
1	7	0.0
1	8	0.0
2	-8	0.0
2	-7	0.0
2	-6	0.4601789933
2	-5	0.3514675117
2	-4	0.1042100211
2	-3	-0.1426954482
2	-2	-0.3142050359
2	-1	-0.3820854679
2	0	-0.3526942781
2	1	-0.2555029883
2	2	-0.1314413969
2	3	0.0
2	4	0.0
2	5	0.0
2	6	0.0
2	7	0.0
2	8	0.0
3	-8	0.0
3	-7	-0.5144957554
3	-6	-0.1992633492
3	-5	0.1150447483
3	-4	0.3158698397
3	-3	0.3907875793
3	-2	0.36570652
3	-1	0.2799886876
3	0	0.1731694528
3	1	0.0769642013
3	2	0.0
3	3	0.0
3	4	0.0
3	5	0.0
3	6	0.0
3	7	0.0
3	8	0.0
4	-8	0.4850712501
4	-7	-0.0857492926
4	-6	-0.3514675117
4	-5	-0.4218307439
4	-4	-0.3805211953
4	-3	-0.2883483941
4	-2	-0.186438618
4	-1	-0.0994120933
4	0	-0.0384821006
4	1	0.0
4	2	0.0
4	3	0.0
4	4	0.0
4	5	0.0
4	6	0.0
4	7	0.0
4	8	0.0
5	-8	0.5423261445
5	-7	0.5072996562
5	-6	0.392952624
5	-5	0.2711630723
5	-4	0.1681681985
5	-3	0.0921095158
5	-2	0.0424225284
5	-1	0.0143414322
5	0	0.0
5	1	0.0
5	2	0.0
5	3	0.0
5	4	0.0
5	5	0.0
5	6	0.0
5	7	0.0
5	8	0.0
