#m_1	m_2	CGcoefficient
-5	-8	1.0
-5	-7	0.7844645406
-5	-6	0.6076436203
-5	-5	0.4640954809
-5	-4	0.3489113504
-5	-3	0.25768811
-5	-2	0.1865009616
-5	-1	0.1318760947
-5	0	0.0907633531
-5	1	0.0605089021
-5	2	0.0388278937
-5	3	0.0237771318
-5	4	0.0137277335
-5	5	0.0073377822
-5	6	0.0035249565
-5	7	0.0014390575
-5	8	0.0004338922
-4	-8	0.6201736729
-4	-7	0.7016464154
-4	-6	0.6793662205
-4	-5	0.6120309958
-4	-4	0.526003652
-4	-3	0.4355724052
-4	-2	0.3489113504
-4	-1	0.2706040366
-4	0	0.2029530274
-4	1	0.1467556439
-4	2	0.1018075962
-4	3	0.0672518847
-4	4	0.0418317947
-4	5	0.0240800375
-4	6	0.0124626034
-4	7	0.0054883499
-4	8	0.0017889832
-3	-8	0.3721042038
-3	-7	0.5262348116
-3	-6	0.601002507
-3	-5	0.6189468198
-3	-4	0.5964320794
-3	-3	0.5466390301
-3	-2	0.480274521
-3	-1	0.4059060549
-3	0	0.3302001987
-3	1	0.2581293693
-3	2	0.1931663323
-3	3	0.1374733053
-3	4	0.0920884357
-3	5	0.0571108234
-3	6	0.0318844316
-3	7	0.0151800258
-3	8	0.0053669496
-2	-8	0.2148344622
-2	-7	0.3583686561
-2	-6	0.4678798171
-2	-5	0.5402610767
-2	-4	0.576208131
-2	-3	0.5792328664
-2	-2	0.554573248
-2	-1	0.5083764629
-2	0	0.4470931826
-2	1	0.3770220755
-2	2	0.303964915
-2	3	0.2329673623
-2	4	0.1681297117
-2	5	0.1124777024
-2	6	0.067887139
-2	7	0.0350567679
-2	8	0.0135065269
-1	-8	0.1185192927
-1	-7	0.2260074234
-1	-6	0.3308409915
-1	-5	0.4228211726
-1	-4	0.494614222
-1	-3	0.5418227333
-1	-2	0.5626696361
-1	-1	0.5576231697
-1	0	0.5290077877
-1	1	0.4806107301
-1	2	0.4172869704
-1	3	0.3445633756
-1	4	0.2682422241
-1	5	0.1940036592
-1	6	0.1270052076
-1	7	0.0714698226
-1	8	0.0302015123
0	-8	0.061894682
0	-7	0.1323363966
0	-6	0.2144094678
0	-5	0.3005491765
0	-4	0.3831265289
0	-3	0.4552221495
0	-2	0.5110700769
0	-1	0.5463568938
0	0	0.5584192061
0	1	0.5463568938
0	2	0.5110700769
0	3	0.4552221495
0	4	0.3831265289
0	5	0.3005491765
0	6	0.2144094678
0	7	0.1323363966
0	8	0.061894682
1	-8	0.0302015123
1	-7	0.0714698226
1	-6	0.1270052076
1	-5	0.1940036592
1	-4	0.2682422241
1	-3	0.3445633756
1	-2	0.4172869704
1	-1	0.4806107301
1	0	0.5290077877
1	1	0.5576231697
1	2	0.5626696361
1	3	0.5418227333
1	4	0.494614222
1	5	0.4228211726
1	6	0.3308409915
1	7	0.2260074234
1	8	0.1185192927
2	-8	0.0135065269
2	-7	0.0350567679
2	-6	0.067887139
2	-5	0.1124777024
2	-4	0.1681297117
2	-3	0.2329673623
2	-2	0.303964915
2	-1	0.3770220755
2	0	0.4470931826
2	1	0.5083764629
2	2	0.554573248
2	3	0.5792328664
2	4	0.576208131
2	5	0.5402610767
2	6	0.4678798171
2	7	0.3583686561
2	8	0.2148344622
3	-8	0.0053669496
3	-7	0.0151800258
3	-6	0.0318844316
3	-5	0.0571108234
3	-4	0.0920884357
3	-3	0.1374733053
3	-2	0.1931663323
3	-1	0.2581293693
3	0	0.3302001987
3	1	0.4059060549
3	2	0.480274521
3	3	0.5466390301
3	4	0.5964320794
3	5	0.6189468198
3	6	0.601002507
3	7	0.5262348116
3	8	0.3721042038
4	-8	0.0017889832
4	-7	0.0054883499
4	-6	0.0124626034
4	-5	0.0240800375
4	-4	0.0418317947
4	-3	0.0672518847
4	-2	0.1018075962
4	-1	0.1467556439
4	0	0.2029530274
4	1	0.2706040366
4	2	0.3489113504
4	3	0.4355724052
4	4	0.526003652
4	5	0.6120309958
4	6	0.6793662205
4	7	0.7016464154
4	8	0.6201736729
5	-8	0.0004338922
5	-7	0.0014390575
5	-6	0.0035249565
5	-5	0.0073377822
5	-4	0.0137277335
5	-3	0.0237771318
5	-2	0.0388278937
5	-1	0.0605089021
5	0	0.0907633531
5	1	0.1318760947
5	2	0.1865009616
5	3	0.25768811
5	4	0.3489113504
5	5	0.4640954809
5	6	0.6076436203
5	7	0.7844645406
5	8	1.0
