#m_1	m_2	CGcoefficient
-6	-6	0.0
-6	-5	0.0
-6	-4	0.5107539185
-6	-3	0.6255432422
-6	-2	0.6088590823
-6	-1	0.5240224636
-6	0	0.4118320042
-6	1	0.2984006364
-6	2	0.1989337576
-6	3	0.1205720649
-6	4	0.0647575868
-6	5	0.0292273957
-6	6	0.0096534911
-5	-6	0.0
-5	-5	-0.6915640748
-5	-4	-0.3296902367
-5	-3	0.0585874925
-5	-2	0.3348554113
-5	-1	0.4769558426
-5	0	0.5050891897
-5	1	0.4540021104
-5	2	0.3596636229
-5	3	0.252563813
-5	4	0.1546986796
-5	5	0.0788368438
-5	6	0.0292273957
-4	-6	0.5107539185
-4	-5	-0.3296902367
-4	-4	-0.5017133117
-4	-3	-0.3365595211
-4	-2	-0.0544184492
-4	-1	0.2116380995
-4	0	0.3942991247
-4	1	0.4732371771
-4	2	0.4589104453
-4	3	0.3789430756
-4	4	0.2670799197
-4	5	0.1546986796
-4	6	0.0647575868
-3	-6	0.6255432422
-3	-5	0.0585874925
-3	-4	-0.3365595211
-3	-3	-0.4470931826
-3	-2	-0.3332435828
-3	-1	-0.0999730749
-3	0	0.1527113943
-3	1	0.3512155335
-3	2	0.4556100085
-3	3	0.4585408261
-3	4	0.3789430756
-3	5	0.252563813
-3	6	0.1205720649
-2	-6	0.6088590823
-2	-5	0.3348554113
-2	-4	-0.0544184492
-2	-3	-0.3332435828
-2	-2	-0.421523495
-2	-1	-0.3298943161
-2	0	-0.1197966738
-2	1	0.1280680312
-2	2	0.3378721876
-2	3	0.4556100085
-2	4	0.4589104453
-2	5	0.3596636229
-2	6	0.1989337576
-1	-6	0.5240224636
-1	-5	0.4769558426
-1	-4	0.2116380995
-1	-3	-0.0999730749
-1	-2	-0.3298943161
-1	-1	-0.4091835394
-1	0	-0.3280767027
-1	1	-0.125495384
-1	2	0.1280680312
-1	3	0.3512155335
-1	4	0.4732371771
-1	5	0.4540021104
-1	6	0.2984006364
0	-6	0.4118320042
0	-5	0.5050891897
0	-4	0.3942991247
0	-3	0.1527113943
0	-2	-0.1197966738
0	-1	-0.3280767027
0	0	-0.4054466251
0	1	-0.3280767027
0	2	-0.1197966738
0	3	0.1527113943
0	4	0.3942991247
0	5	0.5050891897
0	6	0.4118320042
1	-6	0.2984006364
1	-5	0.4540021104
1	-4	0.4732371771
1	-3	0.3512155335
1	-2	0.1280680312
1	-1	-0.125495384
1	0	-0.3280767027
1	1	-0.4091835394
1	2	-0.3298943161
1	3	-0.0999730749
1	4	0.2116380995
1	5	0.4769558426
1	6	0.5240224636
2	-6	0.1989337576
2	-5	0.3596636229
2	-4	0.4589104453
2	-3	0.4556100085
2	-2	0.3378721876
2	-1	0.1280680312
2	0	-0.1197966738
2	1	-0.3298943161
2	2	-0.421523495
2	3	-0.3332435828
2	4	-0.0544184492
2	5	0.3348554113
2	6	0.6088590823
3	-6	0.1205720649
3	-5	0.252563813
3	-4	0.3789430756
3	-3	0.4585408261
3	-2	0.4556100085
3	-1	0.3512155335
3	0	0.1527113943
3	1	-0.0999730749
3	2	-0.3332435828
3	3	-0.4470931826
3	4	-0.3365595211
3	5	0.0585874925
3	6	0.6255432422
4	-6	0.0647575868
4	-5	0.1546986796
4	-4	0.2670799197
4	-3	0.3789430756
4	-2	0.4589104453
4	-1	0.4732371771
4	0	0.3942991247
4	1	0.2116380995
4	2	-0.0544184492
4	3	-0.3365595211
4	4	-0.5017133117
4	5	-0.3296902367
4	6	0.5107539185
5	-6	0.0292273957
5	-5	0.0788368438
5	-4	0.1546986796
5	-3	0.252563813
5	-2	0.3596636229
5	-1	0.4540021104
5	0	0.5050891897
5	1	0.4769558426
5	2	0.3348554113
5	3	0.0585874925
5	4	-0.3296902367
5	5	-0.6915640748
5	6	0.0
6	-6	0.0096534911
6	-5	0.0292273957
6	-4	0.0647575868
6	-3	0.1205720649
6	-2	0.1989337576
6	-1	0.2984006364
6	0	0.4118320042
6	1	0.5240224636
6	2	0.6088590823
6	3	0.6255432422
6	4	0.5107539185
6	5	0.0
6	6	0.0
