#m_1	m_2	CGcoefficient
-3	-3	0.0
-3	-2	0.0
-3	-1	0.0
-3	0	-0.4082482905
-3	1	-0.5773502692
-3	2	-0.5773502692
-3	3	-0.4082482905
-2	-3	0.0
-2	-2	0.0
-2	-1	0.5773502692
-2	0	0.4082482905
-2	1	0.0
-2	2	-0.4082482905
-2	3	-0.5773502692
-1	-3	0.0
-1	-2	-0.5773502692
-1	-1	0.0
-1	0	0.4082482905
-1	1	0.4082482905
-1	2	0.0
-1	3	-0.5773502692
0	-3	0.4082482905
0	-2	-0.4082482905
0	-1	-0.4082482905
0	0	0.0
0	1	0.4082482905
0	2	0.4082482905
0	3	-0.4082482905
1	-3	0.5773502692
1	-2	0.0
1	-1	-0.4082482905
1	0	-0.4082482905
1	1	0.0
1	2	0.5773502692
1	3	0.0
2	-3	0.5773502692
2	-2	0.4082482905
2	-1	0.0
2	0	-0.4082482905
2	1	-0.5773502692
2	2	0.0
2	3	0.0
3	-3	0.4082482905
3	-2	0.5773502692
3	-1	0.5773502692
3	0	0.4082482905
3	1	0.0
3	2	0.0
3	3	0.0
