#m_1	m_2	CGcoefficient
-3	-8	1.0
-3	-7	0.8528028654
-3	-6	0.7207499702
-3	-5	0.6030226892
-3	-4	0.4988023935
-3	-3	0.4072704488
-3	-2	0.3276082132
-3	-1	0.2589970335
-3	0	0.2006182395
-3	1	0.1516531343
-3	2	0.1112829768
-3	3	0.0786889475
-3	4	0.0530520776
-3	5	0.03355308
-3	6	0.0193718798
-3	7	0.0096859399
-3	8	0.0036609412
-2	-8	0.5222329679
-2	-7	0.6446583712
-2	-6	0.6837634588
-2	-5	0.6777389937
-2	-4	0.643951121
-2	-3	0.5926655572
-2	-2	0.5307859702
-2	-1	0.4633079783
-2	0	0.3940064007
-2	1	0.3258031956
-2	2	0.2609817141
-2	3	0.2013184798
-2	4	0.1481663893
-2	5	0.1025063525
-2	6	0.06497526
-2	7	0.0358697513
-2	8	0.0150944471
-1	-8	0.2548235957
-1	-7	0.394771017
-1	-6	0.49605415
-1	-5	0.5647824947
-1	-4	0.6048867514
-1	-3	0.619824476
-1	-2	0.6128988455
-1	-1	0.5873500637
-1	0	0.5463885694
-1	1	0.4932090802
-1	2	0.4309971159
-1	3	0.3629320508
-1	4	0.2921880601
-1	5	0.2219327633
-1	6	0.1553205792
-1	7	0.0954656657
-1	8	0.0452833413
0	-8	0.1139605765
0	-7	0.2091547942
0	-6	0.3018889419
0	-5	0.387437595
0	-4	0.4619898875
0	-3	0.5226818917
0	-2	0.5674340703
0	-1	0.5948325317
0	0	0.6040552915
0	1	0.5948325317
0	2	0.5674340703
0	3	0.5226818917
0	4	0.4619898875
0	5	0.387437595
0	6	0.3018889419
0	7	0.2091547942
0	8	0.1139605765
1	-8	0.0452833413
1	-7	0.0954656657
1	-6	0.1553205792
1	-5	0.2219327633
1	-4	0.2921880601
1	-3	0.3629320508
1	-2	0.4309971159
1	-1	0.4932090802
1	0	0.5463885694
1	1	0.5873500637
1	2	0.6128988455
1	3	0.619824476
1	4	0.6048867514
1	5	0.5647824947
1	6	0.49605415
1	7	0.394771017
1	8	0.2548235957
2	-8	0.0150944471
2	-7	0.0358697513
2	-6	0.06497526
2	-5	0.1025063525
2	-4	0.1481663893
2	-3	0.2013184798
2	-2	0.2609817141
2	-1	0.3258031956
2	0	0.3940064007
2	1	0.4633079783
2	2	0.5307859702
2	3	0.5926655572
2	4	0.643951121
2	5	0.6777389937
2	6	0.6837634588
2	7	0.6446583712
2	8	0.5222329679
3	-8	0.0036609412
3	-7	0.0096859399
3	-6	0.0193718798
3	-5	0.03355308
3	-4	0.0530520776
3	-3	0.0786889475
3	-2	0.1112829768
3	-1	0.1516531343
3	0	0.2006182395
3	1	0.2589970335
3	2	0.3276082132
3	3	0.4072704488
3	4	0.4988023935
3	5	0.6030226892
3	6	0.7207499702
3	7	0.8528028654
3	8	1.0
