#m_1	m_2	CGcoefficient
-6	-6	0.0
-6	-5	0.0
-6	-4	0.0
-6	-3	0.0
-6	-2	0.0
-6	-1	0.0
-6	0	0.0
-6	1	0.0
-6	2	0.1426954482
-6	3	0.3027027573
-6	4	0.4431114644
-6	5	0.4898781559
-6	6	0.3794579879
-5	-6	0.0
-5	-5	0.0
-5	-4	0.0
-5	-3	0.0
-5	-2	0.0
-5	-1	0.0
-5	0	0.0
-5	1	-0.2605250529
-5	2	-0.4077862096
-5	3	-0.373664396
-5	4	-0.1205996652
-5	5	0.2529719919
-5	6	0.4898781559
-4	-6	0.0
-4	-5	0.0
-4	-4	0.0
-4	-3	0.0
-4	-2	0.0
-4	-1	0.0
-4	0	0.3599670902
-4	1	0.3927562949
-4	2	0.1526922407
-4	3	-0.1971620953
-4	4	-0.367959261
-4	5	-0.1205996652
-4	6	0.4431114644
-3	-6	0.0
-3	-5	0.0
-3	-4	0.0
-3	-3	0.0
-3	-2	0.0
-3	-1	-0.425918805
-3	0	-0.2788293091
-3	1	0.0919898152
-3	2	0.3342551552
-3	3	0.2069770843
-3	4	-0.1971620953
-3	5	-0.373664396
-3	6	0.3027027573
-2	-6	0.0
-2	-5	0.0
-2	-4	0.0
-2	-3	0.0
-2	-2	0.4489578407
-2	-1	0.1003900251
-2	0	-0.2732409806
-2	1	-0.2872892479
-2	2	0.0421619987
-2	3	0.3342551552
-2	4	0.1526922407
-2	5	-0.4077862096
-2	6	0.1426954482
-1	-6	0.0
-1	-5	0.0
-1	-4	0.0
-1	-3	-0.425918805
-1	-2	0.1003900251
-1	-1	0.3393802273
-1	0	0.1110882558
-1	1	-0.245306174
-1	2	-0.2872892479
-1	3	0.0919898152
-1	4	0.3927562949
-1	5	-0.2605250529
-1	6	0.0
0	-6	0.0
0	-5	0.0
0	-4	0.3599670902
0	-3	-0.2788293091
0	-2	-0.2732409806
0	-1	0.1110882558
0	0	0.3219643534
0	1	0.1110882558
0	2	-0.2732409806
0	3	-0.2788293091
0	4	0.3599670902
0	5	0.0
0	6	0.0
1	-6	0.0
1	-5	-0.2605250529
1	-4	0.3927562949
1	-3	0.0919898152
1	-2	-0.2872892479
1	-1	-0.245306174
1	0	0.1110882558
1	1	0.3393802273
1	2	0.1003900251
1	3	-0.425918805
1	4	0.0
1	5	0.0
1	6	0.0
2	-6	0.1426954482
2	-5	-0.4077862096
2	-4	0.1526922407
2	-3	0.3342551552
2	-2	0.0421619987
2	-1	-0.2872892479
2	0	-0.2732409806
2	1	0.1003900251
2	2	0.4489578407
2	3	0.0
2	4	0.0
2	5	0.0
2	6	0.0
3	-6	0.3027027573
3	-5	-0.373664396
3	-4	-0.1971620953
3	-3	0.2069770843
3	-2	0.3342551552
3	-1	0.0919898152
3	0	-0.2788293091
3	1	-0.425918805
3	2	0.0
3	3	0.0
3	4	0.0
3	5	0.0
3	6	0.0
4	-6	0.4431114644
4	-5	-0.1205996652
4	-4	-0.367959261
4	-3	-0.1971620953
4	-2	0.1526922407
4	-1	0.3927562949
4	0	0.3599670902
4	1	0.0
4	2	0.0
4	3	0.0
4	4	0.0
4	5	0.0
4	6	0.0
5	-6	0.4898781559
5	-5	0.2529719919
5	-4	-0.1205996652
5	-3	-0.373664396
5	-2	-0.4077862096
5	-1	-0.2605250529
5	0	0.0
5	1	0.0
5	2	0.0
5	3	0.0
5	4	0.0
5	5	0.0
5	6	0.0
6	-6	0.3794579879
6	-5	0.4898781559
6	-4	0.4431114644
6	-3	0.3027027573
6	-2	0.1426954482
6	-1	0.0
6	0	0.0
6	1	0.0
6	2	0.0
6	3	0.0
6	4	0.0
6	5	0.0
6	6	0.0
