#m_1	m_2	CGcoefficient
-7	-2	0.0
-7	-1	0.0
-7	0	0.8179961168
-7	1	0.5355041605
-7	2	0.2100420126
-6	-2	0.0
-6	-1	-0.5355041605
-6	0	0.4674263524
-6	1	0.6174969806
-6	2	0.3368165349
-5	-2	0.2100420126
-5	-1	-0.6174969806
-5	0	0.170790398
-5	1	0.5944964136
-5	2	0.4381603429
-4	-2	0.3368165349
-4	-1	-0.5944964136
-4	0	-0.0719117465
-4	1	0.5111870667
-4	2	0.5163769162
-3	-2	0.4381603429
-3	-1	-0.5111870667
-3	0	-0.2606800812
-3	1	0.3892337458
-3	2	0.5720544407
-2	-2	0.5163769162
-2	-1	-0.3892337458
-2	0	-0.3955146059
-2	1	0.2427021445
-2	2	0.6054055146
-1	-2	0.5720544407
-1	-1	-0.2427021445
-1	0	-0.4764153208
-1	1	0.0823852555
-1	2	0.6165147993
0	-2	0.6054055146
0	-1	-0.0823852555
0	0	-0.5033822257
0	1	-0.0823852555
0	2	0.6054055146
1	-2	0.6165147993
1	-1	0.0823852555
1	0	-0.4764153208
1	1	-0.2427021445
1	2	0.5720544407
2	-2	0.6054055146
2	-1	0.2427021445
2	0	-0.3955146059
2	1	-0.3892337458
2	2	0.5163769162
3	-2	0.5720544407
3	-1	0.3892337458
3	0	-0.2606800812
3	1	-0.5111870667
3	2	0.4381603429
4	-2	0.5163769162
4	-1	0.5111870667
4	0	-0.0719117465
4	1	-0.5944964136
4	2	0.3368165349
5	-2	0.4381603429
5	-1	0.5944964136
5	0	0.170790398
5	1	-0.6174969806
5	2	0.2100420126
6	-2	0.3368165349
6	-1	0.6174969806
6	0	0.4674263524
6	1	-0.5355041605
6	2	0.0
7	-2	0.2100420126
7	-1	0.5355041605
7	0	0.8179961168
7	1	0.0
7	2	0.0
