#m_1	m_2	CGcoefficient
-4	-6	0.0
-4	-5	0.0
-4	-4	0.0
-4	-3	0.0
-4	-2	0.0
-4	-1	-0.1132277034
-4	0	-0.2320477404
-4	1	-0.3544587785
-4	2	-0.4576043153
-4	3	-0.5188745217
-4	4	-0.5188745217
-4	5	-0.444337594
-4	6	-0.2908872369
-3	-6	0.0
-3	-5	0.0
-3	-4	0.0
-3	-3	0.0
-3	-2	0.2531848418
-3	-1	0.4050957468
-3	0	0.4640954809
-3	1	0.4092937423
-3	2	0.2445997952
-3	3	0.0
-3	4	-0.2679456508
-3	5	-0.4750168688
-3	6	-0.5038314737
-2	-6	0.0
-2	-5	0.0
-2	-4	0.0
-2	-3	-0.4059989715
-2	-2	-0.4707565418
-2	-1	-0.3445015511
-2	0	-0.1012739367
-2	1	0.1653796461
-2	2	0.358057437
-2	3	0.3922322703
-2	4	0.2165327848
-2	5	-0.1554857684
-2	6	-0.5712911923
-1	-6	0.0
-1	-5	0.0
-1	-4	0.5241424184
-1	-3	0.3631365196
-1	-2	0.0427960493
-1	-1	-0.2430976328
-1	0	-0.3789323734
-1	1	-0.3202563076
-1	2	-0.0924500327
-1	3	0.2096569673
-1	4	0.4219265078
-1	5	0.3109715368
-1	6	-0.4258153136
0	-6	0.0
0	-5	-0.5497252061
0	-4	-0.0741249317
0	-3	0.2870846259
0	-2	0.3906726924
0	-1	0.2614881802
0	0	0.0
0	1	-0.2614881802
0	2	-0.3906726924
0	3	-0.2870846259
0	4	0.0741249317
0	5	0.5497252061
0	6	0.0
1	-6	0.4258153136
1	-5	-0.3109715368
1	-4	-0.4219265078
1	-3	-0.2096569673
1	-2	0.0924500327
1	-1	0.3202563076
1	0	0.3789323734
1	1	0.2430976328
1	2	-0.0427960493
1	3	-0.3631365196
1	4	-0.5241424184
1	5	0.0
1	6	0.0
2	-6	0.5712911923
2	-5	0.1554857684
2	-4	-0.2165327848
2	-3	-0.3922322703
2	-2	-0.358057437
2	-1	-0.1653796461
2	0	0.1012739367
2	1	0.3445015511
2	2	0.4707565418
2	3	0.4059989715
2	4	0.0
2	5	0.0
2	6	0.0
3	-6	0.5038314737
3	-5	0.4750168688
3	-4	0.2679456508
3	-3	0.0
3	-2	-0.2445997952
3	-1	-0.4092937423
3	0	-0.4640954809
3	1	-0.4050957468
3	2	-0.2531848418
3	3	0.0
3	4	0.0
3	5	0.0
3	6	0.0
4	-6	0.2908872369
4	-5	0.444337594
4	-4	0.5188745217
4	-3	0.5188745217
4	-2	0.4576043153
4	-1	0.3544587785
4	0	0.2320477404
4	1	0.1132277034
4	2	0.0
4	3	0.0
4	4	0.0
4	5	0.0
4	6	0.0
