#m_1	m_2	CGcoefficient
-7	-7	0.0
-7	-6	0.0
-7	-5	0.0
-7	-4	0.0
-7	-3	0.0
-7	-2	-0.2170286831
-7	-1	-0.3759047058
-7	0	-0.4824277903
-7	1	-0.5210815691
-7	2	-0.4943413816
-7	3	-0.4177947219
-7	4	-0.3137920859
-7	5	-0.2054251408
-7	6	-0.1116603362
-7	7	-0.0440394305
-6	-7	0.0
-6	-6	0.0
-6	-5	0.0
-6	-4	0.0
-6	-3	0.4101456591
-6	-2	0.4921747909
-6	-1	0.3790504067
-6	0	0.1488804483
-6	1	-0.1078741333
-6	2	-0.3158231238
-6	3	-0.4298634768
-6	4	-0.4392174261
-6	5	-0.3628606958
-6	6	-0.2390711943
-6	7	-0.1116603362
-5	-7	0.0
-5	-6	0.0
-5	-5	0.0
-5	-4	-0.5335532673
-5	-3	-0.3412618164
-5	-2	0.0165536296
-5	-1	0.2965313213
-5	0	0.3844815821
-5	1	0.2781469556
-5	2	0.0490916907
-5	3	-0.2012788992
-5	4	-0.3810655156
-5	5	-0.4360387572
-5	6	-0.3628606958
-5	7	-0.2054251408
-4	-7	0.0
-4	-6	0.0
-4	-5	0.5335532673
-4	-4	0.0
-4	-3	-0.351155512
-4	-2	-0.34406073
-4	-1	-0.0967124942
-4	0	0.1892237474
-4	1	0.3492964365
-4	2	0.3121982537
-4	3	0.1065898717
-4	4	-0.1664787264
-4	5	-0.3810655156
-4	6	-0.4392174261
-4	7	-0.3137920859
-3	-7	0.0
-3	-6	-0.4101456591
-3	-5	0.3412618164
-3	-4	0.351155512
-3	-3	0.0
-3	-2	-0.2946360065
-3	-1	-0.3354578503
-3	0	-0.1421198289
-3	1	0.1367618463
-3	2	0.3278898196
-3	3	0.3189229089
-3	4	0.1065898717
-3	5	-0.2012788992
-3	6	-0.4298634768
-3	7	-0.4177947219
-2	-7	0.2170286831
-2	-6	-0.4921747909
-2	-5	-0.0165536296
-2	-4	0.34406073
-2	-3	0.2946360065
-2	-2	0.0
-2	-1	-0.2685812312
-2	0	-0.3289434855
-2	1	-0.1593180042
-2	2	0.1209874465
-2	3	0.3278898196
-2	4	0.3121982537
-2	5	0.0490916907
-2	6	-0.3158231238
-2	7	-0.4943413816
-1	-7	0.3759047058
-1	-6	-0.3790504067
-1	-5	-0.2965313213
-1	-4	0.0967124942
-1	-3	0.3354578503
-1	-2	0.2685812312
-1	-1	0.0
-1	0	-0.257677699
-1	1	-0.3266661055
-1	2	-0.1593180042
-1	3	0.1367618463
-1	4	0.3492964365
-1	5	0.2781469556
-1	6	-0.1078741333
-1	7	-0.5210815691
0	-7	0.4824277903
0	-6	-0.1488804483
0	-5	-0.3844815821
0	-4	-0.1892237474
0	-3	0.1421198289
0	-2	0.3289434855
0	-1	0.257677699
0	0	0.0
0	1	-0.257677699
0	2	-0.3289434855
0	3	-0.1421198289
0	4	0.1892237474
0	5	0.3844815821
0	6	0.1488804483
0	7	-0.4824277903
1	-7	0.5210815691
1	-6	0.1078741333
1	-5	-0.2781469556
1	-4	-0.3492964365
1	-3	-0.1367618463
1	-2	0.1593180042
1	-1	0.3266661055
1	0	0.257677699
1	1	0.0
1	2	-0.2685812312
1	3	-0.3354578503
1	4	-0.0967124942
1	5	0.2965313213
1	6	0.3790504067
1	7	-0.3759047058
2	-7	0.4943413816
2	-6	0.3158231238
2	-5	-0.0490916907
2	-4	-0.3121982537
2	-3	-0.3278898196
2	-2	-0.1209874465
2	-1	0.1593180042
2	0	0.3289434855
2	1	0.2685812312
2	2	0.0
2	3	-0.2946360065
2	4	-0.34406073
2	5	0.0165536296
2	6	0.4921747909
2	7	-0.2170286831
3	-7	0.4177947219
3	-6	0.4298634768
3	-5	0.2012788992
3	-4	-0.1065898717
3	-3	-0.3189229089
3	-2	-0.3278898196
3	-1	-0.1367618463
3	0	0.1421198289
3	1	0.3354578503
3	2	0.2946360065
3	3	0.0
3	4	-0.351155512
3	5	-0.3412618164
3	6	0.4101456591
3	7	0.0
4	-7	0.3137920859
4	-6	0.4392174261
4	-5	0.3810655156
4	-4	0.1664787264
4	-3	-0.1065898717
4	-2	-0.3121982537
4	-1	-0.3492964365
4	0	-0.1892237474
4	1	0.0967124942
4	2	0.34406073
4	3	0.351155512
4	4	0.0
4	5	-0.5335532673
4	6	0.0
4	7	0.0
5	-7	0.2054251408
5	-6	0.3628606958
5	-5	0.4360387572
5	-4	0.3810655156
5	-3	0.2012788992
5	-2	-0.0490916907
5	-1	-0.2781469556
5	0	-0.3844815821
5	1	-0.2965313213
5	2	-0.0165536296
5	3	0.3412618164
5	4	0.5335532673
5	5	0.0
5	6	0.0
5	7	0.0
6	-7	0.1116603362
6	-6	0.2390711943
6	-5	0.3628606958
6	-4	0.4392174261
6	-3	0.4298634768
6	-2	0.3158231238
6	-1	0.1078741333
6	0	-0.1488804483
6	1	-0.3790504067
6	2	-0.4921747909
6	3	-0.4101456591
6	4	0.0
6	5	0.0
6	6	0.0
6	7	0.0
7	-7	0.0440394305
7	-6	0.1116603362
7	-5	0.2054251408
7	-4	0.3137920859
7	-3	0.4177947219
7	-2	0.4943413816
7	-1	0.5210815691
7	0	0.4824277903
7	1	0.3759047058
7	2	0.2170286831
7	3	0.0
7	4	0.0
7	5	0.0
7	6	0.0
7	7	0.0
