#m_1	m_2	CGcoefficient
-7	-6	0.0
-7	-5	0.0
-7	-4	0.0
-7	-3	0.0
-7	-2	0.3362193901
-7	-1	0.5012062744
-7	0	0.5570596292
-7	1	0.5210815691
-7	2	0.4254613196
-7	3	0.3051141248
-7	4	0.1892237474
-7	5	0.0968383401
-7	6	0.035759927
-6	-6	0.0
-6	-5	0.0
-6	-4	0.0
-6	-3	-0.5391504705
-6	-2	-0.4659562768
-6	-1	-0.1837820154
-6	0	0.1289342504
-6	1	0.3595804445
-6	2	0.4620893529
-6	3	0.4431923255
-6	4	0.3421083448
-6	5	0.2096793081
-6	6	0.0906679633
-5	-6	0.0
-5	-5	0.0
-5	-4	0.5791405069
-5	-3	0.0996889573
-5	-2	-0.304887853
-5	-1	-0.4135831586
-5	0	-0.2611535822
-5	1	0.0168573912
-5	2	0.2788592409
-5	3	0.4291256733
-5	4	0.4365109031
-5	5	0.3285160084
-5	6	0.1686896515
-4	-6	0.0
-4	-5	-0.4527349601
-4	-4	0.3185110286
-4	-3	0.4017681054
-4	-2	0.0839007597
-4	-1	-0.2518554537
-4	0	-0.3823693353
-4	1	-0.2691300412
-4	2	-0.0031611468
-4	3	0.2724478266
-4	4	0.4333715615
-4	5	0.4220364015
-4	6	0.2637415334
-3	-6	0.2364331219
-3	-5	-0.5147915617
-3	-4	-0.0517622701
-3	-3	0.3437420076
-3	-2	0.3381097323
-3	-1	0.0559096417
-3	0	-0.2461587645
-3	1	-0.3688425551
-3	2	-0.2509088682
-3	3	0.0318084257
-3	4	0.3213805553
-3	5	0.459115079
-3	6	0.3644112967
-2	-6	0.3940552031
-2	-5	-0.3901727912
-2	-4	-0.316977874
-2	-3	0.0896548817
-2	-2	0.3500497265
-2	-1	0.2954393543
-2	0	0.018991561
-2	1	-0.2649052305
-2	2	-0.3636199155
-2	3	-0.2062648264
-2	4	0.1218169962
-2	5	0.4165568089
-2	6	0.4551495637
-1	-6	0.4966088876
-1	-5	-0.1655362959
-1	-4	-0.4009488199
-1	-3	-0.1837378317
-1	-2	0.1664337017
-1	-1	0.3517286317
-1	0	0.2578685008
-1	1	-0.0290369872
-1	2	-0.3010167669
-1	3	-0.3541084097
-1	4	-0.1139493659
-1	5	0.2860794159
-1	6	0.5182105745
0	-6	0.5363989049
0	-5	0.0799616276
0	-4	-0.3137920859
0	-3	-0.3502900628
0	-2	-0.093426127
0	-1	0.2175945014
0	0	0.3520547594
0	1	0.2175945014
0	2	-0.093426127
0	3	-0.3502900628
0	4	-0.3137920859
0	5	0.0799616276
0	6	0.5363989049
1	-6	0.5182105745
1	-5	0.2860794159
1	-4	-0.1139493659
1	-3	-0.3541084097
1	-2	-0.3010167669
1	-1	-0.0290369872
1	0	0.2578685008
1	1	0.3517286317
1	2	0.1664337017
1	3	-0.1837378317
1	4	-0.4009488199
1	5	-0.1655362959
1	6	0.4966088876
2	-6	0.4551495637
2	-5	0.4165568089
2	-4	0.1218169962
2	-3	-0.2062648264
2	-2	-0.3636199155
2	-1	-0.2649052305
2	0	0.018991561
2	1	0.2954393543
2	2	0.3500497265
2	3	0.0896548817
2	4	-0.316977874
2	5	-0.3901727912
2	6	0.3940552031
3	-6	0.3644112967
3	-5	0.459115079
3	-4	0.3213805553
3	-3	0.0318084257
3	-2	-0.2509088682
3	-1	-0.3688425551
3	0	-0.2461587645
3	1	0.0559096417
3	2	0.3381097323
3	3	0.3437420076
3	4	-0.0517622701
3	5	-0.5147915617
3	6	0.2364331219
4	-6	0.2637415334
4	-5	0.4220364015
4	-4	0.4333715615
4	-3	0.2724478266
4	-2	-0.0031611468
4	-1	-0.2691300412
4	0	-0.3823693353
4	1	-0.2518554537
4	2	0.0839007597
4	3	0.4017681054
4	4	0.3185110286
4	5	-0.4527349601
4	6	0.0
5	-6	0.1686896515
5	-5	0.3285160084
5	-4	0.4365109031
5	-3	0.4291256733
5	-2	0.2788592409
5	-1	0.0168573912
5	0	-0.2611535822
5	1	-0.4135831586
5	2	-0.304887853
5	3	0.0996889573
5	4	0.5791405069
5	5	0.0
5	6	0.0
6	-6	0.0906679633
6	-5	0.2096793081
6	-4	0.3421083448
6	-3	0.4431923255
6	-2	0.4620893529
6	-1	0.3595804445
6	0	0.1289342504
6	1	-0.1837820154
6	2	-0.4659562768
6	3	-0.5391504705
6	4	0.0
6	5	0.0
6	6	0.0
7	-6	0.035759927
7	-5	0.0968383401
7	-4	0.1892237474
7	-3	0.3051141248
7	-2	0.4254613196
7	-1	0.5210815691
7	0	0.5570596292
7	1	0.5012062744
7	2	0.3362193901
7	3	0.0
7	4	0.0
7	5	0.0
7	6	0.0
