#m_1	m_2	CGcoefficient
-7	-1	0.0
-7	0	0.0
-7	1	0.9309493363
-6	-1	0.0
-6	0	-0.3518657753
-6	1	0.8618916074
-5	-1	0.0975900073
-5	0	-0.4780914437
-5	1	0.7928249672
-4	-1	0.1690308509
-4	0	-0.5606119106
-4	1	0.7237468645
-3	-1	0.2390457219
-3	0	-0.6172133998
-3	1	0.6546536707
-2	-1	0.3086066999
-2	0	-0.6546536707
-2	1	0.5855400438
-1	-1	0.377964473
-1	0	-0.6761234038
-1	1	0.5163977795
0	-1	0.4472135955
0	0	-0.6831300511
0	1	0.4472135955
1	-1	0.5163977795
1	0	-0.6761234038
1	1	0.377964473
2	-1	0.5855400438
2	0	-0.6546536707
2	1	0.3086066999
3	-1	0.6546536707
3	0	-0.6172133998
3	1	0.2390457219
4	-1	0.7237468645
4	0	-0.5606119106
4	1	0.1690308509
5	-1	0.7928249672
5	0	-0.4780914437
5	1	0.0975900073
6	-1	0.8618916074
6	0	-0.3518657753
6	1	0.0
7	-1	0.9309493363
7	0	0.0
7	1	0.0
