#m_1	m_2	CGcoefficient
-4	-7	0.0
-4	-6	0.0
-4	-5	0.0
-4	-4	0.0
-4	-3	0.0
-4	-2	0.0
-4	-1	0.0475651494
-4	0	0.1125596875
-4	1	0.1985366272
-4	2	0.2978049409
-4	3	0.3979585917
-4	4	0.4819517885
-4	5	0.5279517323
-4	6	0.5087470191
-4	7	0.3885619541
-3	-7	0.0
-3	-6	0.0
-3	-5	0.0
-3	-4	0.0
-3	-3	0.0
-3	-2	-0.1235778832
-3	-1	-0.2446254871
-3	0	-0.3564390105
-3	1	-0.4298444069
-3	2	-0.4377544509
-3	3	-0.3596336329
-3	4	-0.186659125
-3	5	0.0705505178
-3	6	0.3671565355
-3	7	0.5828429311
-2	-7	0.0
-2	-6	0.0
-2	-5	0.0
-2	-4	0.0
-2	-3	0.2335402475
-2	-2	0.3759925456
-2	-1	0.4354987911
-2	0	0.3930006006
-2	1	0.2518408844
-2	2	0.0388367819
-2	3	-0.1955384722
-2	4	-0.3771083802
-2	5	-0.4079777066
-2	6	-0.1665265517
-2	7	0.4925921831
-1	-7	0.0
-1	-6	0.0
-1	-5	0.0
-1	-4	-0.3651336191
-1	-3	-0.4525836196
-1	-2	-0.3783134872
-1	-1	-0.1903172144
-1	0	0.0459523
-1	1	0.2578579044
-1	2	0.3760355235
-1	3	0.3457190403
-1	4	0.1415203561
-1	5	-0.2078376996
-1	6	-0.5585470346
-1	7	0.0
0	-7	0.0
0	-6	0.0
0	-5	0.4898781559
0	-4	0.413101533
0	-3	0.1688076236
0	-2	-0.1016985672
0	-1	-0.30207927
0	0	-0.3751989584
0	1	-0.30207927
0	2	-0.1016985672
0	3	0.1688076236
0	4	0.413101533
0	5	0.4898781559
0	6	0.0
0	7	0.0
1	-7	0.0
1	-6	-0.5585470346
1	-5	-0.2078376996
1	-4	0.1415203561
1	-3	0.3457190403
1	-2	0.3760355235
1	-1	0.2578579044
1	0	0.0459523
1	1	-0.1903172144
1	2	-0.3783134872
1	3	-0.4525836196
1	4	-0.3651336191
1	5	0.0
1	6	0.0
1	7	0.0
2	-7	0.4925921831
2	-6	-0.1665265517
2	-5	-0.4079777066
2	-4	-0.3771083802
2	-3	-0.1955384722
2	-2	0.0388367819
2	-1	0.2518408844
2	0	0.3930006006
2	1	0.4354987911
2	2	0.3759925456
2	3	0.2335402475
2	4	0.0
2	5	0.0
2	6	0.0
2	7	0.0
3	-7	0.5828429311
3	-6	0.3671565355
3	-5	0.0705505178
3	-4	-0.186659125
3	-3	-0.3596336329
3	-2	-0.4377544509
3	-1	-0.4298444069
3	0	-0.3564390105
3	1	-0.2446254871
3	2	-0.1235778832
3	3	0.0
3	4	0.0
3	5	0.0
3	6	0.0
3	7	0.0
4	-7	0.3885619541
4	-6	0.5087470191
4	-5	0.5279517323
4	-4	0.4819517885
4	-3	0.3979585917
4	-2	0.2978049409
4	-1	0.1985366272
4	0	0.1125596875
4	1	0.0475651494
4	2	0.0
4	3	0.0
4	4	0.0
4	5	0.0
4	6	0.0
4	7	0.0
