#m_1	m_2	CGcoefficient
-5	-5	1.0
-5	-4	0.7071067812
-5	-3	0.4866642634
-5	-2	0.3244428423
-5	-1	0.2081913861
-5	0	0.1274906662
-5	1	0.0736067705
-5	2	0.0393444738
-5	3	0.0189004738
-5	4	0.0077160861
-5	5	0.0023264875
-4	-5	0.7071067812
-4	-4	0.7254762501
-4	-3	0.6282808624
-4	-2	0.4976726018
-4	-1	0.3680338523
-4	0	0.2549813324
-4	1	0.1645897423
-4	2	0.0976016272
-4	3	0.0517610794
-4	4	0.0232648751
-4	5	0.0077160861
-3	-5	0.4866642634
-3	-4	0.6282808624
-3	-3	0.6464956739
-3	-2	0.5901671065
-3	-1	0.493769227
-3	0	0.3824719986
-3	1	0.2738938871
-3	2	0.1793056386
-3	3	0.1046919377
-3	4	0.0517610794
-3	5	0.0189004738
-2	-5	0.3244428423
-2	-4	0.4976726018
-2	-3	0.5901671065
-2	-2	0.6095219667
-2	-1	0.5701555923
-2	0	0.4899562802
-2	1	0.3873444498
-2	2	0.2791785006
-2	3	0.1793056386
-2	4	0.0976016272
-2	5	0.0393444738
-1	-5	0.2081913861
-1	-4	0.3680338523
-1	-3	0.493769227
-1	-2	0.5701555923
-1	-1	0.5916784204
-1	0	0.5613154353
-1	1	0.4885623761
-1	2	0.3873444498
-1	3	0.2738938871
-1	4	0.1645897423
-1	5	0.0736067705
0	-5	0.1274906662
0	-4	0.2549813324
0	-3	0.3824719986
0	-2	0.4899562802
0	-1	0.5613154353
0	0	0.5862748513
0	1	0.5613154353
0	2	0.4899562802
0	3	0.3824719986
0	4	0.2549813324
0	5	0.1274906662
1	-5	0.0736067705
1	-4	0.1645897423
1	-3	0.2738938871
1	-2	0.3873444498
1	-1	0.4885623761
1	0	0.5613154353
1	1	0.5916784204
1	2	0.5701555923
1	3	0.493769227
1	4	0.3680338523
1	5	0.2081913861
2	-5	0.0393444738
2	-4	0.0976016272
2	-3	0.1793056386
2	-2	0.2791785006
2	-1	0.3873444498
2	0	0.4899562802
2	1	0.5701555923
2	2	0.6095219667
2	3	0.5901671065
2	4	0.4976726018
2	5	0.3244428423
3	-5	0.0189004738
3	-4	0.0517610794
3	-3	0.1046919377
3	-2	0.1793056386
3	-1	0.2738938871
3	0	0.3824719986
3	1	0.493769227
3	2	0.5901671065
3	3	0.6464956739
3	4	0.6282808624
3	5	0.4866642634
4	-5	0.0077160861
4	-4	0.0232648751
4	-3	0.0517610794
4	-2	0.0976016272
4	-1	0.1645897423
4	0	0.2549813324
4	1	0.3680338523
4	2	0.4976726018
4	3	0.6282808624
4	4	0.7254762501
4	5	0.7071067812
5	-5	0.0023264875
5	-4	0.0077160861
5	-3	0.0189004738
5	-2	0.0393444738
5	-1	0.0736067705
5	0	0.1274906662
5	1	0.2081913861
5	2	0.3244428423
5	3	0.4866642634
5	4	0.7071067812
5	5	1.0
