#m_1	m_2	CGcoefficient
-6	-4	0.0
-6	-3	0.0
-6	-2	0.0
-6	-1	-0.519237752
-6	0	-0.6206078163
-6	1	-0.5443090621
-6	2	-0.3848846289
-6	3	-0.2171042107
-6	4	-0.0868416843
-5	-4	0.0
-5	-3	0.0
-5	-2	0.6359337738
-5	-1	0.2403603737
-5	0	-0.2108099933
-5	1	-0.4713854753
-5	2	-0.5024986051
-5	3	-0.3722561761
-5	4	-0.1842190315
-4	-4	0.0
-4	-3	-0.5072996562
-4	-2	0.2898855178
-4	-1	0.4622987167
-4	0	0.1797793663
-4	1	-0.2121126421
-4	2	-0.4605874514
-4	3	-0.4721250871
-4	4	-0.2939118984
-3	-4	0.261968416
-3	-3	-0.5445811486
-3	-2	-0.0882263157
-3	-1	0.3596336329
-3	0	0.3909128719
-3	1	0.0829332623
-3	2	-0.2954200756
-3	3	-0.4932702181
-3	4	-0.4015601003
-2	-4	0.4200840252
-2	-3	-0.4077862096
-2	-2	-0.3425256963
-2	-1	0.1062206892
-2	0	0.3988804336
-2	1	0.3104656265
-2	2	-0.0608455436
-2	3	-0.425918805
-2	4	-0.4918086735
-1	-4	0.5210501057
-1	-3	-0.1842190315
-1	-2	-0.4304989855
-1	-1	-0.1632927186
-1	0	0.2439248331
-1	1	0.4081643147
-1	2	0.1799835451
-1	3	-0.2749294064
-1	4	-0.5498588129
0	-4	0.5627984377
0	-3	0.059994515
0	-2	-0.3628127242
0	-1	-0.3534806654
0	0	0.0
0	1	0.3534806654
0	2	0.3628127242
0	3	-0.059994515
0	4	-0.5627984377
1	-4	0.5498588129
1	-3	0.2749294064
1	-2	-0.1799835451
1	-1	-0.4081643147
1	0	-0.2439248331
1	1	0.1632927186
1	2	0.4304989855
1	3	0.1842190315
1	4	-0.5210501057
2	-4	0.4918086735
2	-3	0.425918805
2	-2	0.0608455436
2	-1	-0.3104656265
2	0	-0.3988804336
2	1	-0.1062206892
2	2	0.3425256963
2	3	0.4077862096
2	4	-0.4200840252
3	-4	0.4015601003
3	-3	0.4932702181
3	-2	0.2954200756
3	-1	-0.0829332623
3	0	-0.3909128719
3	1	-0.3596336329
3	2	0.0882263157
3	3	0.5445811486
3	4	-0.261968416
4	-4	0.2939118984
4	-3	0.4721250871
4	-2	0.4605874514
4	-1	0.2121126421
4	0	-0.1797793663
4	1	-0.4622987167
4	2	-0.2898855178
4	3	0.5072996562
4	4	0.0
5	-4	0.1842190315
5	-3	0.3722561761
5	-2	0.5024986051
5	-1	0.4713854753
5	0	0.2108099933
5	1	-0.2403603737
5	2	-0.6359337738
5	3	0.0
5	4	0.0
6	-4	0.0868416843
6	-3	0.2171042107
6	-2	0.3848846289
6	-1	0.5443090621
6	0	0.6206078163
6	1	0.519237752
6	2	0.0
6	3	0.0
6	4	0.0
