#m_1	m_2	CGcoefficient
-6	-7	0.0
-6	-6	0.0
-6	-5	0.0
-6	-4	0.0
-6	-3	0.0
-6	-2	-0.1734219939
-6	-1	-0.3185965464
-6	0	-0.4352857501
-6	1	-0.50262469
-6	2	-0.5121993539
-6	3	-0.4675719001
-6	4	-0.3817708578
-6	5	-0.2737820709
-6	6	-0.1645225491
-6	7	-0.072547625
-5	-7	0.0
-5	-6	0.0
-5	-5	0.0
-5	-4	0.0
-5	-3	0.3539961627
-5	-2	0.4755948656
-5	-1	0.4365793213
-5	0	0.271448357
-5	1	0.0402421818
-5	2	-0.1908854289
-5	3	-0.3655177682
-5	4	-0.4478597649
-5	5	-0.4284557392
-5	6	-0.3246359056
-5	7	-0.175219161
-4	-7	0.0
-4	-6	0.0
-4	-5	0.0
-4	-4	-0.5006261743
-4	-3	-0.4150972951
-4	-2	-0.1286131929
-4	-1	0.1701392618
-4	0	0.3531237124
-4	1	0.3655177682
-4	2	0.2204155075
-4	3	-0.0186285104
-4	4	-0.2621263763
-4	5	-0.4221891592
-4	6	-0.4392976851
-4	7	-0.3034884893
-3	-7	0.0
-3	-6	0.0
-3	-5	0.5484084971
-3	-4	0.1371021243
-3	-3	-0.2490583771
-3	-2	-0.3804429551
-3	-1	-0.2584600925
-3	0	0.0
-3	1	0.246432029
-3	2	0.3607395527
-3	3	0.2885916421
-3	4	0.0564006161
-3	5	-0.2359407048
-3	6	-0.4442616583
-3	7	-0.4291975376
-2	-7	0.0
-2	-6	-0.4660576047
-2	-5	0.2285035405
-2	-4	0.4005009395
-2	-3	0.1793425289
-2	-2	-0.1406878546
-2	-1	-0.3336705447
-2	0	-0.3073547406
-2	1	-0.0981808705
-2	2	0.170054256
-2	3	0.3457769871
-2	4	0.3145876064
-2	5	0.0580845863
-2	6	-0.3058876452
-2	7	-0.5158312431
-1	-7	0.2757233973
-1	-6	-0.4789861543
-1	-5	-0.1820586812
-1	-4	0.2222953096
-1	-3	0.3617757474
-1	-2	0.2153834104
-1	-1	-0.0649405417
-1	0	-0.2904229314
-1	1	-0.3293086506
-1	2	-0.1584386984
-1	3	0.1274776934
-1	4	0.3489912202
-1	5	0.3177533029
-1	6	-0.043595697
-1	7	-0.5285697351
0	-7	0.4467229606
0	-6	-0.2615741819
0	-5	-0.387864147
0	-4	-0.1229418962
0	-3	0.1974021564
0	-2	0.3436330466
0	-1	0.2515136364
0	0	0.0
0	1	-0.2515136364
0	2	-0.3436330466
0	3	-0.1974021564
0	4	0.1229418962
0	5	0.387864147
0	6	0.2615741819
0	7	-0.4467229606
1	-7	0.5285697351
1	-6	0.043595697
1	-5	-0.3177533029
1	-4	-0.3489912202
1	-3	-0.1274776934
1	-2	0.1584386984
1	-1	0.3293086506
1	0	0.2904229314
1	1	0.0649405417
1	2	-0.2153834104
1	3	-0.3617757474
1	4	-0.2222953096
1	5	0.1820586812
1	6	0.4789861543
1	7	-0.2757233973
2	-7	0.5158312431
2	-6	0.3058876452
2	-5	-0.0580845863
2	-4	-0.3145876064
2	-3	-0.3457769871
2	-2	-0.170054256
2	-1	0.0981808705
2	0	0.3073547406
2	1	0.3336705447
2	2	0.1406878546
2	3	-0.1793425289
2	4	-0.4005009395
2	5	-0.2285035405
2	6	0.4660576047
2	7	0.0
3	-7	0.4291975376
3	-6	0.4442616583
3	-5	0.2359407048
3	-4	-0.0564006161
3	-3	-0.2885916421
3	-2	-0.3607395527
3	-1	-0.246432029
3	0	0.0
3	1	0.2584600925
3	2	0.3804429551
3	3	0.2490583771
3	4	-0.1371021243
3	5	-0.5484084971
3	6	0.0
3	7	0.0
4	-7	0.3034884893
4	-6	0.4392976851
4	-5	0.4221891592
4	-4	0.2621263763
4	-3	0.0186285104
4	-2	-0.2204155075
4	-1	-0.3655177682
4	0	-0.3531237124
4	1	-0.1701392618
4	2	0.1286131929
4	3	0.4150972951
4	4	0.5006261743
4	5	0.0
4	6	0.0
4	7	0.0
5	-7	0.175219161
5	-6	0.3246359056
5	-5	0.4284557392
5	-4	0.4478597649
5	-3	0.3655177682
5	-2	0.1908854289
5	-1	-0.0402421818
5	0	-0.271448357
5	1	-0.4365793213
5	2	-0.4755948656
5	3	-0.3539961627
5	4	0.0
5	5	0.0
5	6	0.0
5	7	0.0
6	-7	0.072547625
6	-6	0.1645225491
6	-5	0.2737820709
6	-4	0.3817708578
6	-3	0.4675719001
6	-2	0.5121993539
6	-1	0.50262469
6	0	0.4352857501
6	1	0.3185965464
6	2	0.1734219939
6	3	0.0
6	4	0.0
6	5	0.0
6	6	0.0
6	7	0.0
