#m_1	m_2	CGcoefficient
-3	-4	0.0
-3	-3	0.0
-3	-2	0.0
-3	-1	0.0
-3	0	0.0
-3	1	-0.15430335
-3	2	-0.3273268354
-3	3	-0.5
-3	4	-0.5773502692
-2	-4	0.0
-2	-3	0.0
-2	-2	0.0
-2	-1	0.0
-2	0	0.2817180849
-2	1	0.4409585518
-2	2	0.4364357805
-2	3	0.1666666667
-2	4	-0.4714045208
-1	-4	0.0
-1	-3	0.0
-1	-2	0.0
-1	-1	-0.3984095364
-1	0	-0.4454354032
-1	1	-0.2439750182
-1	2	0.1408590425
-1	3	0.5270462767
-1	4	0.0
0	-4	0.0
0	-3	0.0
0	-2	0.4879500365
0	-1	0.3450327797
0	0	0.0
0	1	-0.3450327797
0	2	-0.4879500365
0	3	0.0
0	4	0.0
1	-4	0.0
1	-3	-0.5270462767
1	-2	-0.1408590425
1	-1	0.2439750182
1	0	0.4454354032
1	1	0.3984095364
1	2	0.0
1	3	0.0
1	4	0.0
2	-4	0.4714045208
2	-3	-0.1666666667
2	-2	-0.4364357805
2	-1	-0.4409585518
2	0	-0.2817180849
2	1	0.0
2	2	0.0
2	3	0.0
2	4	0.0
3	-4	0.5773502692
3	-3	0.5
3	-2	0.3273268354
3	-1	0.15430335
3	0	0.0
3	1	0.0
3	2	0.0
3	3	0.0
3	4	0.0
