#m_1	m_2	CGcoefficient
-7	-5	0.0
-7	-4	0.0
-7	-3	0.0
-7	-2	0.0
-7	-1	0.0
-7	0	0.0
-7	1	0.0
-7	2	0.0
-7	3	0.0
-7	4	0.0
-7	5	0.5773502692
-6	-5	0.0
-6	-4	0.0
-6	-3	0.0
-6	-2	0.0
-6	-1	0.0
-6	0	0.0
-6	1	0.0
-6	2	0.0
-6	3	0.0
-6	4	-0.4879500365
-6	5	0.3086066999
-5	-5	0.0
-5	-4	0.0
-5	-3	0.0
-5	-2	0.0
-5	-1	0.0
-5	0	0.0
-5	1	0.0
-5	2	0.0
-5	3	0.4059989715
-5	4	-0.3827795012
-5	5	0.1482498633
-4	-5	0.0
-4	-4	0.0
-4	-3	0.0
-4	-2	0.0
-4	-1	0.0
-4	0	0.0
-4	1	0.0
-4	2	-0.3314967721
-4	3	0.4059989715
-4	4	-0.2344036155
-4	5	0.0605227533
-3	-5	0.0
-3	-4	0.0
-3	-3	0.0
-3	-2	0.0
-3	-1	0.0
-3	0	0.0
-3	1	0.2644429427
-3	2	-0.3998001499
-3	3	0.2998501124
-3	4	-0.1154123621
-3	5	0.0182482967
-2	-5	0.0
-2	-4	0.0
-2	-3	0.0
-2	-2	0.0
-2	-1	0.0
-2	0	-0.2048366226
-2	1	0.373978796
-2	2	-0.3462370862
-2	3	0.1731185431
-2	4	-0.0408044319
-2	5	0.0
-1	-5	0.0
-1	-4	0.0
-1	-3	0.0
-1	-2	0.0
-1	-1	0.1526762041
-1	0	-0.334496804
-1	1	0.373978796
-1	2	-0.2308247242
-1	3	0.0706753493
-1	4	0.0
-1	5	0.0
0	-5	0.0
0	-4	0.0
0	-3	0.0
0	-2	-0.1079583793
0	-1	0.2856310235
0	0	-0.383214231
0	1	0.2856310235
0	2	-0.1079583793
0	3	0.0
0	4	0.0
0	5	0.0
1	-5	0.0
1	-4	0.0
1	-3	0.0706753493
1	-2	-0.2308247242
1	-1	0.373978796
1	0	-0.334496804
1	1	0.1526762041
1	2	0.0
1	3	0.0
1	4	0.0
1	5	0.0
2	-5	0.0
2	-4	-0.0408044319
2	-3	0.1731185431
2	-2	-0.3462370862
2	-1	0.373978796
2	0	-0.2048366226
2	1	0.0
2	2	0.0
2	3	0.0
2	4	0.0
2	5	0.0
3	-5	0.0182482967
3	-4	-0.1154123621
3	-3	0.2998501124
3	-2	-0.3998001499
3	-1	0.2644429427
3	0	0.0
3	1	0.0
3	2	0.0
3	3	0.0
3	4	0.0
3	5	0.0
4	-5	0.0605227533
4	-4	-0.2344036155
4	-3	0.4059989715
4	-2	-0.3314967721
4	-1	0.0
4	0	0.0
4	1	0.0
4	2	0.0
4	3	0.0
4	4	0.0
4	5	0.0
5	-5	0.1482498633
5	-4	-0.3827795012
5	-3	0.4059989715
5	-2	0.0
5	-1	0.0
5	0	0.0
5	1	0.0
5	2	0.0
5	3	0.0
5	4	0.0
5	5	0.0
6	-5	0.3086066999
6	-4	-0.4879500365
6	-3	0.0
6	-2	0.0
6	-1	0.0
6	0	0.0
6	1	0.0
6	2	0.0
6	3	0.0
6	4	0.0
6	5	0.0
7	-5	0.5773502692
7	-4	0.0
7	-3	0.0
7	-2	0.0
7	-1	0.0
7	0	0.0
7	1	0.0
7	2	0.0
7	3	0.0
7	4	0.0
7	5	0.0
