#m_1	m_2	CGcoefficient
-5	-4	0.0
-5	-3	0.0
-5	-2	0.0
-5	-1	0.0
-5	0	0.3922322703
-5	1	0.5547001962
-5	2	0.5547001962
-5	3	0.4236592729
-5	4	0.2264554068
-4	-4	0.0
-4	-3	0.0
-4	-2	0.0
-4	-1	-0.5547001962
-4	0	-0.3922322703
-4	1	0.0
-4	2	0.358057437
-4	3	0.5063696835
-4	4	0.3922322703
-3	-4	0.0
-3	-3	0.0
-3	-2	0.5547001962
-3	-1	0.0
-3	0	-0.3922322703
-3	1	-0.358057437
-3	2	0.0
-3	3	0.3922322703
-3	4	0.5063696835
-2	-4	0.0
-2	-3	-0.4236592729
-2	-2	0.358057437
-2	-1	0.358057437
-2	0	-0.065372045
-2	1	-0.3867462341
-2	2	-0.2995723448
-2	3	0.1461763366
-2	4	0.5469417694
-1	-4	0.2264554068
-1	-3	-0.5063696835
-1	-2	0.0
-1	-1	0.3867462341
-1	0	0.2614881802
-1	1	-0.1601281538
-1	2	-0.4134491153
-1	3	-0.1461763366
-1	4	0.5063696835
0	-4	0.3922322703
0	-3	-0.3922322703
0	-2	-0.2995723448
0	-1	0.1601281538
0	0	0.3922322703
0	1	0.1601281538
0	2	-0.2995723448
0	3	-0.3922322703
0	4	0.3922322703
1	-4	0.5063696835
1	-3	-0.1461763366
1	-2	-0.4134491153
1	-1	-0.1601281538
1	0	0.2614881802
1	1	0.3867462341
1	2	0.0
1	3	-0.5063696835
1	4	0.2264554068
2	-4	0.5469417694
2	-3	0.1461763366
2	-2	-0.2995723448
2	-1	-0.3867462341
2	0	-0.065372045
2	1	0.358057437
2	2	0.358057437
2	3	-0.4236592729
2	4	0.0
3	-4	0.5063696835
3	-3	0.3922322703
3	-2	0.0
3	-1	-0.358057437
3	0	-0.3922322703
3	1	0.0
3	2	0.5547001962
3	3	0.0
3	4	0.0
4	-4	0.3922322703
4	-3	0.5063696835
4	-2	0.358057437
4	-1	0.0
4	0	-0.3922322703
4	1	-0.5547001962
4	2	0.0
4	3	0.0
4	4	0.0
5	-4	0.2264554068
5	-3	0.4236592729
5	-2	0.5547001962
5	-1	0.5547001962
5	0	0.3922322703
5	1	0.0
5	2	0.0
5	3	0.0
5	4	0.0
