#m_1	m_2	CGcoefficient
-6	-7	0.0
-6	-6	0.0
-6	-5	0.0
-6	-4	0.0
-6	-3	0.0
-6	-2	0.0
-6	-1	0.0
-6	0	-0.1010777832
-6	1	-0.2183529679
-6	2	-0.3420933554
-6	3	-0.4416406227
-6	4	-0.4882520792
-6	5	-0.4631965928
-6	6	-0.3644411303
-6	7	-0.2104101847
-5	-7	0.0
-5	-6	0.0
-5	-5	0.0
-5	-4	0.0
-5	-3	0.0
-5	-2	0.0
-5	-1	0.2183529679
-5	0	0.3706185386
-5	1	0.430038278
-5	2	0.3605980584
-5	3	0.1699875549
-5	4	-0.0891422258
-5	5	-0.3301186577
-5	6	-0.4545379491
-5	7	-0.3841546816
-4	-7	0.0
-4	-6	0.0
-4	-5	0.0
-4	-4	0.0
-4	-3	0.0
-4	-2	-0.3420933554
-4	-1	-0.430038278
-4	0	-0.3154852023
-4	1	-0.0627720648
-4	2	0.205012705
-4	3	0.3552773171
-4	4	0.2991215208
-4	5	0.0380103728
-4	6	-0.3064494228
-4	7	-0.4914123199
-3	-7	0.0
-3	-6	0.0
-3	-5	0.0
-3	-4	0.0
-3	-3	0.4416406227
-3	-2	0.3605980584
-3	-1	0.0627720648
-3	0	-0.2297222347
-3	1	-0.3438167585
-3	2	-0.2219327633
-3	3	0.0581156393
-3	4	0.3122870792
-3	5	0.3291794847
-3	6	0.0
-3	7	-0.4914123199
-2	-7	0.0
-2	-6	0.0
-2	-5	0.0
-2	-4	-0.4882520792
-2	-3	-0.1699875549
-2	-2	0.205012705
-2	-1	0.3438167585
-2	0	0.1990926034
-2	1	-0.0906036712
-2	2	-0.3082047196
-2	3	-0.2824742914
-2	4	0.0
-2	5	0.3291794847
-2	6	0.3064494228
-2	7	-0.3841546816
-1	-7	0.0
-1	-6	0.0
-1	-5	0.4631965928
-1	-4	-0.0891422258
-1	-3	-0.3552773171
-1	-2	-0.2219327633
-1	-1	0.0906036712
-1	0	0.3062963129
-1	1	0.265260388
-1	2	0.0
-1	3	-0.2824742914
-1	4	-0.3122870792
-1	5	0.0380103728
-1	6	0.4545379491
-1	7	-0.2104101847
0	-7	0.0
0	-6	-0.3644411303
0	-5	0.3301186577
0	-4	0.2991215208
0	-3	-0.0581156393
0	-2	-0.3082047196
0	-1	-0.265260388
0	0	0.0
0	1	0.265260388
0	2	0.3082047196
0	3	0.0581156393
0	4	-0.2991215208
0	5	-0.3301186577
0	6	0.3644411303
0	7	0.0
1	-7	0.2104101847
1	-6	-0.4545379491
1	-5	-0.0380103728
1	-4	0.3122870792
1	-3	0.2824742914
1	-2	0.0
1	-1	-0.265260388
1	0	-0.3062963129
1	1	-0.0906036712
1	2	0.2219327633
1	3	0.3552773171
1	4	0.0891422258
1	5	-0.4631965928
1	6	0.0
1	7	0.0
2	-7	0.3841546816
2	-6	-0.3064494228
2	-5	-0.3291794847
2	-4	0.0
2	-3	0.2824742914
2	-2	0.3082047196
2	-1	0.0906036712
2	0	-0.1990926034
2	1	-0.3438167585
2	2	-0.205012705
2	3	0.1699875549
2	4	0.4882520792
2	5	0.0
2	6	0.0
2	7	0.0
3	-7	0.4914123199
3	-6	0.0
3	-5	-0.3291794847
3	-4	-0.3122870792
3	-3	-0.0581156393
3	-2	0.2219327633
3	-1	0.3438167585
3	0	0.2297222347
3	1	-0.0627720648
3	2	-0.3605980584
3	3	-0.4416406227
3	4	0.0
3	5	0.0
3	6	0.0
3	7	0.0
4	-7	0.4914123199
4	-6	0.3064494228
4	-5	-0.0380103728
4	-4	-0.2991215208
4	-3	-0.3552773171
4	-2	-0.205012705
4	-1	0.0627720648
4	0	0.3154852023
4	1	0.430038278
4	2	0.3420933554
4	3	0.0
4	4	0.0
4	5	0.0
4	6	0.0
4	7	0.0
5	-7	0.3841546816
5	-6	0.4545379491
5	-5	0.3301186577
5	-4	0.0891422258
5	-3	-0.1699875549
5	-2	-0.3605980584
5	-1	-0.430038278
5	0	-0.3706185386
5	1	-0.2183529679
5	2	0.0
5	3	0.0
5	4	0.0
5	5	0.0
5	6	0.0
5	7	0.0
6	-7	0.2104101847
6	-6	0.3644411303
6	-5	0.4631965928
6	-4	0.4882520792
6	-3	0.4416406227
6	-2	0.3420933554
6	-1	0.2183529679
6	0	0.1010777832
6	1	0.0
6	2	0.0
6	3	0.0
6	4	0.0
6	5	0.0
6	6	0.0
6	7	0.0
