#m_1	m_2	CGcoefficient
-3	-8	0.0
-3	-7	0.0
-3	-6	0.0
-3	-5	0.0
-3	-4	0.0
-3	-3	0.0
-3	-2	0.0089889683
-3	-1	0.0237825747
-3	0	0.0475651494
-3	1	0.0823852555
-3	2	0.1302625264
-3	3	0.1932105503
-3	4	0.2732409806
-3	5	0.3723646898
-3	6	0.4925921831
-3	7	0.6359337738
-3	8	0.8043996665
-2	-8	0.0
-2	-7	0.0
-2	-6	0.0
-2	-5	0.0
-2	-4	0.0
-2	-3	-0.0298130352
-2	-2	-0.0696282492
-2	-1	-0.1235778832
-2	0	-0.1902605977
-2	1	-0.266958739
-2	2	-0.3495310368
-2	3	-0.4320319244
-2	4	-0.5059439839
-2	5	-0.5585470346
-2	6	-0.568796459
-2	7	-0.4925921831
-2	8	0.0
-1	-8	0.0
-1	-7	0.0
-1	-6	0.0
-1	-5	0.0
-1	-4	0.0730267238
-1	-3	0.1490651758
-1	-2	0.2335402475
-1	-1	0.3190767224
-1	0	0.3979585917
-1	1	0.4623860995
-1	2	0.5045045955
-1	3	0.5163769162
-1	4	0.4898781559
-1	5	0.4163163794
-1	6	0.2843982295
-1	7	0.0
-1	8	0.0
0	-8	0.0
0	-7	0.0
0	-6	0.0
0	-5	-0.152017248
0	-4	-0.2666558929
0	-3	-0.3651336191
0	-2	-0.4403677138
0	-1	-0.4873977442
0	0	-0.5033822257
0	1	-0.4873977442
0	2	-0.4403677138
0	3	-0.3651336191
0	4	-0.2666558929
0	5	-0.152017248
0	6	0.0
0	7	0.0
0	8	0.0
1	-8	0.0
1	-7	0.0
1	-6	0.2843982295
1	-5	0.4163163794
1	-4	0.4898781559
1	-3	0.5163769162
1	-2	0.5045045955
1	-1	0.4623860995
1	0	0.3979585917
1	1	0.3190767224
1	2	0.2335402475
1	3	0.1490651758
1	4	0.0730267238
1	5	0.0
1	6	0.0
1	7	0.0
1	8	0.0
2	-8	0.0
2	-7	-0.4925921831
2	-6	-0.568796459
2	-5	-0.5585470346
2	-4	-0.5059439839
2	-3	-0.4320319244
2	-2	-0.3495310368
2	-1	-0.266958739
2	0	-0.1902605977
2	1	-0.1235778832
2	2	-0.0696282492
2	3	-0.0298130352
2	4	0.0
2	5	0.0
2	6	0.0
2	7	0.0
2	8	0.0
3	-8	0.8043996665
3	-7	0.6359337738
3	-6	0.4925921831
3	-5	0.3723646898
3	-4	0.2732409806
3	-3	0.1932105503
3	-2	0.1302625264
3	-1	0.0823852555
3	0	0.0475651494
3	1	0.0237825747
3	2	0.0089889683
3	3	0.0
3	4	0.0
3	5	0.0
3	6	0.0
3	7	0.0
3	8	0.0
