#m_1	m_2	CGcoefficient
-4	-6	1.0
-4	-5	0.7745966692
-4	-4	0.5893796918
-4	-3	0.4392976851
-4	-2	0.3196360159
-4	-1	0.2260167944
-4	0	0.1543988643
-4	1	0.1010777832
-4	2	0.0626857801
-4	3	0.036191652
-4	4	0.0189004738
-4	5	0.0084525489
-4	6	0.0028175163
-3	-6	0.632455532
-3	-5	0.7108186533
-3	-4	0.6805570474
-3	-3	0.6027114516
-3	-2	0.5053889162
-3	-1	0.404311133
-3	0	0.3087977285
-3	1	0.2242714648
-3	2	0.1535481753
-3	3	0.0976016272
-3	4	0.0560678662
-3	5	0.027605909
-3	6	0.0101586994
-2	-6	0.383885948
-2	-5	0.542896714
-2	-4	0.6175954571
-2	-3	0.6303307239
-2	-2	0.59798423
-2	-1	0.5348533551
-2	0	0.453191167
-2	1	0.3633613024
-2	2	0.2738938871
-2	3	0.1915082215
-2	4	0.1211204341
-2	5	0.0658358969
-2	6	0.0268773924
-1	-6	0.2216366554
-1	-5	0.3724240733
-1	-4	0.4882520792
-1	-3	0.5637849388
-1	-2	0.59798423
-1	-1	0.593366522
-1	0	0.5550435576
-1	1	0.4899562802
-1	2	0.4062502862
-1	3	0.3127316162
-1	4	0.2183529679
-1	5	0.1316717939
-1	6	0.0600996764
0	-6	0.1201993528
0	-5	0.2327650458
0	-4	0.3452463562
0	-3	0.4457111292
0	-2	0.5244668643
0	-1	0.5745246645
0	0	0.5916784204
0	1	0.5745246645
0	2	0.5244668643
0	3	0.4457111292
0	4	0.3452463562
0	5	0.2327650458
0	6	0.1201993528
1	-6	0.0600996764
1	-5	0.1316717939
1	-4	0.2183529679
1	-3	0.3127316162
1	-2	0.4062502862
1	-1	0.4899562802
1	0	0.5550435576
1	1	0.593366522
1	2	0.59798423
1	3	0.5637849388
1	4	0.4882520792
1	5	0.3724240733
1	6	0.2216366554
2	-6	0.0268773924
2	-5	0.0658358969
2	-4	0.1211204341
2	-3	0.1915082215
2	-2	0.2738938871
2	-1	0.3633613024
2	0	0.453191167
2	1	0.5348533551
2	2	0.59798423
2	3	0.6303307239
2	4	0.6175954571
2	5	0.542896714
2	6	0.383885948
3	-6	0.0101586994
3	-5	0.027605909
3	-4	0.0560678662
3	-3	0.0976016272
3	-2	0.1535481753
3	-1	0.2242714648
3	0	0.3087977285
3	1	0.404311133
3	2	0.5053889162
3	3	0.6027114516
3	4	0.6805570474
3	5	0.7108186533
3	6	0.632455532
4	-6	0.0028175163
4	-5	0.0084525489
4	-4	0.0189004738
4	-3	0.036191652
4	-2	0.0626857801
4	-1	0.1010777832
4	0	0.1543988643
4	1	0.2260167944
4	2	0.3196360159
4	3	0.4392976851
4	4	0.5893796918
4	5	0.7745966692
4	6	1.0
