#m_1	m_2	CGcoefficient
-6	-1	0.0
-6	0	0.0
-6	1	0.919866211
-5	-1	0.0
-5	0	-0.3755338081
-5	1	0.8397191228
-4	-1	0.1132277034
-4	0	-0.5063696835
-4	1	0.7595545253
-3	-1	0.1961161351
-3	0	-0.5883484054
-3	1	0.6793662205
-2	-1	0.2773500981
-2	0	-0.6405126152
-2	1	0.5991446895
-1	-1	0.358057437
-1	0	-0.6698641271
-1	1	0.5188745217
0	-1	0.4385290097
0	0	-0.6793662205
0	1	0.4385290097
1	-1	0.5188745217
1	0	-0.6698641271
1	1	0.358057437
2	-1	0.5991446895
2	0	-0.6405126152
2	1	0.2773500981
3	-1	0.6793662205
3	0	-0.5883484054
3	1	0.1961161351
4	-1	0.7595545253
4	0	-0.5063696835
4	1	0.1132277034
5	-1	0.8397191228
5	0	-0.3755338081
5	1	0.0
6	-1	0.919866211
6	0	0.0
6	1	0.0
