#m_1	m_2	CGcoefficient
-8	-6	0.0
-8	-5	0.0
-8	-4	0.0
-8	-3	0.0
-8	-2	0.0
-8	-1	0.0
-8	0	0.0
-8	1	0.0
-8	2	0.0
-8	3	0.0
-8	4	0.2944270818
-8	5	0.4882520792
-8	6	0.4520335887
-7	-6	0.0
-7	-5	0.0
-7	-4	0.0
-7	-3	0.0
-7	-2	0.0
-7	-1	0.0
-7	0	0.0
-7	1	0.0
-7	2	0.0
-7	3	-0.4031608856
-7	4	-0.3643349257
-7	5	0.0652454285
-7	6	0.4794540239
-6	-6	0.0
-6	-5	0.0
-6	-4	0.0
-6	-3	0.0
-6	-2	0.0
-6	-1	0.0
-6	0	0.0
-6	1	0.0
-6	2	0.4416406227
-6	3	0.1561435396
-6	4	-0.3047609833
-6	5	-0.2526944581
-6	6	0.3914725712
-5	-6	0.0
-5	-5	0.0
-5	-4	0.0
-5	-3	0.0
-5	-2	0.0
-5	-1	0.0
-5	0	0.0
-5	1	-0.4309971159
-5	2	0.0481869425
-5	3	0.3477195564
-5	4	-0.0166260747
-5	5	-0.3836266337
-5	6	0.2701417388
-4	-6	0.0
-4	-5	0.0
-4	-4	0.0
-4	-3	0.0
-4	-2	0.0
-4	-1	0.0
-4	0	0.3873444498
-4	1	-0.2113137216
-4	2	-0.2643171825
-4	3	0.2172086568
-4	4	0.2392164485
-4	5	-0.3676870322
-4	6	0.1589374613
-3	-6	0.0
-3	-5	0.0
-3	-4	0.0
-3	-3	0.0
-3	-2	0.0
-3	-1	-0.3240756176
-3	0	0.318235939
-3	1	0.1137398508
-3	2	-0.3130215853
-3	3	-0.0437460964
-3	4	0.3607572356
-3	5	-0.2724694751
-3	6	0.0767740877
-2	-6	0.0
-2	-5	0.0
-2	-4	0.0
-2	-3	0.0
-2	-2	0.2522925262
-2	-1	-0.3666931052
-2	0	0.0558357001
-2	1	0.3030856735
-2	2	-0.1400040781
-2	3	-0.2673039121
-2	4	0.3457096466
-2	5	-0.1582268081
-2	6	0.0267293064
-1	-6	0.0
-1	-5	0.0
-1	-4	0.0
-1	-3	-0.1809283471
-1	-2	0.3624843733
-1	-1	-0.2072402894
-1	0	-0.2064552854
-1	1	0.2678392422
-1	2	0.1168582423
-1	3	-0.3618679123
-1	4	0.2433098872
-1	5	-0.0645574083
-1	6	0.0
0	-6	0.0
0	-5	0.0
0	-4	0.1167887459
0	-3	-0.3166246075
0	-2	0.3143083759
0	-1	0.0540626842
0	0	-0.3133770897
0	1	0.0540626842
0	2	0.3143083759
0	3	-0.3166246075
0	4	0.1167887459
0	5	0.0
0	6	0.0
1	-6	0.0
1	-5	-0.0645574083
1	-4	0.2433098872
1	-3	-0.3618679123
1	-2	0.1168582423
1	-1	0.2678392422
1	0	-0.2064552854
1	1	-0.2072402894
1	2	0.3624843733
1	3	-0.1809283471
1	4	0.0
1	5	0.0
1	6	0.0
2	-6	0.0267293064
2	-5	-0.1582268081
2	-4	0.3457096466
2	-3	-0.2673039121
2	-2	-0.1400040781
2	-1	0.3030856735
2	0	0.0558357001
2	1	-0.3666931052
2	2	0.2522925262
2	3	0.0
2	4	0.0
2	5	0.0
2	6	0.0
3	-6	0.0767740877
3	-5	-0.2724694751
3	-4	0.3607572356
3	-3	-0.0437460964
3	-2	-0.3130215853
3	-1	0.1137398508
3	0	0.318235939
3	1	-0.3240756176
3	2	0.0
3	3	0.0
3	4	0.0
3	5	0.0
3	6	0.0
4	-6	0.1589374613
4	-5	-0.3676870322
4	-4	0.2392164485
4	-3	0.2172086568
4	-2	-0.2643171825
4	-1	-0.2113137216
4	0	0.3873444498
4	1	0.0
4	2	0.0
4	3	0.0
4	4	0.0
4	5	0.0
4	6	0.0
5	-6	0.2701417388
5	-5	-0.3836266337
5	-4	-0.0166260747
5	-3	0.3477195564
5	-2	0.0481869425
5	-1	-0.4309971159
5	0	0.0
5	1	0.0
5	2	0.0
5	3	0.0
5	4	0.0
5	5	0.0
5	6	0.0
6	-6	0.3914725712
6	-5	-0.2526944581
6	-4	-0.3047609833
6	-3	0.1561435396
6	-2	0.4416406227
6	-1	0.0
6	0	0.0
6	1	0.0
6	2	0.0
6	3	0.0
6	4	0.0
6	5	0.0
6	6	0.0
7	-6	0.4794540239
7	-5	0.0652454285
7	-4	-0.3643349257
7	-3	-0.4031608856
7	-2	0.0
7	-1	0.0
7	0	0.0
7	1	0.0
7	2	0.0
7	3	0.0
7	4	0.0
7	5	0.0
7	6	0.0
8	-6	0.4520335887
8	-5	0.4882520792
8	-4	0.2944270818
8	-3	0.0
8	-2	0.0
8	-1	0.0
8	0	0.0
8	1	0.0
8	2	0.0
8	3	0.0
8	4	0.0
8	5	0.0
8	6	0.0
