#m_1	m_2	CGcoefficient
-7	-8	0.0
-7	-7	0.0
-7	-6	0.0
-7	-5	0.0
-7	-4	0.0
-7	-3	0.0
-7	-2	0.0
-7	-1	-0.0995795892
-7	0	-0.2112402084
-7	1	-0.3272519236
-7	2	-0.4224804167
-7	3	-0.4759670392
-7	4	-0.4759670392
-7	5	-0.4224804167
-7	6	-0.3272519236
-7	7	-0.2112402084
-7	8	-0.0995795892
-6	-8	0.0
-6	-7	0.0
-6	-6	0.0
-6	-5	0.0
-6	-4	0.0
-6	-3	0.0
-6	-2	0.2226667306
-6	-1	0.3725927055
-6	0	0.432913603
-6	1	0.3778779724
-6	2	0.2192143241
-6	3	0.0
-6	4	-0.2192143241
-6	5	-0.3778779724
-6	6	-0.432913603
-6	7	-0.3725927055
-6	8	-0.2226667306
-5	-8	0.0
-5	-7	0.0
-5	-6	0.0
-5	-5	0.0
-5	-4	0.0
-5	-3	-0.3547648849
-5	-2	-0.4366853863
-5	-1	-0.320183014
-5	0	-0.0786033695
-5	1	0.1747077425
-5	2	0.3330104638
-5	3	0.3330104638
-5	4	0.1747077425
-5	5	-0.0786033695
-5	6	-0.320183014
-5	7	-0.4366853863
-5	8	-0.3547648849
-4	-8	0.0
-4	-7	0.0
-4	-6	0.0
-4	-5	0.0
-4	-4	0.457999497
-4	-3	0.3547648849
-4	-2	0.0478364873
-4	-1	-0.2346752304
-4	0	-0.341543552
-4	1	-0.2388141801
-4	2	0.0
-4	3	0.2388141801
-4	4	0.341543552
-4	5	0.2346752304
-4	6	-0.0478364873
-4	7	-0.3547648849
-4	8	-0.457999497
-3	-8	0.0
-3	-7	0.0
-3	-6	0.0
-3	-5	-0.497897946
-3	-4	-0.1380920442
-3	-3	0.2343499701
-3	-2	0.3427354402
-3	-1	0.1817851074
-3	0	-0.0933448162
-3	1	-0.2924864423
-3	2	-0.2924864423
-3	3	-0.0933448162
-3	4	0.1817851074
-3	5	0.3427354402
-3	6	0.2343499701
-3	7	-0.1380920442
-3	8	-0.497897946
-2	-8	0.0
-2	-7	0.0
-2	-6	0.4563310052
-2	-5	-0.1408268056
-2	-4	-0.3636831674
-2	-3	-0.1789877462
-2	-2	0.1344318998
-2	-1	0.3111493873
-2	0	0.243738702
-2	1	0.0
-2	2	-0.243738702
-2	3	-0.3111493873
-2	4	-0.1344318998
-2	5	0.1789877462
-2	6	0.3636831674
-2	7	0.1408268056
-2	8	-0.4563310052
-1	-8	0.0
-1	-7	-0.3401290493
-1	-6	0.3725927055
-1	-5	0.2519186483
-1	-4	-0.1320687553
-1	-3	-0.324261943
-1	-2	-0.2125554968
-1	-1	0.0625433801
-1	0	0.2775087199
-1	1	0.2775087199
-1	2	0.0625433801
-1	3	-0.2125554968
-1	4	-0.324261943
-1	5	-0.1320687553
-1	6	0.2519186483
