#m_1	m_2	CGcoefficient
-4	-2	0.0
-4	-1	-0.8164965809
-4	0	-0.632455532
-4	1	-0.3651483717
-4	2	-0.1490711985
-3	-2	0.5773502692
-3	-1	-0.3651483717
-3	0	-0.632455532
-3	1	-0.5270462767
-3	2	-0.2788866755
-2	-2	0.6831300511
-2	-1	0.0
-2	0	-0.4830458915
-2	1	-0.596284794
-2	2	-0.4082482905
-1	-2	0.6831300511
-1	-1	0.2788866755
-1	0	-0.2581988897
-1	1	-0.5773502692
-1	2	-0.5270462767
0	-2	0.6236095645
0	-1	0.4714045208
0	0	0.0
0	1	-0.4714045208
0	2	-0.6236095645
1	-2	0.5270462767
1	-1	0.5773502692
1	0	0.2581988897
1	1	-0.2788866755
1	2	-0.6831300511
2	-2	0.4082482905
2	-1	0.596284794
2	0	0.4830458915
2	1	0.0
2	2	-0.6831300511
3	-2	0.2788866755
3	-1	0.5270462767
3	0	0.632455532
3	1	0.3651483717
3	2	-0.5773502692
4	-2	0.1490711985
4	-1	0.3651483717
4	0	0.632455532
4	1	0.8164965809
4	2	0.0
