#m_1	m_2	CGcoefficient
-5	-4	0.0
-5	-3	0.0
-5	-2	0.0
-5	-1	0.0
-5	0	0.0
-5	1	0.0
-5	2	0.3498251311
-5	3	0.5343667145
-5	4	0.4779521194
-4	-4	0.0
-4	-3	0.0
-4	-2	0.0
-4	-1	0.0
-4	0	0.0
-4	1	-0.4693396641
-4	2	-0.3612978419
-4	3	0.1068733429
-4	4	0.5235703144
-3	-4	0.0
-3	-3	0.0
-3	-2	0.0
-3	-1	0.0
-3	0	0.4947274449
-3	1	0.0903244605
-3	2	-0.3635489405
-3	3	-0.2617851572
-3	4	0.4274933716
-2	-4	0.0
-2	-3	0.0
-2	-2	0.0
-2	-1	-0.4516223023
-2	0	0.1649091483
-2	1	0.3731468066
-2	2	-0.0571262047
-2	3	-0.431923473
-2	4	0.2759457848
-1	-4	0.0
-1	-3	0.0
-1	-2	0.3621034122
-1	-1	-0.3484341708
-1	0	-0.2168145452
-1	1	0.2900847879
-1	2	0.2680181371
-1	3	-0.4056228723
-1	4	0.127738077
0	-4	0.0
0	-3	-0.2473637225
0	-2	0.4318335171
0	-1	-0.0241402275
0	0	-0.373978796
0	1	-0.0241402275
0	2	0.4318335171
0	3	-0.2473637225
0	4	0.0
1	-4	0.127738077
1	-3	-0.4056228723
1	-2	0.2680181371
1	-1	0.2900847879
1	0	-0.2168145452
1	1	-0.3484341708
1	2	0.3621034122
1	3	0.0
1	4	0.0
2	-4	0.2759457848
2	-3	-0.431923473
2	-2	-0.0571262047
2	-1	0.3731468066
2	0	0.1649091483
2	1	-0.4516223023
2	2	0.0
2	3	0.0
2	4	0.0
3	-4	0.4274933716
3	-3	-0.2617851572
3	-2	-0.3635489405
3	-1	0.0903244605
3	0	0.4947274449
3	1	0.0
3	2	0.0
3	3	0.0
3	4	0.0
4	-4	0.5235703144
4	-3	0.1068733429
4	-2	-0.3612978419
4	-1	-0.4693396641
4	0	0.0
4	1	0.0
4	2	0.0
4	3	0.0
4	4	0.0
5	-4	0.4779521194
5	-3	0.5343667145
5	-2	0.3498251311
5	-1	0.0
5	0	0.0
5	1	0.0
5	2	0.0
5	3	0.0
5	4	0.0
