#m_1	m_2	CGcoefficient
-6	-5	1.0
-6	-4	0.6741998625
-6	-3	0.4413674148
-6	-2	0.2791452631
-6	-1	0.1694347484
-6	0	0.0978231976
-6	1	0.0530520776
-6	2	0.0265260388
-6	3	0.0118628052
-6	4	0.0044837189
-6	5	0.0012435599
-5	-5	0.7385489459
-5	-4	0.7207499702
-5	-3	0.5921565255
-5	-2	0.44368432
-5	-1	0.3093441124
-5	0	0.2013184798
-5	1	0.1215575807
-5	2	0.0671061599
-5	3	0.0329484704
-5	4	0.013622516
-5	5	0.0041244215
-4	-5	0.5345224838
-4	-4	0.6546536707
-4	-3	0.6371930929
-4	-2	0.5484084971
-4	-1	0.4309971159
-4	0	0.3122870792
-4	1	0.2081913861
-4	2	0.1261830351
-4	3	0.0677711612
-4	4	0.0305875287
-4	5	0.0101027282
-3	-5	0.377964473
-3	-4	0.5484084971
-3	-3	0.6131393395
-3	-2	0.5948325317
-3	-1	0.5204784653
-3	0	0.4163827722
-3	1	0.3047609833
-3	2	0.2020545645
-3	3	0.1184649892
-3	4	0.0583281286
-3	5	0.0210305058
-2	-5	0.2601329909
-2	-4	0.4335549848
-2	-3	0.5463885694
-2	-2	0.5901671065
-2	-1	0.5701555923
-2	0	0.5007733957
-2	1	0.4009395966
-2	2	0.2901787759
-2	3	0.1855989687
-2	4	0.0997564482
-2	5	0.0393444738
-1	-5	0.1734219939
-1	-4	0.3258031956
-1	-3	0.457141475
-1	-2	0.5451730205
-1	-1	0.5782433096
-1	0	0.5555582017
-1	1	0.4855619647
-1	2	0.3833715812
-1	3	0.2676746393
-1	4	0.1573778951
-1	5	0.0681466276
0	-5	0.1112829768
0	-4	0.2327650458
0	-3	0.3605980584
0	-2	0.4721336852
0	-1	0.5477877742
0	0	0.5745246645
0	1	0.5477877742
0	2	0.4721336852
0	3	0.3605980584
0	4	0.2327650458
0	5	0.1112829768
1	-5	0.0681466276
1	-4	0.1573778951
1	-3	0.2676746393
1	-2	0.3833715812
1	-1	0.4855619647
1	0	0.5555582017
1	1	0.5782433096
1	2	0.5451730205
1	3	0.457141475
1	4	0.3258031956
1	5	0.1734219939
2	-5	0.0393444738
2	-4	0.0997564482
2	-3	0.1855989687
2	-2	0.2901787759
2	-1	0.4009395966
2	0	0.5007733957
2	1	0.5701555923
2	2	0.5901671065
2	3	0.5463885694
2	4	0.4335549848
2	5	0.2601329909
3	-5	0.0210305058
3	-4	0.0583281286
3	-3	0.1184649892
3	-2	0.2020545645
3	-1	0.3047609833
3	0	0.4163827722
3	1	0.5204784653
3	2	0.5948325317
3	3	0.6131393395
3	4	0.5484084971
3	5	0.377964473
4	-5	0.0101027282
4	-4	0.0305875287
4	-3	0.0677711612
4	-2	0.1261830351
4	-1	0.2081913861
4	0	0.3122870792
4	1	0.4309971159
4	2	0.5484084971
4	3	0.6371930929
4	4	0.6546536707
4	5	0.5345224838
5	-5	0.0041244215
5	-4	0.013622516
5	-3	0.0329484704
5	-2	0.0671061599
5	-1	0.1215575807
5	0	0.2013184798
5	1	0.3093441124
5	2	0.44368432
5	3	0.5921565255
5	4	0.7207499702
5	5	0.7385489459
6	-5	0.0012435599
6	-4	0.0044837189
6	-3	0.0118628052
6	-2	0.0265260388
6	-1	0.0530520776
6	0	0.0978231976
6	1	0.1694347484
6	2	0.2791452631
6	3	0.4413674148
6	4	0.6741998625
6	5	1.0
