#m_1	m_2	CGcoefficient
-7	-8	1.0
-7	-7	0.7302967433
-7	-6	0.5252257314
-7	-5	0.3713906764
-7	-4	0.2577037812
-7	-3	0.1750752438
-7	-2	0.1161317788
-7	-1	0.0749627409
-7	0	0.046892436
-7	1	0.0282772028
-7	2	0.0163258507
-7	3	0.0089420367
-7	4	0.004587168
-7	5	0.0021624117
-7	6	0.0009083946
-7	7	0.000321166
-7	8	8.29247e-05
-6	-8	0.6831300511
-6	-7	0.7175949615
-6	-6	0.6432675209
-6	-5	0.5348637047
-6	-4	0.4228468862
-6	-3	0.3209182228
-6	-2	0.2346704981
-6	-1	0.1654209652
-6	0	0.1122216697
-6	1	0.0730114238
-6	2	0.0453023971
-6	3	0.026589752
-6	4	0.0145862647
-6	5	0.0073424664
-6	6	0.0032909722
-6	7	0.0012411033
-6	8	0.0003419073
-5	-8	0.4573788389
-5	-7	0.5988494716
-5	-6	0.6312427686
-5	-5	0.5979958012
-5	-4	0.5281355916
-5	-3	0.441869938
-5	-2	0.3528549781
-5	-1	0.2697473229
-5	0	0.197434824
-5	1	0.1380475936
-5	2	0.0917892208
-5	3	0.0576111294
-5	4	0.0337474005
-5	5	0.0181252616
-5	6	0.0086655325
-5	7	0.0034867842
-5	8	0.001025722
-4	-8	0.2994247358
-4	-7	0.4609945382
-4	-6	0.5536365324
-4	-5	0.5859138325
-4	-4	0.5704516371
-4	-3	0.5212013442
-4	-2	0.4513736046
-4	-1	0.3722866745
-4	0	0.2928431687
-4	1	0.2194182054
-4	2	0.156011676
-4	3	0.1045624961
-4	4	0.0653515601
-4	5	0.0374393794
-4	6	0.0190979034
-4	7	0.0082057756
-4	8	0.0025813436
-3	-8	0.1911182392
-3	-7	0.3352435686
-3	-6	0.4497764451
-3	-5	0.524739186
-3	-4	0.5579127073
-3	-3	0.5528175073
-3	-2	0.5165267983
-3	-1	0.4578520712
-3	0	0.3859359783
-3	1	0.3092248797
-3	2	0.2347810316
-3	3	0.1678911977
-3	4	0.1119274651
-3	5	0.0684156458
-3	6	0.0372663292
-3	7	0.0171226966
-3	8	0.0057720599
-2	-8	0.1185265004
-2	-7	0.2322635575
-2	-6	0.3435224343
-2	-5	0.4376627356
-2	-4	0.5046510316
-2	-3	0.5394946457
-2	-2	0.5417378764
-2	-1	0.5145813044
-2	0	0.4638373196
-2	1	0.3968523755
-2	2	0.3214871676
-2	3	0.2452207898
-2	4	0.1744263564
-2	5	0.1138505164
-2	6	0.0663159189
-2	7	0.0326517013
-2	8	0.0118292026
-1	-8	0.0711159002
-1	-7	0.153627903
-1	-6	0.2481314478
-1	-5	0.342842864
-1	-4	0.4265079665
-1	-3	0.4900203465
-1	-2	0.5272889291
-1	-1	0.5355932027
-1	0	0.5155263581
-1	1	0.4706090255
-1	2	0.4066526753
-1	3	0.3309507421
-1	4	0.2513751338
-1	5	0.1754554294
-1	6	0.1095171356
-1	7	0.057951021
-1	8	0.0226511985
0	-8	0.0410587841
0	-7	0.0968605992
0	-6	0.169663217
0	-5	0.252918991
0	-4	0.3381461645
0	-3	0.4163167736
0	-2	0.4790491238
0	-1	0.5196017287
0	0	0.533620477
0	1	0.5196017287
0	2	0.4790491238
0	3	0.4163167736
0	4	0.3381461645
0	5	0.252918991
0	6	0.169663217
0	7	0.0968605992
0	8	0.0410587841
1	-8	0.0226511985
1	-7	0.057951021
1	-6	0.1095171356
1	-5	0.1754554294
1	-4	0.2513751338
1	-3	0.3309507421
1	-2	0.4066526753
1	-1	0.4706090255
1	0	0.5155263581
1	1	0.5355932027
1	2	0.5272889291
1	3	0.4900203465
1	4	0.4265079665
1	5	0.342842864
1	6	0.2481314478
1	7	0.153627903
1	8	0.0711159002
2	-8	0.0118292026
2	-7	0.0326517013
2	-6	0.0663159189
2	-5	0.1138505164
2	-4	0.1744263564
2	-3	0.2452207898
2	-2	0.3214871676
2	-1	0.3968523755
2	0	0.4638373196
2	1	0.5145813044
2	2	0.5417378764
2	3	0.5394946457
2	4	0.5046510316
2	5	0.4376627356
2	6	0.3435224343
2	7	0.2322635575
2	8	0.1185265004
3	-8	0.0057720599
3	-7	0.0171226966
3	-6	0.0372663292
3	-5	0.0684156458
3	-4	0.1119274651
3	-3	0.1678911977
3	-2	0.2347810316
3	-1	0.3092248797
3	0	0.3859359783
3	1	0.4578520712
3	2	0.5165267983
3	3	0.5528175073
3	4	0.5579127073
3	5	0.524739186
3	6	0.4497764451
3	7	0.3352435686
3	8	0.1911182392
4	-8	0.0025813436
4	-7	0.0082057756
4	-6	0.0190979034
4	-5	0.0374393794
4	-4	0.0653515601
4	-3	0.1045624961
4	-2	0.156011676
4	-1	0.2194182054
4	0	0.2928431687
4	1	0.3722866745
4	2	0.4513736046
4	3	0.5212013442
4	4	0.5704516371
4	5	0.5859138325
4	6	0.5536365324
4	7	0.4609945382
4	8	0.2994247358
5	-8	0.001025722
5	-7	0.0034867842
5	-6	0.0086655325
5	-5	0.0181252616
5	-4	0.0337474005
5	-3	0.0576111294
5	-2	0.0917892208
5	-1	0.1380475936
5	0	0.197434824
5	1	0.2697473229
5	2	0.3528549781
5	3	0.441869938
5	4	0.5281355916
5	5	0.5979958012
5	6	0.6312427686
5	7	0.5988494716
5	8	0.4573788389
6	-8	0.0003419073
6	-7	0.0012411033
6	-6	0.0032909722
6	-5	0.0073424664
6	-4	0.0145862647
6	-3	0.026589752
6	-2	0.0453023971
6	-1	0.0730114238
6	0	0.1122216697
6	1	0.1654209652
6	2	0.2346704981
6	3	0.3209182228
6	4	0.4228468862
6	5	0.5348637047
6	6	0.6432675209
6	7	0.7175949615
6	8	0.6831300511
7	-8	8.29247e-05
7	-7	0.000321166
7	-6	0.0009083946
7	-5	0.0021624117
7	-4	0.004587168
7	-3	0.0089420367
7	-2	0.0163258507
7	-1	0.0282772028
7	0	0.046892436
7	1	0.0749627409
7	2	0.1161317788
7	3	0.1750752438
7	4	0.2577037812
7	5	0.3713906764
7	6	0.5252257314
7	7	0.7302967433
7	8	1.0
