#m_1	m_2	CGcoefficient
-8	-3	0.0
-8	-2	-0.8528028654
-8	-1	-0.6030226892
-8	0	-0.3388694968
-8	1	-0.1597446128
-8	2	-0.0612592626
-8	3	-0.01677654
-7	-3	0.5222329679
-7	-2	-0.4767312946
-7	-1	-0.6358507845
-7	0	-0.4842001247
-7	1	-0.2808922564
-7	2	-0.1267063847
-7	3	-0.0397890582
-6	-3	0.6396021491
-6	-2	-0.1694347484
-6	-1	-0.5468482991
-6	0	-0.5513333632
-6	1	-0.3855411686
-6	2	-0.2016676882
-6	3	-0.0719144346
-5	-3	0.6724233116
-5	-2	0.0747137013
-5	-1	-0.4011195516
-5	0	-0.5548319082
-5	1	-0.465970726
-5	2	-0.2808713808
-5	3	-0.1131639491
-4	-3	0.6598535433
-4	-2	0.2613409458
-4	-1	-0.2309949438
-4	0	-0.5060845655
-4	1	-0.5165203967
-4	2	-0.3587722338
-4	3	-0.1630866082
-3	-3	0.619824476
-3	-2	0.3960738218
-3	-1	-0.0565819745
-3	0	-0.4157908988
-3	1	-0.5335625504
-3	2	-0.4297709481
-3	3	-0.2208203114
-2	-3	0.5629835383
-2	-2	0.4845390818
-2	-1	0.1083462325
-2	0	-0.2944270818
-2	1	-0.5152473932
-2	2	-0.4882520792
-2	3	-0.2850777961
-1	-3	0.4965048115
-1	-2	0.5323633465
-1	-1	0.2539674861
-1	0	-0.1523804917
-1	1	-0.4613548496
-1	2	-0.5285941399
-1	3	-0.3541002639
0	-3	0.4255755527
0	-2	0.5451730205
0	-1	0.3732544513
0	0	0.0
0	1	-0.3732544513
0	2	-0.5451730205
0	3	-0.4255755527
1	-3	0.3541002639
1	-2	0.5285941399
1	-1	0.4613548496
1	0	0.1523804917
1	1	-0.2539674861
1	2	-0.5323633465
1	3	-0.4965048115
2	-3	0.2850777961
2	-2	0.4882520792
2	-1	0.5152473932
2	0	0.2944270818
2	1	-0.1083462325
2	2	-0.4845390818
2	3	-0.5629835383
3	-3	0.2208203114
3	-2	0.4297709481
3	-1	0.5335625504
3	0	0.4157908988
3	1	0.0565819745
3	2	-0.3960738218
3	3	-0.619824476
4	-3	0.1630866082
4	-2	0.3587722338
4	-1	0.5165203967
4	0	0.5060845655
4	1	0.2309949438
4	2	-0.2613409458
4	3	-0.6598535433
5	-3	0.1131639491
5	-2	0.2808713808
5	-1	0.465970726
5	0	0.5548319082
5	1	0.4011195516
5	2	-0.0747137013
5	3	-0.6724233116
6	-3	0.0719144346
6	-2	0.2016676882
6	-1	0.3855411686
6	0	0.5513333632
6	1	0.5468482991
6	2	0.1694347484
6	3	-0.6396021491
7	-3	0.0397890582
7	-2	0.1267063847
7	-1	0.2808922564
7	0	0.4842001247
7	1	0.6358507845
7	2	0.4767312946
7	3	-0.5222329679
8	-3	0.01677654
8	-2	0.0612592626
8	-1	0.1597446128
8	0	0.3388694968
8	1	0.6030226892
8	2	0.8528028654
8	3	0.0
