#m_1	m_2	CGcoefficient
-5	-3	0.0
-5	-2	0.0
-5	-1	0.0
-5	0	0.0
-5	1	0.0
-5	2	0.0
-5	3	0.6741998625
-4	-3	0.0
-4	-2	0.0
-4	-1	0.0
-4	0	0.0
-4	1	0.0
-4	2	-0.5222329679
-4	3	0.4264014327
-3	-3	0.0
-3	-2	0.0
-3	-1	0.0
-3	0	0.0
-3	1	0.3892494721
-3	2	-0.4923659639
-3	3	0.246182982
-2	-3	0.0
-2	-2	0.0
-2	-1	0.0
-2	0	-0.2752409413
-2	1	0.4767312946
-2	2	-0.3692744729
-2	3	0.123091491
-1	-3	0.0
-1	-2	0.0
-1	-1	0.1801874925
-1	0	-0.4161251893
-1	1	0.4413674148
-1	2	-0.2279211529
-1	3	0.0465242105
0	-3	0.0
0	-2	-0.1040312973
0	-1	0.3289758475
0	0	-0.4652421052
0	1	0.3289758475
0	2	-0.1040312973
0	3	0.0
1	-3	0.0465242105
1	-2	-0.2279211529
1	-1	0.4413674148
1	0	-0.4161251893
1	1	0.1801874925
1	2	0.0
1	3	0.0
2	-3	0.123091491
2	-2	-0.3692744729
2	-1	0.4767312946
2	0	-0.2752409413
2	1	0.0
2	2	0.0
2	3	0.0
3	-3	0.246182982
3	-2	-0.4923659639
3	-1	0.3892494721
3	0	0.0
3	1	0.0
3	2	0.0
3	3	0.0
4	-3	0.4264014327
4	-2	-0.5222329679
4	-1	0.0
4	0	0.0
4	1	0.0
4	2	0.0
4	3	0.0
5	-3	0.6741998625
5	-2	0.0
5	-1	0.0
5	0	0.0
5	1	0.0
5	2	0.0
5	3	0.0
