#m_1	m_2	CGcoefficient
-6	-3	0.0
-6	-2	-0.8164965809
-6	-1	-0.6454972244
-6	0	-0.4082482905
-6	1	-0.2182178902
-6	2	-0.0956948753
-6	3	-0.0302613766
-5	-3	0.5773502692
-5	-2	-0.3535533906
-5	-1	-0.6123724357
-5	0	-0.5455447256
-5	1	-0.3668996929
-5	2	-0.1925822216
-5	3	-0.0709692189
-4	-3	0.6770032004
-4	-2	0.0
-4	-1	-0.4432026302
-4	0	-0.5677537515
-4	1	-0.4760759936
-4	2	-0.2964997267
-4	3	-0.1265924209
-3	-3	0.6770032004
-3	-2	0.2558831579
-3	-1	-0.2244243756
-3	0	-0.5018281597
-3	1	-0.5349506156
-3	2	-0.396296962
-3	3	-0.1961161351
-2	-3	0.6267831705
-2	-2	0.4258153136
-2	-1	0.0
-2	0	-0.3706246583
-2	1	-0.5370861555
-2	2	-0.4803844614
-2	3	-0.2773500981
-1	-3	0.5497252061
-1	-2	0.5215151215
-1	-1	0.2029994857
-1	0	-0.1961161351
-1	1	-0.4803844614
-1	2	-0.5370861555
-1	3	-0.3668996929
0	-3	0.4599331055
0	-2	0.5547001962
0	-1	0.3668996929
0	0	0.0
0	1	-0.3668996929
0	2	-0.5547001962
0	3	-0.4599331055
1	-3	0.3668996929
1	-2	0.5370861555
1	-1	0.4803844614
1	0	0.1961161351
1	1	-0.2029994857
1	2	-0.5215151215
1	3	-0.5497252061
2	-3	0.2773500981
2	-2	0.4803844614
2	-1	0.5370861555
2	0	0.3706246583
2	1	0.0
2	2	-0.4258153136
2	3	-0.6267831705
3	-3	0.1961161351
3	-2	0.396296962
3	-1	0.5349506156
3	0	0.5018281597
3	1	0.2244243756
3	2	-0.2558831579
3	3	-0.6770032004
4	-3	0.1265924209
4	-2	0.2964997267
4	-1	0.4760759936
4	0	0.5677537515
4	1	0.4432026302
4	2	0.0
4	3	-0.6770032004
5	-3	0.0709692189
5	-2	0.1925822216
5	-1	0.3668996929
5	0	0.5455447256
5	1	0.6123724357
5	2	0.3535533906
5	3	-0.5773502692
6	-3	0.0302613766
6	-2	0.0956948753
6	-1	0.2182178902
6	0	0.4082482905
6	1	0.6454972244
6	2	0.8164965809
6	3	0.0
